symbol,timeframe,universe_month,selected_top50,relative_path,size_bytes
1000BONKUSDT,1h,2023-12,False,1000BONKUSDT/1h/1000BONKUSDT-1h-2023-12.zip,39415
1000BONKUSDT,1h,2024-01,True,1000BONKUSDT/1h/1000BONKUSDT-1h-2024-01.zip,37974
1000BONKUSDT,1h,2024-02,True,1000BONKUSDT/1h/1000BONKUSDT-1h-2024-02.zip,34837
1000FLOKIUSDT,1h,2023-09,False,1000FLOKIUSDT/1h/1000FLOKIUSDT-1h-2023-09.zip,30701
1000FLOKIUSDT,1h,2023-10,False,1000FLOKIUSDT/1h/1000FLOKIUSDT-1h-2023-10.zip,34461
1000FLOKIUSDT,1h,2023-11,True,1000FLOKIUSDT/1h/1000FLOKIUSDT-1h-2023-11.zip,33467
1000FLOKIUSDT,1h,2024-02,False,1000FLOKIUSDT/1h/1000FLOKIUSDT-1h-2024-02.zip,31513
1000LUNCUSDT,1h,2022-10,False,1000LUNCUSDT/1h/1000LUNCUSDT-1h-2022-10.zip,34515
1000LUNCUSDT,1h,2022-11,True,1000LUNCUSDT/1h/1000LUNCUSDT-1h-2022-11.zip,32246
1000LUNCUSDT,1h,2022-12,True,1000LUNCUSDT/1h/1000LUNCUSDT-1h-2022-12.zip,32650
1000LUNCUSDT,1h,2023-01,True,1000LUNCUSDT/1h/1000LUNCUSDT-1h-2023-01.zip,32892
1000LUNCUSDT,1h,2023-02,True,1000LUNCUSDT/1h/1000LUNCUSDT-1h-2023-02.zip,29586
1000LUNCUSDT,1h,2023-03,True,1000LUNCUSDT/1h/1000LUNCUSDT-1h-2023-03.zip,32265
1000LUNCUSDT,1h,2023-05,False,1000LUNCUSDT/1h/1000LUNCUSDT-1h-2023-05.zip,31532
1000LUNCUSDT,1h,2023-06,False,1000LUNCUSDT/1h/1000LUNCUSDT-1h-2023-06.zip,34053
1000LUNCUSDT,1h,2023-07,True,1000LUNCUSDT/1h/1000LUNCUSDT-1h-2023-07.zip,34366
1000LUNCUSDT,1h,2023-10,False,1000LUNCUSDT/1h/1000LUNCUSDT-1h-2023-10.zip,33341
1000LUNCUSDT,1h,2023-11,False,1000LUNCUSDT/1h/1000LUNCUSDT-1h-2023-11.zip,34105
1000LUNCUSDT,1h,2023-12,True,1000LUNCUSDT/1h/1000LUNCUSDT-1h-2023-12.zip,36962
1000LUNCUSDT,1h,2024-01,True,1000LUNCUSDT/1h/1000LUNCUSDT-1h-2024-01.zip,35521
1000PEPEUSDT,1h,2023-06,False,1000PEPEUSDT/1h/1000PEPEUSDT-1h-2023-06.zip,38971
1000PEPEUSDT,1h,2023-07,True,1000PEPEUSDT/1h/1000PEPEUSDT-1h-2023-07.zip,39385
1000PEPEUSDT,1h,2023-08,True,1000PEPEUSDT/1h/1000PEPEUSDT-1h-2023-08.zip,39220
1000PEPEUSDT,1h,2023-09,True,1000PEPEUSDT/1h/1000PEPEUSDT-1h-2023-09.zip,37065
1000PEPEUSDT,1h,2023-10,True,1000PEPEUSDT/1h/1000PEPEUSDT-1h-2023-10.zip,38690
1000PEPEUSDT,1h,2023-11,True,1000PEPEUSDT/1h/1000PEPEUSDT-1h-2023-11.zip,37717
1000PEPEUSDT,1h,2023-12,True,1000PEPEUSDT/1h/1000PEPEUSDT-1h-2023-12.zip,39199
1000PEPEUSDT,1h,2024-01,True,1000PEPEUSDT/1h/1000PEPEUSDT-1h-2024-01.zip,38486
1000PEPEUSDT,1h,2024-02,True,1000PEPEUSDT/1h/1000PEPEUSDT-1h-2024-02.zip,36391
1000SATSUSDT,1h,2024-01,False,1000SATSUSDT/1h/1000SATSUSDT-1h-2024-01.zip,38909
1000SATSUSDT,1h,2024-02,True,1000SATSUSDT/1h/1000SATSUSDT-1h-2024-02.zip,36254
1000SHIBUSDT,1h,2021-06,False,1000SHIBUSDT/1h/1000SHIBUSDT-1h-2021-06.zip,36172
1000SHIBUSDT,1h,2021-07,True,1000SHIBUSDT/1h/1000SHIBUSDT-1h-2021-07.zip,36064
1000SHIBUSDT,1h,2021-08,True,1000SHIBUSDT/1h/1000SHIBUSDT-1h-2021-08.zip,36456
1000SHIBUSDT,1h,2021-09,True,1000SHIBUSDT/1h/1000SHIBUSDT-1h-2021-09.zip,35313
1000SHIBUSDT,1h,2021-10,True,1000SHIBUSDT/1h/1000SHIBUSDT-1h-2021-10.zip,39740
1000SHIBUSDT,1h,2021-11,True,1000SHIBUSDT/1h/1000SHIBUSDT-1h-2021-11.zip,38301
1000SHIBUSDT,1h,2021-12,True,1000SHIBUSDT/1h/1000SHIBUSDT-1h-2021-12.zip,38538
1000SHIBUSDT,1h,2022-01,True,1000SHIBUSDT/1h/1000SHIBUSDT-1h-2022-01.zip,38044
1000SHIBUSDT,1h,2022-02,True,1000SHIBUSDT/1h/1000SHIBUSDT-1h-2022-02.zip,35169
1000SHIBUSDT,1h,2022-03,True,1000SHIBUSDT/1h/1000SHIBUSDT-1h-2022-03.zip,37793
1000SHIBUSDT,1h,2022-04,True,1000SHIBUSDT/1h/1000SHIBUSDT-1h-2022-04.zip,36397
1000SHIBUSDT,1h,2022-05,True,1000SHIBUSDT/1h/1000SHIBUSDT-1h-2022-05.zip,37569
1000SHIBUSDT,1h,2022-06,True,1000SHIBUSDT/1h/1000SHIBUSDT-1h-2022-06.zip,36165
1000SHIBUSDT,1h,2022-07,True,1000SHIBUSDT/1h/1000SHIBUSDT-1h-2022-07.zip,36875
1000SHIBUSDT,1h,2022-08,True,1000SHIBUSDT/1h/1000SHIBUSDT-1h-2022-08.zip,37273
1000SHIBUSDT,1h,2022-09,True,1000SHIBUSDT/1h/1000SHIBUSDT-1h-2022-09.zip,35608
1000SHIBUSDT,1h,2022-10,True,1000SHIBUSDT/1h/1000SHIBUSDT-1h-2022-10.zip,36471
1000SHIBUSDT,1h,2022-11,True,1000SHIBUSDT/1h/1000SHIBUSDT-1h-2022-11.zip,35560
1000SHIBUSDT,1h,2022-12,True,1000SHIBUSDT/1h/1000SHIBUSDT-1h-2022-12.zip,35312
1000SHIBUSDT,1h,2023-01,True,1000SHIBUSDT/1h/1000SHIBUSDT-1h-2023-01.zip,36857
1000SHIBUSDT,1h,2023-02,True,1000SHIBUSDT/1h/1000SHIBUSDT-1h-2023-02.zip,33791
1000SHIBUSDT,1h,2023-03,True,1000SHIBUSDT/1h/1000SHIBUSDT-1h-2023-03.zip,36505
1000SHIBUSDT,1h,2023-04,True,1000SHIBUSDT/1h/1000SHIBUSDT-1h-2023-04.zip,34816
1000SHIBUSDT,1h,2023-05,True,1000SHIBUSDT/1h/1000SHIBUSDT-1h-2023-05.zip,35324
1000SHIBUSDT,1h,2023-06,True,1000SHIBUSDT/1h/1000SHIBUSDT-1h-2023-06.zip,34916
1000SHIBUSDT,1h,2023-07,True,1000SHIBUSDT/1h/1000SHIBUSDT-1h-2023-07.zip,35731
1000SHIBUSDT,1h,2023-08,True,1000SHIBUSDT/1h/1000SHIBUSDT-1h-2023-08.zip,37287
1000SHIBUSDT,1h,2023-09,True,1000SHIBUSDT/1h/1000SHIBUSDT-1h-2023-09.zip,34046
1000SHIBUSDT,1h,2023-10,True,1000SHIBUSDT/1h/1000SHIBUSDT-1h-2023-10.zip,35489
1000SHIBUSDT,1h,2023-11,True,1000SHIBUSDT/1h/1000SHIBUSDT-1h-2023-11.zip,35102
1000SHIBUSDT,1h,2023-12,True,1000SHIBUSDT/1h/1000SHIBUSDT-1h-2023-12.zip,36638
1000SHIBUSDT,1h,2024-01,True,1000SHIBUSDT/1h/1000SHIBUSDT-1h-2024-01.zip,35917
1000SHIBUSDT,1h,2024-02,False,1000SHIBUSDT/1h/1000SHIBUSDT-1h-2024-02.zip,33396
1000XECUSDT,1h,2023-06,False,1000XECUSDT/1h/1000XECUSDT-1h-2023-06.zip,30193
1000XECUSDT,1h,2023-07,False,1000XECUSDT/1h/1000XECUSDT-1h-2023-07.zip,33606
1000XECUSDT,1h,2023-08,True,1000XECUSDT/1h/1000XECUSDT-1h-2023-08.zip,31388
1INCHUSDT,1h,2021-01,False,1INCHUSDT/1h/1INCHUSDT-1h-2021-01.zip,33048
1INCHUSDT,1h,2021-02,True,1INCHUSDT/1h/1INCHUSDT-1h-2021-02.zip,30582
1INCHUSDT,1h,2021-03,True,1INCHUSDT/1h/1INCHUSDT-1h-2021-03.zip,32977
1INCHUSDT,1h,2021-04,True,1INCHUSDT/1h/1INCHUSDT-1h-2021-04.zip,32435
1INCHUSDT,1h,2021-05,True,1INCHUSDT/1h/1INCHUSDT-1h-2021-05.zip,33655
1INCHUSDT,1h,2021-06,True,1INCHUSDT/1h/1INCHUSDT-1h-2021-06.zip,32116
1INCHUSDT,1h,2021-07,True,1INCHUSDT/1h/1INCHUSDT-1h-2021-07.zip,32455
1INCHUSDT,1h,2021-08,True,1INCHUSDT/1h/1INCHUSDT-1h-2021-08.zip,32852
1INCHUSDT,1h,2021-09,False,1INCHUSDT/1h/1INCHUSDT-1h-2021-09.zip,32064
1INCHUSDT,1h,2021-10,False,1INCHUSDT/1h/1INCHUSDT-1h-2021-10.zip,33335
1INCHUSDT,1h,2021-11,True,1INCHUSDT/1h/1INCHUSDT-1h-2021-11.zip,31866
1INCHUSDT,1h,2021-12,False,1INCHUSDT/1h/1INCHUSDT-1h-2021-12.zip,32980
1INCHUSDT,1h,2022-01,True,1INCHUSDT/1h/1INCHUSDT-1h-2022-01.zip,32580
1INCHUSDT,1h,2022-02,False,1INCHUSDT/1h/1INCHUSDT-1h-2022-02.zip,29184
1INCHUSDT,1h,2022-03,True,1INCHUSDT/1h/1INCHUSDT-1h-2022-03.zip,32169
1INCHUSDT,1h,2023-06,False,1INCHUSDT/1h/1INCHUSDT-1h-2023-06.zip,29883
1INCHUSDT,1h,2023-07,False,1INCHUSDT/1h/1INCHUSDT-1h-2023-07.zip,31532
1INCHUSDT,1h,2023-08,True,1INCHUSDT/1h/1INCHUSDT-1h-2023-08.zip,30024
AAVEUSDT,1h,2020-11,False,AAVEUSDT/1h/AAVEUSDT-1h-2020-11.zip,32386
AAVEUSDT,1h,2020-12,True,AAVEUSDT/1h/AAVEUSDT-1h-2020-12.zip,32739
AAVEUSDT,1h,2021-01,True,AAVEUSDT/1h/AAVEUSDT-1h-2021-01.zip,34297
AAVEUSDT,1h,2021-02,True,AAVEUSDT/1h/AAVEUSDT-1h-2021-02.zip,31981
AAVEUSDT,1h,2021-03,True,AAVEUSDT/1h/AAVEUSDT-1h-2021-03.zip,34483
AAVEUSDT,1h,2021-04,True,AAVEUSDT/1h/AAVEUSDT-1h-2021-04.zip,33880
AAVEUSDT,1h,2021-05,True,AAVEUSDT/1h/AAVEUSDT-1h-2021-05.zip,34748
AAVEUSDT,1h,2021-06,True,AAVEUSDT/1h/AAVEUSDT-1h-2021-06.zip,31884
AAVEUSDT,1h,2021-07,True,AAVEUSDT/1h/AAVEUSDT-1h-2021-07.zip,33201
AAVEUSDT,1h,2021-08,True,AAVEUSDT/1h/AAVEUSDT-1h-2021-08.zip,32932
AAVEUSDT,1h,2021-09,True,AAVEUSDT/1h/AAVEUSDT-1h-2021-09.zip,31911
AAVEUSDT,1h,2021-10,True,AAVEUSDT/1h/AAVEUSDT-1h-2021-10.zip,32395
AAVEUSDT,1h,2021-11,True,AAVEUSDT/1h/AAVEUSDT-1h-2021-11.zip,31189
AAVEUSDT,1h,2021-12,False,AAVEUSDT/1h/AAVEUSDT-1h-2021-12.zip,32642
AAVEUSDT,1h,2022-01,True,AAVEUSDT/1h/AAVEUSDT-1h-2022-01.zip,32724
AAVEUSDT,1h,2022-02,True,AAVEUSDT/1h/AAVEUSDT-1h-2022-02.zip,28973
AAVEUSDT,1h,2022-03,True,AAVEUSDT/1h/AAVEUSDT-1h-2022-03.zip,32380
AAVEUSDT,1h,2022-04,True,AAVEUSDT/1h/AAVEUSDT-1h-2022-04.zip,31796
AAVEUSDT,1h,2022-05,True,AAVEUSDT/1h/AAVEUSDT-1h-2022-05.zip,32557
AAVEUSDT,1h,2022-06,True,AAVEUSDT/1h/AAVEUSDT-1h-2022-06.zip,31351
AAVEUSDT,1h,2022-07,True,AAVEUSDT/1h/AAVEUSDT-1h-2022-07.zip,32148
AAVEUSDT,1h,2022-08,True,AAVEUSDT/1h/AAVEUSDT-1h-2022-08.zip,31719
AAVEUSDT,1h,2022-09,True,AAVEUSDT/1h/AAVEUSDT-1h-2022-09.zip,29891
AAVEUSDT,1h,2022-10,True,AAVEUSDT/1h/AAVEUSDT-1h-2022-10.zip,30637
AAVEUSDT,1h,2022-11,True,AAVEUSDT/1h/AAVEUSDT-1h-2022-11.zip,30291
AAVEUSDT,1h,2022-12,True,AAVEUSDT/1h/AAVEUSDT-1h-2022-12.zip,29705
AAVEUSDT,1h,2023-01,False,AAVEUSDT/1h/AAVEUSDT-1h-2023-01.zip,30976
AAVEUSDT,1h,2023-02,True,AAVEUSDT/1h/AAVEUSDT-1h-2023-02.zip,28042
AAVEUSDT,1h,2023-05,False,AAVEUSDT/1h/AAVEUSDT-1h-2023-05.zip,29705
AAVEUSDT,1h,2023-06,False,AAVEUSDT/1h/AAVEUSDT-1h-2023-06.zip,29589
AAVEUSDT,1h,2023-07,True,AAVEUSDT/1h/AAVEUSDT-1h-2023-07.zip,31198
AAVEUSDT,1h,2023-08,True,AAVEUSDT/1h/AAVEUSDT-1h-2023-08.zip,30079
AAVEUSDT,1h,2023-09,False,AAVEUSDT/1h/AAVEUSDT-1h-2023-09.zip,28719
AAVEUSDT,1h,2023-10,False,AAVEUSDT/1h/AAVEUSDT-1h-2023-10.zip,30534
AAVEUSDT,1h,2023-11,True,AAVEUSDT/1h/AAVEUSDT-1h-2023-11.zip,30154
ACHUSDT,1h,2023-03,False,ACHUSDT/1h/ACHUSDT-1h-2023-03.zip,35161
ACHUSDT,1h,2023-04,False,ACHUSDT/1h/ACHUSDT-1h-2023-04.zip,33755
ACHUSDT,1h,2023-05,True,ACHUSDT/1h/ACHUSDT-1h-2023-05.zip,34356
ADAUSDT,1h,2020-03,True,ADAUSDT/1h/ADAUSDT-1h-2020-03.zip,32081
ADAUSDT,1h,2020-04,True,ADAUSDT/1h/ADAUSDT-1h-2020-04.zip,30527
ADAUSDT,1h,2020-05,True,ADAUSDT/1h/ADAUSDT-1h-2020-05.zip,32673
ADAUSDT,1h,2020-06,True,ADAUSDT/1h/ADAUSDT-1h-2020-06.zip,32502
ADAUSDT,1h,2020-07,True,ADAUSDT/1h/ADAUSDT-1h-2020-07.zip,34585
ADAUSDT,1h,2020-08,True,ADAUSDT/1h/ADAUSDT-1h-2020-08.zip,33936
ADAUSDT,1h,2020-09,True,ADAUSDT/1h/ADAUSDT-1h-2020-09.zip,32567
ADAUSDT,1h,2020-10,True,ADAUSDT/1h/ADAUSDT-1h-2020-10.zip,33342
ADAUSDT,1h,2020-11,True,ADAUSDT/1h/ADAUSDT-1h-2020-11.zip,33196
ADAUSDT,1h,2020-12,True,ADAUSDT/1h/ADAUSDT-1h-2020-12.zip,34591
ADAUSDT,1h,2021-01,True,ADAUSDT/1h/ADAUSDT-1h-2021-01.zip,35955
ADAUSDT,1h,2021-02,True,ADAUSDT/1h/ADAUSDT-1h-2021-02.zip,33873
ADAUSDT,1h,2021-03,True,ADAUSDT/1h/ADAUSDT-1h-2021-03.zip,36888
ADAUSDT,1h,2021-04,True,ADAUSDT/1h/ADAUSDT-1h-2021-04.zip,35682
ADAUSDT,1h,2021-05,True,ADAUSDT/1h/ADAUSDT-1h-2021-05.zip,37109
ADAUSDT,1h,2021-06,True,ADAUSDT/1h/ADAUSDT-1h-2021-06.zip,34232
ADAUSDT,1h,2021-07,True,ADAUSDT/1h/ADAUSDT-1h-2021-07.zip,34516
ADAUSDT,1h,2021-08,True,ADAUSDT/1h/ADAUSDT-1h-2021-08.zip,35782
ADAUSDT,1h,2021-09,True,ADAUSDT/1h/ADAUSDT-1h-2021-09.zip,34470
ADAUSDT,1h,2021-10,True,ADAUSDT/1h/ADAUSDT-1h-2021-10.zip,34592
ADAUSDT,1h,2021-11,True,ADAUSDT/1h/ADAUSDT-1h-2021-11.zip,33752
ADAUSDT,1h,2021-12,True,ADAUSDT/1h/ADAUSDT-1h-2021-12.zip,34754
ADAUSDT,1h,2022-01,True,ADAUSDT/1h/ADAUSDT-1h-2022-01.zip,35152
ADAUSDT,1h,2022-02,True,ADAUSDT/1h/ADAUSDT-1h-2022-02.zip,31568
ADAUSDT,1h,2022-03,True,ADAUSDT/1h/ADAUSDT-1h-2022-03.zip,34613
ADAUSDT,1h,2022-04,True,ADAUSDT/1h/ADAUSDT-1h-2022-04.zip,33214
ADAUSDT,1h,2022-05,True,ADAUSDT/1h/ADAUSDT-1h-2022-05.zip,34810
ADAUSDT,1h,2022-06,True,ADAUSDT/1h/ADAUSDT-1h-2022-06.zip,33872
ADAUSDT,1h,2022-07,True,ADAUSDT/1h/ADAUSDT-1h-2022-07.zip,34153
ADAUSDT,1h,2022-08,True,ADAUSDT/1h/ADAUSDT-1h-2022-08.zip,33905
ADAUSDT,1h,2022-09,True,ADAUSDT/1h/ADAUSDT-1h-2022-09.zip,32891
ADAUSDT,1h,2022-10,True,ADAUSDT/1h/ADAUSDT-1h-2022-10.zip,33206
ADAUSDT,1h,2022-11,True,ADAUSDT/1h/ADAUSDT-1h-2022-11.zip,32416
ADAUSDT,1h,2022-12,True,ADAUSDT/1h/ADAUSDT-1h-2022-12.zip,32272
ADAUSDT,1h,2023-01,True,ADAUSDT/1h/ADAUSDT-1h-2023-01.zip,33496
ADAUSDT,1h,2023-02,True,ADAUSDT/1h/ADAUSDT-1h-2023-02.zip,30193
ADAUSDT,1h,2023-03,True,ADAUSDT/1h/ADAUSDT-1h-2023-03.zip,33691
ADAUSDT,1h,2023-04,True,ADAUSDT/1h/ADAUSDT-1h-2023-04.zip,32510
ADAUSDT,1h,2023-05,True,ADAUSDT/1h/ADAUSDT-1h-2023-05.zip,32600
ADAUSDT,1h,2023-06,True,ADAUSDT/1h/ADAUSDT-1h-2023-06.zip,32508
ADAUSDT,1h,2023-07,True,ADAUSDT/1h/ADAUSDT-1h-2023-07.zip,32980
ADAUSDT,1h,2023-08,True,ADAUSDT/1h/ADAUSDT-1h-2023-08.zip,32236
ADAUSDT,1h,2023-09,True,ADAUSDT/1h/ADAUSDT-1h-2023-09.zip,30361
ADAUSDT,1h,2023-10,True,ADAUSDT/1h/ADAUSDT-1h-2023-10.zip,32328
ADAUSDT,1h,2023-11,True,ADAUSDT/1h/ADAUSDT-1h-2023-11.zip,32455
ADAUSDT,1h,2023-12,True,ADAUSDT/1h/ADAUSDT-1h-2023-12.zip,34474
ADAUSDT,1h,2024-01,True,ADAUSDT/1h/ADAUSDT-1h-2024-01.zip,33842
ADAUSDT,1h,2024-02,True,ADAUSDT/1h/ADAUSDT-1h-2024-02.zip,31872
AGIXUSDT,1h,2023-03,False,AGIXUSDT/1h/AGIXUSDT-1h-2023-03.zip,35052
AGIXUSDT,1h,2023-04,True,AGIXUSDT/1h/AGIXUSDT-1h-2023-04.zip,32113
AGIXUSDT,1h,2023-05,False,AGIXUSDT/1h/AGIXUSDT-1h-2023-05.zip,33449
AGIXUSDT,1h,2023-06,True,AGIXUSDT/1h/AGIXUSDT-1h-2023-06.zip,31901
AGIXUSDT,1h,2024-01,False,AGIXUSDT/1h/AGIXUSDT-1h-2024-01.zip,32006
AGIXUSDT,1h,2024-02,False,AGIXUSDT/1h/AGIXUSDT-1h-2024-02.zip,31515
AGLDUSDT,1h,2023-09,False,AGLDUSDT/1h/AGLDUSDT-1h-2023-09.zip,32010
AGLDUSDT,1h,2023-10,False,AGLDUSDT/1h/AGLDUSDT-1h-2023-10.zip,32455
AGLDUSDT,1h,2023-11,True,AGLDUSDT/1h/AGLDUSDT-1h-2023-11.zip,31749
AIUSDT,1h,2024-02,False,AIUSDT/1h/AIUSDT-1h-2024-02.zip,34163
ALGOUSDT,1h,2020-07,False,ALGOUSDT/1h/ALGOUSDT-1h-2020-07.zip,32666
ALGOUSDT,1h,2020-08,True,ALGOUSDT/1h/ALGOUSDT-1h-2020-08.zip,34157
ALGOUSDT,1h,2020-09,True,ALGOUSDT/1h/ALGOUSDT-1h-2020-09.zip,32090
ALGOUSDT,1h,2020-10,True,ALGOUSDT/1h/ALGOUSDT-1h-2020-10.zip,32228
ALGOUSDT,1h,2020-11,True,ALGOUSDT/1h/ALGOUSDT-1h-2020-11.zip,31841
ALGOUSDT,1h,2020-12,True,ALGOUSDT/1h/ALGOUSDT-1h-2020-12.zip,32791
ALGOUSDT,1h,2021-01,True,ALGOUSDT/1h/ALGOUSDT-1h-2021-01.zip,34134
ALGOUSDT,1h,2021-02,True,ALGOUSDT/1h/ALGOUSDT-1h-2021-02.zip,31902
ALGOUSDT,1h,2021-03,True,ALGOUSDT/1h/ALGOUSDT-1h-2021-03.zip,34785
ALGOUSDT,1h,2021-04,True,ALGOUSDT/1h/ALGOUSDT-1h-2021-04.zip,33776
ALGOUSDT,1h,2021-08,False,ALGOUSDT/1h/ALGOUSDT-1h-2021-08.zip,34480
ALGOUSDT,1h,2021-09,False,ALGOUSDT/1h/ALGOUSDT-1h-2021-09.zip,35070
ALGOUSDT,1h,2021-10,True,ALGOUSDT/1h/ALGOUSDT-1h-2021-10.zip,35469
ALGOUSDT,1h,2021-11,True,ALGOUSDT/1h/ALGOUSDT-1h-2021-11.zip,34424
ALGOUSDT,1h,2021-12,True,ALGOUSDT/1h/ALGOUSDT-1h-2021-12.zip,35340
ALGOUSDT,1h,2022-01,True,ALGOUSDT/1h/ALGOUSDT-1h-2022-01.zip,35337
ALGOUSDT,1h,2022-02,True,ALGOUSDT/1h/ALGOUSDT-1h-2022-02.zip,31578
ALGOUSDT,1h,2022-03,True,ALGOUSDT/1h/ALGOUSDT-1h-2022-03.zip,34646
ALGOUSDT,1h,2022-04,True,ALGOUSDT/1h/ALGOUSDT-1h-2022-04.zip,33395
ALGOUSDT,1h,2022-05,True,ALGOUSDT/1h/ALGOUSDT-1h-2022-05.zip,35243
ALGOUSDT,1h,2022-06,True,ALGOUSDT/1h/ALGOUSDT-1h-2022-06.zip,33186
ALGOUSDT,1h,2022-08,False,ALGOUSDT/1h/ALGOUSDT-1h-2022-08.zip,33284
ALGOUSDT,1h,2022-09,False,ALGOUSDT/1h/ALGOUSDT-1h-2022-09.zip,32821
ALGOUSDT,1h,2022-10,True,ALGOUSDT/1h/ALGOUSDT-1h-2022-10.zip,33391
ALGOUSDT,1h,2022-11,True,ALGOUSDT/1h/ALGOUSDT-1h-2022-11.zip,33718
ALGOUSDT,1h,2022-12,True,ALGOUSDT/1h/ALGOUSDT-1h-2022-12.zip,32724
ALGOUSDT,1h,2023-01,True,ALGOUSDT/1h/ALGOUSDT-1h-2023-01.zip,33246
ALICEUSDT,1h,2021-04,False,ALICEUSDT/1h/ALICEUSDT-1h-2021-04.zip,31649
ALICEUSDT,1h,2021-05,False,ALICEUSDT/1h/ALICEUSDT-1h-2021-05.zip,33547
ALICEUSDT,1h,2021-06,True,ALICEUSDT/1h/ALICEUSDT-1h-2021-06.zip,31182
ALICEUSDT,1h,2021-07,True,ALICEUSDT/1h/ALICEUSDT-1h-2021-07.zip,34300
ALICEUSDT,1h,2021-08,True,ALICEUSDT/1h/ALICEUSDT-1h-2021-08.zip,34654
ALICEUSDT,1h,2021-09,True,ALICEUSDT/1h/ALICEUSDT-1h-2021-09.zip,32937
ALICEUSDT,1h,2021-10,True,ALICEUSDT/1h/ALICEUSDT-1h-2021-10.zip,33507
ALICEUSDT,1h,2021-11,True,ALICEUSDT/1h/ALICEUSDT-1h-2021-11.zip,33403
ALICEUSDT,1h,2021-12,True,ALICEUSDT/1h/ALICEUSDT-1h-2021-12.zip,34061
ALICEUSDT,1h,2022-01,True,ALICEUSDT/1h/ALICEUSDT-1h-2022-01.zip,33492
ALICEUSDT,1h,2022-02,True,ALICEUSDT/1h/ALICEUSDT-1h-2022-02.zip,30384
ALICEUSDT,1h,2022-03,True,ALICEUSDT/1h/ALICEUSDT-1h-2022-03.zip,32773
ALICEUSDT,1h,2022-04,True,ALICEUSDT/1h/ALICEUSDT-1h-2022-04.zip,31747
ALICEUSDT,1h,2022-05,True,ALICEUSDT/1h/ALICEUSDT-1h-2022-05.zip,32924
ALICEUSDT,1h,2022-06,True,ALICEUSDT/1h/ALICEUSDT-1h-2022-06.zip,31376
ALICEUSDT,1h,2022-07,True,ALICEUSDT/1h/ALICEUSDT-1h-2022-07.zip,31476
ALPHAUSDT,1h,2020-12,False,ALPHAUSDT/1h/ALPHAUSDT-1h-2020-12.zip,32658
ALPHAUSDT,1h,2021-01,False,ALPHAUSDT/1h/ALPHAUSDT-1h-2021-01.zip,34852
ALPHAUSDT,1h,2021-02,True,ALPHAUSDT/1h/ALPHAUSDT-1h-2021-02.zip,32184
ALPHAUSDT,1h,2021-03,True,ALPHAUSDT/1h/ALPHAUSDT-1h-2021-03.zip,35166
ALPHAUSDT,1h,2021-04,True,ALPHAUSDT/1h/ALPHAUSDT-1h-2021-04.zip,34054
ALPHAUSDT,1h,2021-06,False,ALPHAUSDT/1h/ALPHAUSDT-1h-2021-06.zip,31587
ALPHAUSDT,1h,2021-07,False,ALPHAUSDT/1h/ALPHAUSDT-1h-2021-07.zip,33341
ALPHAUSDT,1h,2021-08,True,ALPHAUSDT/1h/ALPHAUSDT-1h-2021-08.zip,33602
ALPHAUSDT,1h,2021-09,True,ALPHAUSDT/1h/ALPHAUSDT-1h-2021-09.zip,32000
ALPHAUSDT,1h,2022-03,False,ALPHAUSDT/1h/ALPHAUSDT-1h-2022-03.zip,32005
ALPHAUSDT,1h,2022-04,False,ALPHAUSDT/1h/ALPHAUSDT-1h-2022-04.zip,31965
ALPHAUSDT,1h,2022-05,True,ALPHAUSDT/1h/ALPHAUSDT-1h-2022-05.zip,32366
ALPHAUSDT,1h,2022-12,False,ALPHAUSDT/1h/ALPHAUSDT-1h-2022-12.zip,32104
ALPHAUSDT,1h,2023-01,False,ALPHAUSDT/1h/ALPHAUSDT-1h-2023-01.zip,34540
ALPHAUSDT,1h,2023-02,True,ALPHAUSDT/1h/ALPHAUSDT-1h-2023-02.zip,30459
ALPHAUSDT,1h,2023-03,False,ALPHAUSDT/1h/ALPHAUSDT-1h-2023-03.zip,33202
ALPHAUSDT,1h,2023-04,False,ALPHAUSDT/1h/ALPHAUSDT-1h-2023-04.zip,32082
ALPHAUSDT,1h,2023-05,True,ALPHAUSDT/1h/ALPHAUSDT-1h-2023-05.zip,33725
ALPHAUSDT,1h,2023-06,False,ALPHAUSDT/1h/ALPHAUSDT-1h-2023-06.zip,33511
ALPHAUSDT,1h,2023-07,True,ALPHAUSDT/1h/ALPHAUSDT-1h-2023-07.zip,32885
ALTUSDT,1h,2024-02,False,ALTUSDT/1h/ALTUSDT-1h-2024-02.zip,34708
AMBUSDT,1h,2023-05,False,AMBUSDT/1h/AMBUSDT-1h-2023-05.zip,32424
AMBUSDT,1h,2023-06,False,AMBUSDT/1h/AMBUSDT-1h-2023-06.zip,32894
AMBUSDT,1h,2023-07,True,AMBUSDT/1h/AMBUSDT-1h-2023-07.zip,32284
ANCUSDT,1h,2022-04,False,ANCUSDT/1h/ANCUSDT-1h-2022-04.zip,31067
ANCUSDT,1h,2022-05,True,ANCUSDT/1h/ANCUSDT-1h-2022-05.zip,13754
ANKRUSDT,1h,2021-02,False,ANKRUSDT/1h/ANKRUSDT-1h-2021-02.zip,32186
ANKRUSDT,1h,2021-03,False,ANKRUSDT/1h/ANKRUSDT-1h-2021-03.zip,37181
ANKRUSDT,1h,2021-04,True,ANKRUSDT/1h/ANKRUSDT-1h-2021-04.zip,36059
