symbol,timeframe,universe_month,selected_top50,relative_path,size_bytes
1000BONKUSDT,15m,2023-12,False,1000BONKUSDT/15m/1000BONKUSDT-15m-2023-12.zip,147296
1000BONKUSDT,15m,2024-01,True,1000BONKUSDT/15m/1000BONKUSDT-15m-2024-01.zip,142238
1000BONKUSDT,15m,2024-02,True,1000BONKUSDT/15m/1000BONKUSDT-15m-2024-02.zip,130567
1000FLOKIUSDT,15m,2023-09,False,1000FLOKIUSDT/15m/1000FLOKIUSDT-15m-2023-09.zip,112614
1000FLOKIUSDT,15m,2023-10,False,1000FLOKIUSDT/15m/1000FLOKIUSDT-15m-2023-10.zip,127548
1000FLOKIUSDT,15m,2023-11,True,1000FLOKIUSDT/15m/1000FLOKIUSDT-15m-2023-11.zip,124571
1000FLOKIUSDT,15m,2024-02,False,1000FLOKIUSDT/15m/1000FLOKIUSDT-15m-2024-02.zip,116012
1000LUNCUSDT,15m,2022-10,False,1000LUNCUSDT/15m/1000LUNCUSDT-15m-2022-10.zip,127970
1000LUNCUSDT,15m,2022-11,True,1000LUNCUSDT/15m/1000LUNCUSDT-15m-2022-11.zip,119059
1000LUNCUSDT,15m,2022-12,True,1000LUNCUSDT/15m/1000LUNCUSDT-15m-2022-12.zip,119923
1000LUNCUSDT,15m,2023-01,True,1000LUNCUSDT/15m/1000LUNCUSDT-15m-2023-01.zip,121264
1000LUNCUSDT,15m,2023-02,True,1000LUNCUSDT/15m/1000LUNCUSDT-15m-2023-02.zip,108561
1000LUNCUSDT,15m,2023-03,True,1000LUNCUSDT/15m/1000LUNCUSDT-15m-2023-03.zip,118934
1000LUNCUSDT,15m,2023-05,False,1000LUNCUSDT/15m/1000LUNCUSDT-15m-2023-05.zip,115570
1000LUNCUSDT,15m,2023-06,False,1000LUNCUSDT/15m/1000LUNCUSDT-15m-2023-06.zip,126611
1000LUNCUSDT,15m,2023-07,True,1000LUNCUSDT/15m/1000LUNCUSDT-15m-2023-07.zip,127491
1000LUNCUSDT,15m,2023-10,False,1000LUNCUSDT/15m/1000LUNCUSDT-15m-2023-10.zip,123086
1000LUNCUSDT,15m,2023-11,False,1000LUNCUSDT/15m/1000LUNCUSDT-15m-2023-11.zip,126807
1000LUNCUSDT,15m,2023-12,True,1000LUNCUSDT/15m/1000LUNCUSDT-15m-2023-12.zip,137848
1000LUNCUSDT,15m,2024-01,True,1000LUNCUSDT/15m/1000LUNCUSDT-15m-2024-01.zip,132635
1000PEPEUSDT,15m,2023-06,False,1000PEPEUSDT/15m/1000PEPEUSDT-15m-2023-06.zip,145694
1000PEPEUSDT,15m,2023-07,True,1000PEPEUSDT/15m/1000PEPEUSDT-15m-2023-07.zip,147254
1000PEPEUSDT,15m,2023-08,True,1000PEPEUSDT/15m/1000PEPEUSDT-15m-2023-08.zip,146344
1000PEPEUSDT,15m,2023-09,True,1000PEPEUSDT/15m/1000PEPEUSDT-15m-2023-09.zip,138264
1000PEPEUSDT,15m,2023-10,True,1000PEPEUSDT/15m/1000PEPEUSDT-15m-2023-10.zip,144125
1000PEPEUSDT,15m,2023-11,True,1000PEPEUSDT/15m/1000PEPEUSDT-15m-2023-11.zip,141189
1000PEPEUSDT,15m,2023-12,True,1000PEPEUSDT/15m/1000PEPEUSDT-15m-2023-12.zip,146516
1000PEPEUSDT,15m,2024-01,True,1000PEPEUSDT/15m/1000PEPEUSDT-15m-2024-01.zip,143525
1000PEPEUSDT,15m,2024-02,True,1000PEPEUSDT/15m/1000PEPEUSDT-15m-2024-02.zip,135756
1000SATSUSDT,15m,2024-01,False,1000SATSUSDT/15m/1000SATSUSDT-15m-2024-01.zip,145482
1000SATSUSDT,15m,2024-02,True,1000SATSUSDT/15m/1000SATSUSDT-15m-2024-02.zip,134987
1000SHIBUSDT,15m,2021-06,False,1000SHIBUSDT/15m/1000SHIBUSDT-15m-2021-06.zip,135737
1000SHIBUSDT,15m,2021-07,True,1000SHIBUSDT/15m/1000SHIBUSDT-15m-2021-07.zip,134717
1000SHIBUSDT,15m,2021-08,True,1000SHIBUSDT/15m/1000SHIBUSDT-15m-2021-08.zip,136425
1000SHIBUSDT,15m,2021-09,True,1000SHIBUSDT/15m/1000SHIBUSDT-15m-2021-09.zip,131913
1000SHIBUSDT,15m,2021-10,True,1000SHIBUSDT/15m/1000SHIBUSDT-15m-2021-10.zip,149319
1000SHIBUSDT,15m,2021-11,True,1000SHIBUSDT/15m/1000SHIBUSDT-15m-2021-11.zip,144283
1000SHIBUSDT,15m,2021-12,True,1000SHIBUSDT/15m/1000SHIBUSDT-15m-2021-12.zip,144954
1000SHIBUSDT,15m,2022-01,True,1000SHIBUSDT/15m/1000SHIBUSDT-15m-2022-01.zip,142193
1000SHIBUSDT,15m,2022-02,True,1000SHIBUSDT/15m/1000SHIBUSDT-15m-2022-02.zip,131298
1000SHIBUSDT,15m,2022-03,True,1000SHIBUSDT/15m/1000SHIBUSDT-15m-2022-03.zip,141269
1000SHIBUSDT,15m,2022-04,True,1000SHIBUSDT/15m/1000SHIBUSDT-15m-2022-04.zip,135960
1000SHIBUSDT,15m,2022-05,True,1000SHIBUSDT/15m/1000SHIBUSDT-15m-2022-05.zip,140030
1000SHIBUSDT,15m,2022-06,True,1000SHIBUSDT/15m/1000SHIBUSDT-15m-2022-06.zip,134891
1000SHIBUSDT,15m,2022-07,True,1000SHIBUSDT/15m/1000SHIBUSDT-15m-2022-07.zip,138304
1000SHIBUSDT,15m,2022-08,True,1000SHIBUSDT/15m/1000SHIBUSDT-15m-2022-08.zip,139329
1000SHIBUSDT,15m,2022-09,True,1000SHIBUSDT/15m/1000SHIBUSDT-15m-2022-09.zip,133049
1000SHIBUSDT,15m,2022-10,True,1000SHIBUSDT/15m/1000SHIBUSDT-15m-2022-10.zip,135627
1000SHIBUSDT,15m,2022-11,True,1000SHIBUSDT/15m/1000SHIBUSDT-15m-2022-11.zip,132635
1000SHIBUSDT,15m,2022-12,True,1000SHIBUSDT/15m/1000SHIBUSDT-15m-2022-12.zip,131065
1000SHIBUSDT,15m,2023-01,True,1000SHIBUSDT/15m/1000SHIBUSDT-15m-2023-01.zip,137001
1000SHIBUSDT,15m,2023-02,True,1000SHIBUSDT/15m/1000SHIBUSDT-15m-2023-02.zip,126113
1000SHIBUSDT,15m,2023-03,True,1000SHIBUSDT/15m/1000SHIBUSDT-15m-2023-03.zip,136572
1000SHIBUSDT,15m,2023-04,True,1000SHIBUSDT/15m/1000SHIBUSDT-15m-2023-04.zip,129631
1000SHIBUSDT,15m,2023-05,True,1000SHIBUSDT/15m/1000SHIBUSDT-15m-2023-05.zip,131318
1000SHIBUSDT,15m,2023-06,True,1000SHIBUSDT/15m/1000SHIBUSDT-15m-2023-06.zip,129552
1000SHIBUSDT,15m,2023-07,True,1000SHIBUSDT/15m/1000SHIBUSDT-15m-2023-07.zip,133307
1000SHIBUSDT,15m,2023-08,True,1000SHIBUSDT/15m/1000SHIBUSDT-15m-2023-08.zip,138905
1000SHIBUSDT,15m,2023-09,True,1000SHIBUSDT/15m/1000SHIBUSDT-15m-2023-09.zip,126735
1000SHIBUSDT,15m,2023-10,True,1000SHIBUSDT/15m/1000SHIBUSDT-15m-2023-10.zip,131342
1000SHIBUSDT,15m,2023-11,True,1000SHIBUSDT/15m/1000SHIBUSDT-15m-2023-11.zip,130705
1000SHIBUSDT,15m,2023-12,True,1000SHIBUSDT/15m/1000SHIBUSDT-15m-2023-12.zip,136750
1000SHIBUSDT,15m,2024-01,True,1000SHIBUSDT/15m/1000SHIBUSDT-15m-2024-01.zip,133847
1000SHIBUSDT,15m,2024-02,False,1000SHIBUSDT/15m/1000SHIBUSDT-15m-2024-02.zip,124072
1000XECUSDT,15m,2023-06,False,1000XECUSDT/15m/1000XECUSDT-15m-2023-06.zip,110158
1000XECUSDT,15m,2023-07,False,1000XECUSDT/15m/1000XECUSDT-15m-2023-07.zip,124455
1000XECUSDT,15m,2023-08,True,1000XECUSDT/15m/1000XECUSDT-15m-2023-08.zip,114815
1INCHUSDT,15m,2021-01,False,1INCHUSDT/15m/1INCHUSDT-15m-2021-01.zip,123133
1INCHUSDT,15m,2021-02,True,1INCHUSDT/15m/1INCHUSDT-15m-2021-02.zip,114007
1INCHUSDT,15m,2021-03,True,1INCHUSDT/15m/1INCHUSDT-15m-2021-03.zip,122944
1INCHUSDT,15m,2021-04,True,1INCHUSDT/15m/1INCHUSDT-15m-2021-04.zip,120404
1INCHUSDT,15m,2021-05,True,1INCHUSDT/15m/1INCHUSDT-15m-2021-05.zip,125076
1INCHUSDT,15m,2021-06,True,1INCHUSDT/15m/1INCHUSDT-15m-2021-06.zip,119589
1INCHUSDT,15m,2021-07,True,1INCHUSDT/15m/1INCHUSDT-15m-2021-07.zip,120324
1INCHUSDT,15m,2021-08,True,1INCHUSDT/15m/1INCHUSDT-15m-2021-08.zip,122238
1INCHUSDT,15m,2021-09,False,1INCHUSDT/15m/1INCHUSDT-15m-2021-09.zip,118934
1INCHUSDT,15m,2021-10,False,1INCHUSDT/15m/1INCHUSDT-15m-2021-10.zip,124096
1INCHUSDT,15m,2021-11,True,1INCHUSDT/15m/1INCHUSDT-15m-2021-11.zip,118797
1INCHUSDT,15m,2021-12,False,1INCHUSDT/15m/1INCHUSDT-15m-2021-12.zip,122644
1INCHUSDT,15m,2022-01,True,1INCHUSDT/15m/1INCHUSDT-15m-2022-01.zip,120773
1INCHUSDT,15m,2022-02,False,1INCHUSDT/15m/1INCHUSDT-15m-2022-02.zip,107756
1INCHUSDT,15m,2022-03,True,1INCHUSDT/15m/1INCHUSDT-15m-2022-03.zip,119020
1INCHUSDT,15m,2023-06,False,1INCHUSDT/15m/1INCHUSDT-15m-2023-06.zip,108601
1INCHUSDT,15m,2023-07,False,1INCHUSDT/15m/1INCHUSDT-15m-2023-07.zip,115594
1INCHUSDT,15m,2023-08,True,1INCHUSDT/15m/1INCHUSDT-15m-2023-08.zip,109445
AAVEUSDT,15m,2020-11,False,AAVEUSDT/15m/AAVEUSDT-15m-2020-11.zip,120267
AAVEUSDT,15m,2020-12,True,AAVEUSDT/15m/AAVEUSDT-15m-2020-12.zip,121833
AAVEUSDT,15m,2021-01,True,AAVEUSDT/15m/AAVEUSDT-15m-2021-01.zip,127393
AAVEUSDT,15m,2021-02,True,AAVEUSDT/15m/AAVEUSDT-15m-2021-02.zip,118759
AAVEUSDT,15m,2021-03,True,AAVEUSDT/15m/AAVEUSDT-15m-2021-03.zip,128478
AAVEUSDT,15m,2021-04,True,AAVEUSDT/15m/AAVEUSDT-15m-2021-04.zip,126289
AAVEUSDT,15m,2021-05,True,AAVEUSDT/15m/AAVEUSDT-15m-2021-05.zip,129124
AAVEUSDT,15m,2021-06,True,AAVEUSDT/15m/AAVEUSDT-15m-2021-06.zip,117918
AAVEUSDT,15m,2021-07,True,AAVEUSDT/15m/AAVEUSDT-15m-2021-07.zip,123278
AAVEUSDT,15m,2021-08,True,AAVEUSDT/15m/AAVEUSDT-15m-2021-08.zip,121988
AAVEUSDT,15m,2021-09,True,AAVEUSDT/15m/AAVEUSDT-15m-2021-09.zip,117799
AAVEUSDT,15m,2021-10,True,AAVEUSDT/15m/AAVEUSDT-15m-2021-10.zip,119941
AAVEUSDT,15m,2021-11,True,AAVEUSDT/15m/AAVEUSDT-15m-2021-11.zip,115128
AAVEUSDT,15m,2021-12,False,AAVEUSDT/15m/AAVEUSDT-15m-2021-12.zip,120843
AAVEUSDT,15m,2022-01,True,AAVEUSDT/15m/AAVEUSDT-15m-2022-01.zip,120891
AAVEUSDT,15m,2022-02,True,AAVEUSDT/15m/AAVEUSDT-15m-2022-02.zip,106629
AAVEUSDT,15m,2022-03,True,AAVEUSDT/15m/AAVEUSDT-15m-2022-03.zip,119183
AAVEUSDT,15m,2022-04,True,AAVEUSDT/15m/AAVEUSDT-15m-2022-04.zip,117515
AAVEUSDT,15m,2022-05,True,AAVEUSDT/15m/AAVEUSDT-15m-2022-05.zip,120017
AAVEUSDT,15m,2022-06,True,AAVEUSDT/15m/AAVEUSDT-15m-2022-06.zip,115437
AAVEUSDT,15m,2022-07,True,AAVEUSDT/15m/AAVEUSDT-15m-2022-07.zip,118834
AAVEUSDT,15m,2022-08,True,AAVEUSDT/15m/AAVEUSDT-15m-2022-08.zip,116754
AAVEUSDT,15m,2022-09,True,AAVEUSDT/15m/AAVEUSDT-15m-2022-09.zip,109913
AAVEUSDT,15m,2022-10,True,AAVEUSDT/15m/AAVEUSDT-15m-2022-10.zip,112361
AAVEUSDT,15m,2022-11,True,AAVEUSDT/15m/AAVEUSDT-15m-2022-11.zip,111109
AAVEUSDT,15m,2022-12,True,AAVEUSDT/15m/AAVEUSDT-15m-2022-12.zip,108139
AAVEUSDT,15m,2023-01,False,AAVEUSDT/15m/AAVEUSDT-15m-2023-01.zip,113566
AAVEUSDT,15m,2023-02,True,AAVEUSDT/15m/AAVEUSDT-15m-2023-02.zip,102674
AAVEUSDT,15m,2023-05,False,AAVEUSDT/15m/AAVEUSDT-15m-2023-05.zip,108342
AAVEUSDT,15m,2023-06,False,AAVEUSDT/15m/AAVEUSDT-15m-2023-06.zip,107670
AAVEUSDT,15m,2023-07,True,AAVEUSDT/15m/AAVEUSDT-15m-2023-07.zip,115009
AAVEUSDT,15m,2023-08,True,AAVEUSDT/15m/AAVEUSDT-15m-2023-08.zip,109836
AAVEUSDT,15m,2023-09,False,AAVEUSDT/15m/AAVEUSDT-15m-2023-09.zip,104957
AAVEUSDT,15m,2023-10,False,AAVEUSDT/15m/AAVEUSDT-15m-2023-10.zip,111848
AAVEUSDT,15m,2023-11,True,AAVEUSDT/15m/AAVEUSDT-15m-2023-11.zip,111129
ACHUSDT,15m,2023-03,False,ACHUSDT/15m/ACHUSDT-15m-2023-03.zip,131161
ACHUSDT,15m,2023-04,False,ACHUSDT/15m/ACHUSDT-15m-2023-04.zip,125586
ACHUSDT,15m,2023-05,True,ACHUSDT/15m/ACHUSDT-15m-2023-05.zip,127398
ADAUSDT,15m,2020-03,True,ADAUSDT/15m/ADAUSDT-15m-2020-03.zip,118065
ADAUSDT,15m,2020-04,True,ADAUSDT/15m/ADAUSDT-15m-2020-04.zip,111693
ADAUSDT,15m,2020-05,True,ADAUSDT/15m/ADAUSDT-15m-2020-05.zip,120882
ADAUSDT,15m,2020-06,True,ADAUSDT/15m/ADAUSDT-15m-2020-06.zip,120715
ADAUSDT,15m,2020-07,True,ADAUSDT/15m/ADAUSDT-15m-2020-07.zip,128187
ADAUSDT,15m,2020-08,True,ADAUSDT/15m/ADAUSDT-15m-2020-08.zip,126128
ADAUSDT,15m,2020-09,True,ADAUSDT/15m/ADAUSDT-15m-2020-09.zip,120910
ADAUSDT,15m,2020-10,True,ADAUSDT/15m/ADAUSDT-15m-2020-10.zip,123833
ADAUSDT,15m,2020-11,True,ADAUSDT/15m/ADAUSDT-15m-2020-11.zip,123751
ADAUSDT,15m,2020-12,True,ADAUSDT/15m/ADAUSDT-15m-2020-12.zip,128982
ADAUSDT,15m,2021-01,True,ADAUSDT/15m/ADAUSDT-15m-2021-01.zip,134871
ADAUSDT,15m,2021-02,True,ADAUSDT/15m/ADAUSDT-15m-2021-02.zip,126778
ADAUSDT,15m,2021-03,True,ADAUSDT/15m/ADAUSDT-15m-2021-03.zip,138297
ADAUSDT,15m,2021-04,True,ADAUSDT/15m/ADAUSDT-15m-2021-04.zip,133918
ADAUSDT,15m,2021-05,True,ADAUSDT/15m/ADAUSDT-15m-2021-05.zip,138995
ADAUSDT,15m,2021-06,True,ADAUSDT/15m/ADAUSDT-15m-2021-06.zip,128067
ADAUSDT,15m,2021-07,True,ADAUSDT/15m/ADAUSDT-15m-2021-07.zip,128777
ADAUSDT,15m,2021-08,True,ADAUSDT/15m/ADAUSDT-15m-2021-08.zip,133966
ADAUSDT,15m,2021-09,True,ADAUSDT/15m/ADAUSDT-15m-2021-09.zip,129341
ADAUSDT,15m,2021-10,True,ADAUSDT/15m/ADAUSDT-15m-2021-10.zip,129150
ADAUSDT,15m,2021-11,True,ADAUSDT/15m/ADAUSDT-15m-2021-11.zip,125743
ADAUSDT,15m,2021-12,True,ADAUSDT/15m/ADAUSDT-15m-2021-12.zip,129767
ADAUSDT,15m,2022-01,True,ADAUSDT/15m/ADAUSDT-15m-2022-01.zip,130811
ADAUSDT,15m,2022-02,True,ADAUSDT/15m/ADAUSDT-15m-2022-02.zip,117203
ADAUSDT,15m,2022-03,True,ADAUSDT/15m/ADAUSDT-15m-2022-03.zip,128274
ADAUSDT,15m,2022-04,True,ADAUSDT/15m/ADAUSDT-15m-2022-04.zip,123100
ADAUSDT,15m,2022-05,True,ADAUSDT/15m/ADAUSDT-15m-2022-05.zip,129073
ADAUSDT,15m,2022-06,True,ADAUSDT/15m/ADAUSDT-15m-2022-06.zip,125633
ADAUSDT,15m,2022-07,True,ADAUSDT/15m/ADAUSDT-15m-2022-07.zip,126469
ADAUSDT,15m,2022-08,True,ADAUSDT/15m/ADAUSDT-15m-2022-08.zip,125379
ADAUSDT,15m,2022-09,True,ADAUSDT/15m/ADAUSDT-15m-2022-09.zip,121430
ADAUSDT,15m,2022-10,True,ADAUSDT/15m/ADAUSDT-15m-2022-10.zip,122331
ADAUSDT,15m,2022-11,True,ADAUSDT/15m/ADAUSDT-15m-2022-11.zip,119253
ADAUSDT,15m,2022-12,True,ADAUSDT/15m/ADAUSDT-15m-2022-12.zip,117919
ADAUSDT,15m,2023-01,True,ADAUSDT/15m/ADAUSDT-15m-2023-01.zip,123287
ADAUSDT,15m,2023-02,True,ADAUSDT/15m/ADAUSDT-15m-2023-02.zip,111080
ADAUSDT,15m,2023-03,True,ADAUSDT/15m/ADAUSDT-15m-2023-03.zip,124011
ADAUSDT,15m,2023-04,True,ADAUSDT/15m/ADAUSDT-15m-2023-04.zip,119142
ADAUSDT,15m,2023-05,True,ADAUSDT/15m/ADAUSDT-15m-2023-05.zip,119978
ADAUSDT,15m,2023-06,True,ADAUSDT/15m/ADAUSDT-15m-2023-06.zip,119586
ADAUSDT,15m,2023-07,True,ADAUSDT/15m/ADAUSDT-15m-2023-07.zip,121057
ADAUSDT,15m,2023-08,True,ADAUSDT/15m/ADAUSDT-15m-2023-08.zip,117918
ADAUSDT,15m,2023-09,True,ADAUSDT/15m/ADAUSDT-15m-2023-09.zip,111978
ADAUSDT,15m,2023-10,True,ADAUSDT/15m/ADAUSDT-15m-2023-10.zip,118151
ADAUSDT,15m,2023-11,True,ADAUSDT/15m/ADAUSDT-15m-2023-11.zip,119781
ADAUSDT,15m,2023-12,True,ADAUSDT/15m/ADAUSDT-15m-2023-12.zip,127841
ADAUSDT,15m,2024-01,True,ADAUSDT/15m/ADAUSDT-15m-2024-01.zip,124987
ADAUSDT,15m,2024-02,True,ADAUSDT/15m/ADAUSDT-15m-2024-02.zip,117452
AGIXUSDT,15m,2023-03,False,AGIXUSDT/15m/AGIXUSDT-15m-2023-03.zip,131108
AGIXUSDT,15m,2023-04,True,AGIXUSDT/15m/AGIXUSDT-15m-2023-04.zip,119160
AGIXUSDT,15m,2023-05,False,AGIXUSDT/15m/AGIXUSDT-15m-2023-05.zip,124179
AGIXUSDT,15m,2023-06,True,AGIXUSDT/15m/AGIXUSDT-15m-2023-06.zip,118199
AGIXUSDT,15m,2024-01,False,AGIXUSDT/15m/AGIXUSDT-15m-2024-01.zip,118278
AGIXUSDT,15m,2024-02,False,AGIXUSDT/15m/AGIXUSDT-15m-2024-02.zip,116198
AGLDUSDT,15m,2023-09,False,AGLDUSDT/15m/AGLDUSDT-15m-2023-09.zip,118638
AGLDUSDT,15m,2023-10,False,AGLDUSDT/15m/AGLDUSDT-15m-2023-10.zip,119971
AGLDUSDT,15m,2023-11,True,AGLDUSDT/15m/AGLDUSDT-15m-2023-11.zip,118002
AIUSDT,15m,2024-02,False,AIUSDT/15m/AIUSDT-15m-2024-02.zip,127943
ALGOUSDT,15m,2020-07,False,ALGOUSDT/15m/ALGOUSDT-15m-2020-07.zip,119701
ALGOUSDT,15m,2020-08,True,ALGOUSDT/15m/ALGOUSDT-15m-2020-08.zip,126494
ALGOUSDT,15m,2020-09,True,ALGOUSDT/15m/ALGOUSDT-15m-2020-09.zip,118259
ALGOUSDT,15m,2020-10,True,ALGOUSDT/15m/ALGOUSDT-15m-2020-10.zip,118144
ALGOUSDT,15m,2020-11,True,ALGOUSDT/15m/ALGOUSDT-15m-2020-11.zip,117211
ALGOUSDT,15m,2020-12,True,ALGOUSDT/15m/ALGOUSDT-15m-2020-12.zip,121423
ALGOUSDT,15m,2021-01,True,ALGOUSDT/15m/ALGOUSDT-15m-2021-01.zip,127072
ALGOUSDT,15m,2021-02,True,ALGOUSDT/15m/ALGOUSDT-15m-2021-02.zip,118746
ALGOUSDT,15m,2021-03,True,ALGOUSDT/15m/ALGOUSDT-15m-2021-03.zip,130195
ALGOUSDT,15m,2021-04,True,ALGOUSDT/15m/ALGOUSDT-15m-2021-04.zip,126282
ALGOUSDT,15m,2021-08,False,ALGOUSDT/15m/ALGOUSDT-15m-2021-08.zip,128448
ALGOUSDT,15m,2021-09,False,ALGOUSDT/15m/ALGOUSDT-15m-2021-09.zip,131373
ALGOUSDT,15m,2021-10,True,ALGOUSDT/15m/ALGOUSDT-15m-2021-10.zip,132446
ALGOUSDT,15m,2021-11,True,ALGOUSDT/15m/ALGOUSDT-15m-2021-11.zip,128394
ALGOUSDT,15m,2021-12,True,ALGOUSDT/15m/ALGOUSDT-15m-2021-12.zip,131593
ALGOUSDT,15m,2022-01,True,ALGOUSDT/15m/ALGOUSDT-15m-2022-01.zip,131235
ALGOUSDT,15m,2022-02,True,ALGOUSDT/15m/ALGOUSDT-15m-2022-02.zip,116642
ALGOUSDT,15m,2022-03,True,ALGOUSDT/15m/ALGOUSDT-15m-2022-03.zip,127927
ALGOUSDT,15m,2022-04,True,ALGOUSDT/15m/ALGOUSDT-15m-2022-04.zip,123151
ALGOUSDT,15m,2022-05,True,ALGOUSDT/15m/ALGOUSDT-15m-2022-05.zip,131026
ALGOUSDT,15m,2022-06,True,ALGOUSDT/15m/ALGOUSDT-15m-2022-06.zip,122762
ALGOUSDT,15m,2022-08,False,ALGOUSDT/15m/ALGOUSDT-15m-2022-08.zip,122791
ALGOUSDT,15m,2022-09,False,ALGOUSDT/15m/ALGOUSDT-15m-2022-09.zip,120952
ALGOUSDT,15m,2022-10,True,ALGOUSDT/15m/ALGOUSDT-15m-2022-10.zip,123010
ALGOUSDT,15m,2022-11,True,ALGOUSDT/15m/ALGOUSDT-15m-2022-11.zip,124395
ALGOUSDT,15m,2022-12,True,ALGOUSDT/15m/ALGOUSDT-15m-2022-12.zip,119693
ALGOUSDT,15m,2023-01,True,ALGOUSDT/15m/ALGOUSDT-15m-2023-01.zip,122138
ALICEUSDT,15m,2021-04,False,ALICEUSDT/15m/ALICEUSDT-15m-2021-04.zip,117386
ALICEUSDT,15m,2021-05,False,ALICEUSDT/15m/ALICEUSDT-15m-2021-05.zip,124661
ALICEUSDT,15m,2021-06,True,ALICEUSDT/15m/ALICEUSDT-15m-2021-06.zip,115341
ALICEUSDT,15m,2021-07,True,ALICEUSDT/15m/ALICEUSDT-15m-2021-07.zip,127202
ALICEUSDT,15m,2021-08,True,ALICEUSDT/15m/ALICEUSDT-15m-2021-08.zip,129261
ALICEUSDT,15m,2021-09,True,ALICEUSDT/15m/ALICEUSDT-15m-2021-09.zip,122256
ALICEUSDT,15m,2021-10,True,ALICEUSDT/15m/ALICEUSDT-15m-2021-10.zip,124437
ALICEUSDT,15m,2021-11,True,ALICEUSDT/15m/ALICEUSDT-15m-2021-11.zip,124538
ALICEUSDT,15m,2021-12,True,ALICEUSDT/15m/ALICEUSDT-15m-2021-12.zip,126526
ALICEUSDT,15m,2022-01,True,ALICEUSDT/15m/ALICEUSDT-15m-2022-01.zip,123782
ALICEUSDT,15m,2022-02,True,ALICEUSDT/15m/ALICEUSDT-15m-2022-02.zip,111949
ALICEUSDT,15m,2022-03,True,ALICEUSDT/15m/ALICEUSDT-15m-2022-03.zip,120856
ALICEUSDT,15m,2022-04,True,ALICEUSDT/15m/ALICEUSDT-15m-2022-04.zip,117115
ALICEUSDT,15m,2022-05,True,ALICEUSDT/15m/ALICEUSDT-15m-2022-05.zip,121285
ALICEUSDT,15m,2022-06,True,ALICEUSDT/15m/ALICEUSDT-15m-2022-06.zip,115447
ALICEUSDT,15m,2022-07,True,ALICEUSDT/15m/ALICEUSDT-15m-2022-07.zip,115464
ALPHAUSDT,15m,2020-12,False,ALPHAUSDT/15m/ALPHAUSDT-15m-2020-12.zip,120827
ALPHAUSDT,15m,2021-01,False,ALPHAUSDT/15m/ALPHAUSDT-15m-2021-01.zip,129649
ALPHAUSDT,15m,2021-02,True,ALPHAUSDT/15m/ALPHAUSDT-15m-2021-02.zip,120488
ALPHAUSDT,15m,2021-03,True,ALPHAUSDT/15m/ALPHAUSDT-15m-2021-03.zip,131631
ALPHAUSDT,15m,2021-04,True,ALPHAUSDT/15m/ALPHAUSDT-15m-2021-04.zip,127664
ALPHAUSDT,15m,2021-06,False,ALPHAUSDT/15m/ALPHAUSDT-15m-2021-06.zip,116863
ALPHAUSDT,15m,2021-07,False,ALPHAUSDT/15m/ALPHAUSDT-15m-2021-07.zip,123389
ALPHAUSDT,15m,2021-08,True,ALPHAUSDT/15m/ALPHAUSDT-15m-2021-08.zip,124976
ALPHAUSDT,15m,2021-09,True,ALPHAUSDT/15m/ALPHAUSDT-15m-2021-09.zip,118723
ALPHAUSDT,15m,2022-03,False,ALPHAUSDT/15m/ALPHAUSDT-15m-2022-03.zip,117228
ALPHAUSDT,15m,2022-04,False,ALPHAUSDT/15m/ALPHAUSDT-15m-2022-04.zip,117738
ALPHAUSDT,15m,2022-05,True,ALPHAUSDT/15m/ALPHAUSDT-15m-2022-05.zip,119304
ALPHAUSDT,15m,2022-12,False,ALPHAUSDT/15m/ALPHAUSDT-15m-2022-12.zip,117861
ALPHAUSDT,15m,2023-01,False,ALPHAUSDT/15m/ALPHAUSDT-15m-2023-01.zip,127258
ALPHAUSDT,15m,2023-02,True,ALPHAUSDT/15m/ALPHAUSDT-15m-2023-02.zip,112727
ALPHAUSDT,15m,2023-03,False,ALPHAUSDT/15m/ALPHAUSDT-15m-2023-03.zip,122662
ALPHAUSDT,15m,2023-04,False,ALPHAUSDT/15m/ALPHAUSDT-15m-2023-04.zip,118359
ALPHAUSDT,15m,2023-05,True,ALPHAUSDT/15m/ALPHAUSDT-15m-2023-05.zip,125099
ALPHAUSDT,15m,2023-06,False,ALPHAUSDT/15m/ALPHAUSDT-15m-2023-06.zip,124510
ALPHAUSDT,15m,2023-07,True,ALPHAUSDT/15m/ALPHAUSDT-15m-2023-07.zip,121746
ALTUSDT,15m,2024-02,False,ALTUSDT/15m/ALTUSDT-15m-2024-02.zip,130158
AMBUSDT,15m,2023-05,False,AMBUSDT/15m/AMBUSDT-15m-2023-05.zip,118612
AMBUSDT,15m,2023-06,False,AMBUSDT/15m/AMBUSDT-15m-2023-06.zip,120952
AMBUSDT,15m,2023-07,True,AMBUSDT/15m/AMBUSDT-15m-2023-07.zip,118114
ANCUSDT,15m,2022-04,False,ANCUSDT/15m/ANCUSDT-15m-2022-04.zip,113932
ANCUSDT,15m,2022-05,True,ANCUSDT/15m/ANCUSDT-15m-2022-05.zip,49797
ANKRUSDT,15m,2021-02,False,ANKRUSDT/15m/ANKRUSDT-15m-2021-02.zip,119951
ANKRUSDT,15m,2021-03,False,ANKRUSDT/15m/ANKRUSDT-15m-2021-03.zip,139069
ANKRUSDT,15m,2021-04,True,ANKRUSDT/15m/ANKRUSDT-15m-2021-04.zip,135240
