trial_id,feature_id,variant,market,timeframe,side,cohort,horizon_bars_24h,status,observations,signals,executed_trades,signal_frequency,exposure,turnover,gross_return,net_return,hit_rate,mean_net_return,median_net_return,sharpe,sortino,max_drawdown,calmar,hac_t_stat,bootstrap_ci_low,bootstrap_ci_high
T0143,trend.ema_50_200_regime,ema_50_200,um,4h,LONG,top50,6,REGISTERED,398023,49799,49799,0.1251158852629119,0.7506953115774716,99598.0,-1.0,-1.0,0.4789252796240888,-0.0003043561259537,-0.002,-0.1908364291784209,-0.3071236510556381,-1.0,-0.6665399158387586,-0.8888406197084691,-0.0032024754430142,0.0026563515793567
T0144,trend.ema_slope,default,um,4h,LONG,top50,6,REGISTERED,398023,49810,49810,0.1251435218567771,0.7508611311406628,99620.0,-1.0,-1.0,0.4792812688215218,-0.0003052070555594,-0.0019772170672155,-0.1912881717002854,-0.3077603928376223,-1.0,-0.6684034516752824,-0.8870837036036557,-0.00319816504526,0.0027143994294811
T0145,trend.adx_dmi,adx14_threshold20,um,4h,LONG,top50,6,REGISTERED,398023,36753,36753,0.09233888493881,0.5540333096328605,73506.0,-1.0,-1.0,0.4835251544091639,0.0004599745194118,-0.0016936320596172,0.2786367304577529,0.4344529589158096,-1.0,1.0073441975118471,1.1089645999952689,-0.0025767332895325,0.0035875318165347
T0146,trend.kaufman_er,er10_threshold0.3,um,4h,LONG,top50,6,REGISTERED,398023,37985,37985,0.09543418345171,0.5726051007102605,75970.0,-1.0,-1.0,0.4809530077662235,-0.0001098638157053,-0.0018,-0.0736542753631982,-0.1077598871307996,-1.0,-0.2406017563948025,-0.3056262186040899,-0.0028660826098631,0.0028578171461862
T0147,trend.donchian,donchian_20,um,4h,LONG,top50,6,REGISTERED,398023,17690,17690,0.0444446677704554,0.2666680066227329,35380.0,381459465.99544114,-0.9996867929658662,0.4950819672131147,0.0024850818612866,-0.0005018303557065,1.4139516439630264,2.477937877200834,-0.999999852085918,5.442330081215076,3.781742324321406,-0.0020622782644572,0.0065966068159213
T0148,trend.donchian,donchian_48,um,4h,LONG,top50,6,REGISTERED,398023,10319,10319,0.0259256374631616,0.15555382477897,20638.0,4.009110357615805,-0.9999994123106116,0.4925864909390445,0.0017988546444921,-0.0008825365587816,1.0128376930573195,1.675029574388046,-0.999999959642517,3.939491830425725,2.014930747507985,-0.003656044042827,0.0070256023863592
T0149,trend.donchian,donchian_55,um,4h,LONG,top50,6,REGISTERED,398023,9514,9514,0.0239031412757554,0.1434188476545325,19028.0,266.6707351710777,-0.9998697029004164,0.4951650199705696,0.0023808610721921,-0.0006851280297862,1.3118759708951797,2.185920505947142,-0.9999962266819664,5.21410542257874,2.547956814079969,-0.0031263393722211,0.0076594174872474
T0150,momentum.roc,roc_6,um,4h,LONG,top50,6,REGISTERED,398023,49744,49744,0.124977702293586,0.7498662137615163,99488.0,-1.0,-1.0,0.4789120295915085,-0.0003958450082708,-0.0021240731919982,-0.2485974895488816,-0.3992520521699172,-1.0,-0.8669005681131697,-1.1570420169817184,-0.0033253831888038,0.0026134013722211
T0151,momentum.roc,roc_12,um,4h,LONG,top50,6,REGISTERED,398023,49747,49747,0.1249852395464583,0.7499114372787502,99494.0,-1.0,-1.0,0.4784007075803566,-0.0003612360185002,-0.0021562966163061,-0.2261674575521321,-0.3637462403968874,-1.0,-0.7911068805155996,-1.0545474765053324,-0.0033646388890957,0.0027097528997905
T0152,momentum.roc,roc_24,um,4h,LONG,top50,6,REGISTERED,398023,49758,49758,0.1250128761403235,0.7500772568419413,99516.0,-1.0,-1.0,0.4785964066079826,-0.0003343559711686,-0.0020629815469713,-0.2096342103593817,-0.3371432586520542,-1.0,-0.7322395768594127,-0.9724332452389656,-0.0032710087345152,0.0027448336739406
T0153,momentum.rsi,rsi_7_30_70,um,4h,LONG,top50,6,REGISTERED,398023,25278,25278,0.0635088927021805,0.3810533562130831,50556.0,-0.9038839595841676,-1.0,0.4931561041221615,0.0009989398029652,-0.0006404345166193,0.6563057444628259,0.9817694047259822,-1.0,2.187678168494001,2.1608087928570208,-0.002526770814927,0.0043886540377736
T0154,momentum.rsi,rsi_14_30_70,um,4h,LONG,top50,6,REGISTERED,398023,9931,9931,0.0249508194250081,0.1497049165500486,19862.0,390797.5214903204,-0.7724673085973881,0.5014600745141476,0.003627243477642,0.0001723327762404,1.9619613547257104,3.1339097983816613,-0.9999757495067684,7.943855858458831,3.989450552248136,-0.0018006140755675,0.0098055061040075
T0155,momentum.rsi,rsi_21_30_70,um,4h,LONG,top50,6,REGISTERED,398023,4594,4594,0.0115420465651482,0.0692522793908894,9188.0,514402043406.0672,144670757.42715523,0.5143665650848933,0.0091733746267509,0.0021300650677352,3.996219490825797,7.454819040737395,-0.9827405545942473,20.44251693762573,5.546444864988199,0.0007200077028844,0.0186205600984358
T0156,volatility.atr_natr,natr14_filter,um,4h,LONG,top50,6,REGISTERED,398023,11664,11664,0.0293048391675857,0.1758290350055147,23328.0,576182923313276.1,16900390.76531747,0.5261488340192044,0.0062193166345845,0.0041943779666364,2.8529150325207597,4.741563281258726,-0.9969891564706358,13.661435875547772,6.986801955362026,0.0005340149553381,0.0115566318829075
T0157,volatility.bollinger_bandwidth,bb20_2s_filter,um,4h,LONG,top50,6,REGISTERED,398023,37925,37925,0.0952834383942636,0.5717006303655819,75850.0,-1.0,-1.0,0.4755702043506921,-0.0012379353691393,-0.0024806401249024,-0.8245405716400511,-1.2039820569863016,-1.0,-2.711078458415173,-3.2528153090903595,-0.0043417180913629,0.0016440506815396
T0158,volatility.realized_percentile,rv20_p100_filter,um,4h,LONG,top50,6,REGISTERED,398023,12890,12890,0.0323850631747411,0.1943103790484469,25780.0,-0.9999997738045522,-0.9999999999999998,0.500155159038014,0.0012845793338799,4.24026525024672e-05,0.6731406758847094,1.0252639319953822,-1.0,2.813228741197144,1.5776188124941364,-0.004148610672303,0.0063920394914585
T0159,volume.rvol,rvol20_filter,um,4h,LONG,top50,6,REGISTERED,398023,13388,13388,0.0336362471515465,0.2018174829092791,26776.0,-0.9975785266724688,-0.999999999992587,0.4864057364804302,0.0014546936513538,-0.0013143092539003,0.7706633371953855,1.3271037110153714,-0.9999999999997924,3.185779096465682,1.84256060959279,-0.0029467331026567,0.0054828620571022
T0160,volume.vwap_deviation,vwap_dev20_reversal,um,4h,LONG,top50,6,REGISTERED,398023,49759,49759,0.1250153885579476,0.7500923313476859,99518.0,-1.0,-1.0,0.4797725034667095,-0.0003036749821623,-0.0019866322120153,-0.1902305235385254,-0.3060589341764921,-1.0,-0.665048210935626,-0.8817019845408363,-0.0031994467067117,0.0027205129639635
T0161,orderflow.taker_ratio,ratio_sign,um,4h,LONG,top50,6,REGISTERED,398023,49752,49752,0.1249978016345789,0.7499868098074735,99504.0,-1.0,-1.0,0.4798400064319022,-0.0003034704823407,-0.001991004384091,-0.1900890521549543,-0.3058313458997704,-1.0,-0.6646003563262947,-0.8809494005318776,-0.0031996282894191,0.0027210738453353
T0162,orderflow.cvd,cvd_slope6_sign,um,4h,LONG,top50,6,REGISTERED,398023,49753,49753,0.125000314052203,0.7500018843132181,99506.0,-1.0,-1.0,0.4798303619882218,-0.0003034965416641,-0.001990536161461,-0.1901072852429847,-0.3058606781104591,-1.0,-0.6646574262445645,-0.8810552868330923,-0.0031996267014055,0.0027210738453353
T0163,context.btc_regime,regime_follow,um,4h,LONG,top50,6,REGISTERED,398023,49117,49117,0.1234024164432708,0.7404144986596252,98234.0,-1.0,-1.0,0.4809536413054543,-0.0001024904406595,-0.0018,-0.0641238576995431,-0.1042599114234572,-1.0,-0.2244540650443593,-0.30545653202698,-0.0029509416742027,0.002809479169047
T0164,context.market_breadth,breadth_0.4_0.6,um,4h,LONG,top50,6,REGISTERED,398023,48140,48140,0.1209477844245181,0.7256867065471091,96280.0,-1.0,-1.0,0.4720398836726215,-0.0008294747696257,-0.0025958705616575,-0.5523351002596028,-0.8276528792020839,-1.0,-1.8165497454804065,-2.6111523678901043,-0.003636928553117,0.0017449839844326
T0165,derivatives.funding,funding_sign,um,4h,LONG,top50,6,REGISTERED,398023,48999,48999,0.1231059511636262,0.7386357069817573,97998.0,-1.0,-1.0,0.4785199697953019,-0.0002291822509815,-0.002,-0.1429809068954073,-0.2310488830715911,-1.0,-0.5019091296495136,-0.6583844503536173,-0.0031569861605398,0.0027808486062942
T0166,derivatives.funding_zscore,z90_extreme,um,4h,LONG,top50,6,REGISTERED,398023,3903,3903,0.0098059659868902,0.0588357959213412,7806.0,-0.9853897637487644,-0.9999923434127888,0.4778375608506277,0.0003426065832362,-0.0027539281454935,0.1991144895211018,0.295484736016771,-0.9999998349857256,0.7503085410989981,0.264203907091771,-0.0048830334642376,0.0071889509079784
T0167,trend.ema_20_50_spread,ema_10_30,um,15m,SHORT,top50,96,REGISTERED,6367589,65066,65066,0.0102183102584039,0.980957784806777,130132.0,-1.0,-1.0,0.4807272615498109,-0.0037721648544107,-0.0018347197437574,-9.522327354569152,-12.1624796840054,-1.0,-132.17665649855098,-12.631133023767562,-0.0067242468550235,-0.000784146338952
T0168,trend.ema_20_50_spread,ema_20_50,um,15m,SHORT,top50,96,REGISTERED,6367589,65041,65041,0.0102143841256086,0.9805808760584264,130082.0,-1.0,-1.0,0.4809120400977845,-0.0037728321891896,-0.001815003624161,-9.522183099899316,-12.162297028226424,-1.0,-132.20003990920682,-12.628498681711996,-0.0067264624580429,-0.0007836775602416
T0169,trend.ema_20_50_spread,ema_50_200,um,15m,SHORT,top50,96,REGISTERED,6367589,65066,65066,0.0102183102584039,0.980957784806777,130132.0,-1.0,-1.0,0.4807272615498109,-0.0037721648544107,-0.0018347197437574,-9.522327354569152,-12.1624796840054,-1.0,-132.17665649855098,-12.631133023767562,-0.0067242468550235,-0.000784146338952
T0170,trend.ema_50_200_regime,ema_10_30,um,15m,SHORT,top50,96,REGISTERED,6367589,65066,65066,0.0102183102584039,0.980957784806777,130132.0,-1.0,-1.0,0.4807272615498109,-0.0037721648544107,-0.0018347197437574,-9.522327354569152,-12.1624796840054,-1.0,-132.17665649855098,-12.631133023767562,-0.0067242468550235,-0.000784146338952
T0171,trend.ema_50_200_regime,ema_20_50,um,15m,SHORT,top50,96,REGISTERED,6367589,65041,65041,0.0102143841256086,0.9805808760584264,130082.0,-1.0,-1.0,0.4809120400977845,-0.0037728321891896,-0.001815003624161,-9.522183099899316,-12.162297028226424,-1.0,-132.20003990920682,-12.628498681711996,-0.0067264624580429,-0.0007836775602416
T0172,trend.ema_50_200_regime,ema_50_200,um,15m,SHORT,top50,96,REGISTERED,6367589,65066,65066,0.0102183102584039,0.980957784806777,130132.0,-1.0,-1.0,0.4807272615498109,-0.0037721648544107,-0.0018347197437574,-9.522327354569152,-12.1624796840054,-1.0,-132.17665649855098,-12.631133023767562,-0.0067242468550235,-0.000784146338952
T0173,trend.ema_slope,default,um,15m,SHORT,top50,96,REGISTERED,6367589,64999,64999,0.0102077882225124,0.9799476693611978,129998.0,-1.0,-1.0,0.481222788042893,-0.0037738023418373,-0.0017853484610347,-9.521557170101763,-12.161501955174876,-1.0,-132.2340340579812,-12.624161308485927,-0.0067270187385178,-0.000781872702757
T0174,trend.adx_dmi,adx14_threshold20,um,15m,SHORT,top50,96,REGISTERED,6367589,60919,60919,0.0095670433503167,0.9184361616304068,121838.0,-1.0,-1.0,0.4794234967744054,-0.0040094118206441,-0.002,-9.991956640242435,-12.617220581278536,-1.0,-140.48979019537197,-12.866038283062734,-0.0069780604821641,-0.0011662788664589
T0175,trend.kaufman_er,er10_threshold0.3,um,15m,SHORT,top50,96,REGISTERED,6367589,63192,63192,0.0099240073440669,0.9527047050304284,126384.0,-1.0,-1.0,0.4794436004557539,-0.0040741053597947,-0.0020221699156359,-9.94153106960287,-12.346094001186923,-1.0,-142.75665180720677,-13.12705513303237,-0.0069766805794556,-0.0010857454116719
T0176,trend.donchian,donchian_20,um,15m,SHORT,top50,96,REGISTERED,6367589,57817,57817,0.0090798887930737,0.8716693241350847,115634.0,-1.0,-1.0,0.4762440112769601,-0.004126100966455,-0.0022680332454247,-10.418524283107203,-13.364888460209633,-1.0,-144.57857786458553,-12.96800904212711,-0.0070431210946894,-0.0012259702036054
T0177,trend.donchian,donchian_48,um,15m,SHORT,top50,96,REGISTERED,6367589,51019,51019,0.0080122947633711,0.7691802972836344,102038.0,-1.0,-1.0,0.481683294458927,-0.0040792951646358,-0.0019413521025733,-10.2396590736828,-13.178408572094256,-1.0,-142.93850256883923,-11.781825335598546,-0.0069857926924887,-0.0011656394594286
T0178,trend.donchian,donchian_55,um,15m,SHORT,top50,96,REGISTERED,6367589,49665,49665,0.0077996554111768,0.7487669194729748,99330.0,-1.0,-1.0,0.4826940501359106,-0.0042370218578128,-0.0018982861576273,-10.524114077519531,-13.36248319812306,-1.0,-148.46524589776138,-12.032602882096594,-0.0071013415196637,-0.0013284188517805
T0179,momentum.roc,roc_6,um,15m,SHORT,top50,96,REGISTERED,6367589,64983,64983,0.0102052754975234,0.9797064477622536,129966.0,-1.0,-1.0,0.4814028284320514,-0.0038216196623141,-0.00175418,-9.64636480566858,-12.309579590865251,-1.0,-133.9095529674889,-12.82102424067166,-0.0067273148573766,-0.0008581949035839
T0180,momentum.roc,roc_12,um,15m,SHORT,top50,96,REGISTERED,6367589,64985,64985,0.0102055895881471,0.9797366004621216,129970.0,-1.0,-1.0,0.4808340386242979,-0.0038447667466778,-0.0018231282784931,-9.6746585857974,-12.328768929982962,-1.0,-134.72062680359326,-12.84368247873753,-0.0067556046713772,-0.0009055363440102
T0181,momentum.roc,roc_24,um,15m,SHORT,top50,96,REGISTERED,6367589,64990,64990,0.0102063748147061,0.9798119822117916,129980.0,-1.0,-1.0,0.4806893368210494,-0.0038300104656903,-0.0018007565563982,-9.664074098786088,-12.339605458381373,-1.0,-134.20356671779132,-12.81441028132367,-0.0067717573271776,-0.0008567975877432
T0182,momentum.rsi,rsi_7_30_70,um,15m,SHORT,top50,96,REGISTERED,6367589,59962,59962,0.009416750986912,0.904008094743552,119924.0,-1.0,-1.0,0.4796871351856175,-0.0040119864092572,-0.0019688706742922,-10.014289716282663,-12.723199254203536,-1.0000245633015632,-140.5765507561641,-12.85105832915946,-0.0069244944865001,-0.0011174082887734
T0183,momentum.rsi,rsi_14_30_70,um,15m,SHORT,top50,96,REGISTERED,6367589,44667,44667,0.007014742942737,0.6734153225027557,89334.0,-1.0,-1.0,0.4766158461504018,-0.0046982340974152,-0.0026749459012385,-11.561597911342496,-14.669604333589298,-1.0,-164.62612277343075,-12.439221415485685,-0.0077950942211187,-0.0015650715855443
T0184,momentum.rsi,rsi_21_30_70,um,15m,SHORT,top50,96,REGISTERED,6367589,27946,27946,0.0043887882839171,0.4213236752560506,55892.0,-1.0,-1.0,0.4643598368281686,-0.0065437813792511,-0.0042176624479379,-15.296406719736156,-19.073649377463468,-1.0,-229.29409952896123,-12.688092664677606,-0.0103763856731705,-0.0030092286366594
T0185,volatility.atr_natr,natr14_filter,um,15m,SHORT,top50,96,REGISTERED,6367589,27672,27672,0.0043457578684805,0.4171927553741298,55344.0,-1.0,-1.0,0.4662113327551315,-0.0079936656236649,-0.0044007165414433,-16.83003883575889,-21.09573680529993,-1.0,-280.0980434532216,-14.61415631363566,-0.0122559983314753,-0.0030832773325816
T0186,volatility.bollinger_bandwidth,bb20_2s_filter,um,15m,SHORT,top50,96,REGISTERED,6367589,63455,63455,0.0099653102610736,0.9566697850630748,126910.0,-1.0,-1.0,0.4795366795366795,-0.0038246638459071,-0.001991738594328,-9.736004675041707,-12.48333957431438,-1.0000006235730052,-134.01613759173978,-12.753488288650118,-0.0067807252289905,-0.0009246945081346
T0187,volatility.realized_percentile,rv20_p100_filter,um,15m,SHORT,top50,96,REGISTERED,6367589,44672,44672,0.0070155281692961,0.6734907042524259,89344.0,-1.0,-1.0,0.4685933022922636,-0.0051300052093375,-0.003037063808487,-12.682840068318065,-16.096393068656155,-1.0,-179.75538253518835,-13.60301223028765,-0.0085934598016351,-0.0019077241447741
T0188,volume.rvol,rvol20_filter,um,15m,SHORT,top50,96,REGISTERED,6367589,55752,55752,0.0087555902241806,0.8405366615213388,111504.0,-1.0,-1.0,0.4783146792940163,-0.0041438899187345,-0.0020543520505222,-10.498525415761916,-13.303355689292978,-1.0,-145.20190275245773,-12.674360367146694,-0.0069868884259628,-0.0013235993191373
T0189,volume.vwap_deviation,vwap_dev20_reversal,um,15m,SHORT,top50,96,REGISTERED,6367589,64992,64992,0.0102066889053297,0.9798421349116596,129984.0,-1.0,-1.0,0.4812746184145741,-0.0037739749264076,-0.0017797329332918,-9.521480109447683,-12.1614041399971,-1.0,-132.24008142132445,-12.623468310848324,-0.006727380252539,-0.0007816754151883
