trial_id,fold_id,feature_id,signal_variant,timeframe,side,horizon_bars,valid_fold,trades,aggregate_observations,aggregate_mean_net_return,aggregate_hac_t
R2B0026,F01,derivatives.premium,CROWDING_REVERSION,15m,SHORT,96,True,2354,2016,-0.005242568647715105,-2.343883691019725
R2B0026,F02,derivatives.premium,CROWDING_REVERSION,15m,SHORT,96,True,6204,4715,-0.0038940749383017353,-1.950923533860775
R2B0026,F03,derivatives.premium,CROWDING_REVERSION,15m,SHORT,96,True,7948,5325,-0.009397208061971307,-3.16892975078198
R2B0026,F04,derivatives.premium,CROWDING_REVERSION,15m,SHORT,96,True,7633,5259,-0.004957899253828214,-2.5365227715824923
R2B0026,F05,derivatives.premium,CROWDING_REVERSION,15m,SHORT,96,True,5093,3531,0.006053380465554547,2.225079963273004
R2B0026,F06,derivatives.premium,CROWDING_REVERSION,15m,SHORT,96,True,4456,3315,0.000871715810000822,0.428104765871374
R2B0026,F07,derivatives.premium,CROWDING_REVERSION,15m,SHORT,96,True,6231,4448,-0.001634889847061236,-0.8838570931430292
R2B0026,F08,derivatives.premium,CROWDING_REVERSION,15m,SHORT,96,True,6462,4673,-0.005738103728801154,-4.662244250822691
R2B0027,F01,derivatives.premium,CROWDING_REVERSION,1h,LONG,4,True,4481,2014,-0.00048633703901507116,-0.6516753632524711
R2B0027,F02,derivatives.premium,CROWDING_REVERSION,1h,LONG,4,True,8749,3021,0.00048105415061772827,0.7658582777852458
R2B0027,F03,derivatives.premium,CROWDING_REVERSION,1h,LONG,4,True,10182,2493,0.0015381740800515676,1.280005783420665
R2B0027,F04,derivatives.premium,CROWDING_REVERSION,1h,LONG,4,True,15539,3255,-0.00034141224358651747,-0.49380949071246794
R2B0027,F05,derivatives.premium,CROWDING_REVERSION,1h,LONG,4,True,32278,4298,-0.0029601474375399797,-4.526299570609686
R2B0027,F06,derivatives.premium,CROWDING_REVERSION,1h,LONG,4,True,34521,4380,-0.0020332837784801197,-4.633859932829609
R2B0027,F07,derivatives.premium,CROWDING_REVERSION,1h,LONG,4,True,29263,4251,-0.0013235056335799762,-2.9111244949904047
R2B0027,F08,derivatives.premium,CROWDING_REVERSION,1h,LONG,4,True,24287,3902,-0.0013704657002222983,-3.7144625609217177
R2B0028,F01,derivatives.premium,CROWDING_REVERSION,1h,LONG,12,True,2449,1472,0.0024806853982004373,1.3854081725035465
R2B0028,F02,derivatives.premium,CROWDING_REVERSION,1h,LONG,12,True,4908,2406,0.0035054519823419605,2.338217442649236
R2B0028,F03,derivatives.premium,CROWDING_REVERSION,1h,LONG,12,True,5391,2067,0.006000520904782074,1.9800610130614782
R2B0028,F04,derivatives.premium,CROWDING_REVERSION,1h,LONG,12,True,7899,2714,0.0017547494604484683,1.0584878259951755
R2B0028,F05,derivatives.premium,CROWDING_REVERSION,1h,LONG,12,True,14438,3982,-0.004666526534234643,-2.7211548997206605
R2B0028,F06,derivatives.premium,CROWDING_REVERSION,1h,LONG,12,True,15251,4064,-0.00251200412397032,-2.240854694761559
R2B0028,F07,derivatives.premium,CROWDING_REVERSION,1h,LONG,12,True,13432,3823,-0.0005246512470130131,-0.4567096004615471
R2B0028,F08,derivatives.premium,CROWDING_REVERSION,1h,LONG,12,True,11310,3496,8.726941273478727e-05,0.09990217210623324
R2B0029,F01,derivatives.premium,CROWDING_REVERSION,1h,LONG,24,True,1527,1068,0.005520987334379471,1.7692934580925614
R2B0029,F02,derivatives.premium,CROWDING_REVERSION,1h,LONG,24,True,3147,1851,0.006199993804195673,2.4900043547493165
R2B0029,F03,derivatives.premium,CROWDING_REVERSION,1h,LONG,24,True,3369,1665,0.011056269409430176,2.079228196116937
R2B0029,F04,derivatives.premium,CROWDING_REVERSION,1h,LONG,24,True,4775,2150,0.0034821442959569334,1.2411741053742762
R2B0029,F05,derivatives.premium,CROWDING_REVERSION,1h,LONG,24,True,7894,3366,-0.008379647448489408,-3.145198547183763
R2B0029,F06,derivatives.premium,CROWDING_REVERSION,1h,LONG,24,True,8296,3370,-0.0037577178770873162,-2.0205961700790898
R2B0029,F07,derivatives.premium,CROWDING_REVERSION,1h,LONG,24,True,7521,3099,0.00028731191320773274,0.1461450865822424
R2B0029,F08,derivatives.premium,CROWDING_REVERSION,1h,LONG,24,True,6395,2872,0.0002992435451810607,0.2208244559546072
R2B0030,F01,derivatives.premium,CROWDING_REVERSION,1h,SHORT,4,True,8608,2584,-0.002137696464073075,-3.3760960934772677
R2B0030,F02,derivatives.premium,CROWDING_REVERSION,1h,SHORT,4,True,19644,4170,-0.0019460242253914774,-3.9074117993460153
R2B0030,F03,derivatives.premium,CROWDING_REVERSION,1h,SHORT,4,True,27089,4014,-0.0027101359295152627,-3.274003145022685
R2B0030,F04,derivatives.premium,CROWDING_REVERSION,1h,SHORT,4,True,24468,3839,-0.0021084772818640496,-3.733012581699717
R2B0030,F05,derivatives.premium,CROWDING_REVERSION,1h,SHORT,4,True,6971,2491,-0.00012396178519043683,-0.16644060067789418
R2B0030,F06,derivatives.premium,CROWDING_REVERSION,1h,SHORT,4,True,5282,2602,-0.0009076762098170471,-1.5651355029963578
R2B0030,F07,derivatives.premium,CROWDING_REVERSION,1h,SHORT,4,True,12423,3261,-0.0014890846704604392,-2.8711050598773373
R2B0030,F08,derivatives.premium,CROWDING_REVERSION,1h,SHORT,4,True,16804,3634,-0.002569461110449497,-6.8566133541243435
R2B0031,F01,derivatives.premium,CROWDING_REVERSION,1h,SHORT,12,True,3886,1946,-0.0031235090177348583,-2.0168715486080653
R2B0031,F02,derivatives.premium,CROWDING_REVERSION,1h,SHORT,12,True,9432,3561,-0.002464890533836096,-1.9097858414053241
R2B0031,F03,derivatives.premium,CROWDING_REVERSION,1h,SHORT,12,True,12480,3645,-0.0049668725714938225,-2.472648697972406
R2B0031,F04,derivatives.premium,CROWDING_REVERSION,1h,SHORT,12,True,11555,3457,-0.0027074376684807304,-1.9224314150550652
R2B0031,F05,derivatives.premium,CROWDING_REVERSION,1h,SHORT,12,True,4661,2100,0.0023533755532353855,1.2611544257358565
R2B0031,F06,derivatives.premium,CROWDING_REVERSION,1h,SHORT,12,True,3651,2059,0.0003546479256179863,0.2546278478397301
R2B0031,F07,derivatives.premium,CROWDING_REVERSION,1h,SHORT,12,True,7026,2752,-0.0014763872463192465,-1.1007932688279662
R2B0031,F08,derivatives.premium,CROWDING_REVERSION,1h,SHORT,12,True,8412,3143,-0.003976925633815333,-4.352284669342186
R2B0032,F01,derivatives.premium,CROWDING_REVERSION,1h,SHORT,24,True,2160,1413,-0.005135940618876563,-2.085692833588172
R2B0032,F02,derivatives.premium,CROWDING_REVERSION,1h,SHORT,24,True,5433,2795,-0.0033198502920078897,-1.494466722845765
R2B0032,F03,derivatives.premium,CROWDING_REVERSION,1h,SHORT,24,True,7035,2994,-0.008871198274737967,-2.6110326742784675
R2B0032,F04,derivatives.premium,CROWDING_REVERSION,1h,SHORT,24,True,6623,3036,-0.00471376840690804,-2.0534288979944124
R2B0032,F05,derivatives.premium,CROWDING_REVERSION,1h,SHORT,24,True,3277,1703,0.004602434359345565,1.4398651213163962
R2B0032,F06,derivatives.premium,CROWDING_REVERSION,1h,SHORT,24,True,2651,1677,0.0019442099906928749,0.8126835738501689
R2B0032,F07,derivatives.premium,CROWDING_REVERSION,1h,SHORT,24,True,4531,2245,-0.00023065415471725125,-0.10452320084382957
R2B0032,F08,derivatives.premium,CROWDING_REVERSION,1h,SHORT,24,True,5044,2540,-0.005555671441042523,-3.662943635587609
R2B0033,F01,derivatives.premium,CROWDING_REVERSION,4h,LONG,3,True,1338,543,0.0009729032639629272,0.42911001452694997
R2B0033,F02,derivatives.premium,CROWDING_REVERSION,4h,LONG,3,True,2702,820,0.0027296547935519127,1.5343100820347626
R2B0033,F03,derivatives.premium,CROWDING_REVERSION,4h,LONG,3,True,3105,682,0.005884928172818191,1.688810612513767
R2B0033,F04,derivatives.premium,CROWDING_REVERSION,4h,LONG,3,True,4584,833,0.0005185418585931407,0.25435833008342607
R2B0033,F05,derivatives.premium,CROWDING_REVERSION,4h,LONG,3,True,9573,1077,-0.004977819879133211,-2.531600485830095
R2B0033,F06,derivatives.premium,CROWDING_REVERSION,4h,LONG,3,True,10249,1097,-0.002206146391938111,-1.6377582434059754
R2B0033,F07,derivatives.premium,CROWDING_REVERSION,4h,LONG,3,True,8703,1062,-0.0010512081225824842,-0.7625077501260588
R2B0033,F08,derivatives.premium,CROWDING_REVERSION,4h,LONG,3,True,7172,988,0.0004492401688912066,0.38180749681484805
R2B0034,F01,derivatives.premium,CROWDING_REVERSION,4h,LONG,6,True,977,473,0.004609856699933054,1.4959264367716676
R2B0034,F02,derivatives.premium,CROWDING_REVERSION,4h,LONG,6,True,1968,745,0.007914045566830355,2.627183155401524
R2B0034,F03,derivatives.premium,CROWDING_REVERSION,4h,LONG,6,True,2213,623,0.009943412079360408,1.439960196671829
R2B0034,F04,derivatives.premium,CROWDING_REVERSION,4h,LONG,6,True,3177,768,0.0059765445338479635,1.6857360195485749
R2B0034,F05,derivatives.premium,CROWDING_REVERSION,4h,LONG,6,True,6148,1061,-0.007758948091100808,-2.174573077393332
R2B0034,F06,derivatives.premium,CROWDING_REVERSION,4h,LONG,6,True,6535,1077,-0.002602865316808447,-1.038566518882038
R2B0034,F07,derivatives.premium,CROWDING_REVERSION,4h,LONG,6,True,5677,1031,0.0009838086409163084,0.39826272797296725
R2B0034,F08,derivatives.premium,CROWDING_REVERSION,4h,LONG,6,True,4709,947,0.0018191378654114434,0.971473609361091
R2B0035,F01,derivatives.premium,CROWDING_REVERSION,4h,SHORT,3,True,2598,658,-0.0030851074450874206,-1.6827774331072272
R2B0035,F02,derivatives.premium,CROWDING_REVERSION,4h,SHORT,3,True,5817,1053,-0.001718559131324393,-1.1889798253838377
R2B0035,F03,derivatives.premium,CROWDING_REVERSION,4h,SHORT,3,True,8091,1017,-0.004460847105441363,-1.8949086150344454
R2B0035,F04,derivatives.premium,CROWDING_REVERSION,4h,SHORT,3,True,7320,979,-0.002272473445486492,-1.3648927196314997
R2B0035,F05,derivatives.premium,CROWDING_REVERSION,4h,SHORT,3,True,1936,642,0.0013018997049430983,0.5166472326579005
R2B0035,F06,derivatives.premium,CROWDING_REVERSION,4h,SHORT,3,True,1524,698,0.0008900707621324889,0.4580337077897841
R2B0035,F07,derivatives.premium,CROWDING_REVERSION,4h,SHORT,3,True,3573,832,-0.0010935034320649975,-0.6615530250146828
R2B0035,F08,derivatives.premium,CROWDING_REVERSION,4h,SHORT,3,True,4945,942,-0.0033316679867566837,-3.1596896553425196
R2B0036,F01,derivatives.premium,CROWDING_REVERSION,4h,SHORT,6,True,1683,587,-0.00461451303681814,-1.6542309845313594
R2B0036,F02,derivatives.premium,CROWDING_REVERSION,4h,SHORT,6,True,3914,970,-0.0034820578121838586,-1.2907389148287598
R2B0036,F03,derivatives.premium,CROWDING_REVERSION,4h,SHORT,6,True,5297,976,-0.00969601560459069,-2.177209205584399
R2B0036,F04,derivatives.premium,CROWDING_REVERSION,4h,SHORT,6,True,4860,941,-0.004147388292236553,-1.3482100143772409
R2B0036,F05,derivatives.premium,CROWDING_REVERSION,4h,SHORT,6,True,1568,603,0.005522605229822468,1.3938214885527525
R2B0036,F06,derivatives.premium,CROWDING_REVERSION,4h,SHORT,6,True,1240,642,0.0037283746795887963,1.1225860628970092
R2B0036,F07,derivatives.premium,CROWDING_REVERSION,4h,SHORT,6,True,2642,781,-0.0015164504485737059,-0.5202997090384179
R2B0036,F08,derivatives.premium,CROWDING_REVERSION,4h,SHORT,6,True,3370,885,-0.005963056754141306,-3.1015432782810533
R2B0037,F01,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,LONG,4,True,29511,10147,-0.0019813123146438343,-11.440698485548292
R2B0037,F02,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,LONG,4,True,82911,16762,-0.0019842859362725618,-14.65538496061323
R2B0037,F03,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,LONG,4,True,110426,16780,-0.0019567522029715336,-8.654549299346748
R2B0037,F04,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,LONG,4,True,117292,16994,-0.00196991520050388,-13.510962144766633
R2B0037,F05,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,LONG,4,True,121273,16953,-0.002488104926586318,-14.792512907939976
R2B0037,F06,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,LONG,4,True,123328,17364,-0.0021858194581173425,-18.20145539841679
R2B0037,F07,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,LONG,4,True,119349,17052,-0.0020805289893900095,-18.140774683685404
R2B0037,F08,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,LONG,4,True,122134,17413,-0.001960061756098656,-22.53350827859952
R2B0038,F01,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,LONG,16,True,11616,6886,-0.0014933547253877764,-2.6867169518151663
R2B0038,F02,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,LONG,16,True,32805,13518,-0.0017751250700002664,-3.9421619793762526
R2B0038,F03,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,LONG,16,True,42384,14491,-0.000968052738817929,-1.3134323821011233
R2B0038,F04,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,LONG,16,True,44207,14744,-0.001580629692114832,-3.2645130272298597
R2B0038,F05,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,LONG,16,True,44613,14657,-0.0032292772965447814,-5.6631490905752795
R2B0038,F06,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,LONG,16,True,45462,15210,-0.0023904494899843628,-6.025314365777861
R2B0038,F07,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,LONG,16,True,44342,14864,-0.0019107741015293245,-4.887962427691577
R2B0038,F08,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,LONG,16,True,45451,15431,-0.001716009828660134,-5.951314511672606
R2B0039,F01,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,LONG,48,True,4552,3598,-0.0007460837884773932,-0.5246965249789843
R2B0039,F02,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,LONG,48,True,12825,8232,-0.0003769585028847066,-0.36463183845862474
R2B0039,F03,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,LONG,48,True,16388,9289,0.000935367211968425,0.5739888105058504
R2B0039,F04,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,LONG,48,True,16764,9424,-0.00025882766140036763,-0.2383798282418982
R2B0039,F05,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,LONG,48,True,16644,9210,-0.005412758307339363,-4.099431844315438
R2B0039,F06,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,LONG,48,True,17007,9557,-0.0029480591876829155,-3.348760536849665
R2B0039,F07,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,LONG,48,True,16699,9320,-0.0017043007962341547,-1.9062396059374234
R2B0039,F08,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,LONG,48,True,17088,9758,-0.0005230083614827115,-0.8150081778920399
R2B0040,F01,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,LONG,96,True,2383,2017,0.0008706423503781552,0.3829419001699734
R2B0040,F02,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,LONG,96,True,6729,5026,0.0014202321087817859,0.7583114987353308
R2B0040,F03,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,LONG,96,True,8564,5973,0.003963455725174756,1.3889097169207651
R2B0040,F04,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,LONG,96,True,8703,5497,0.0005601304506686677,0.28165947987294393
R2B0040,F05,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,LONG,96,True,8587,5075,-0.008321580009957585,-3.4815162263683153
R2B0040,F06,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,LONG,96,True,8801,5530,-0.004670847050850219,-2.9525524750307497
R2B0040,F07,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,LONG,96,True,8622,5664,-0.0010250483528541027,-0.6579873985331571
R2B0040,F08,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,LONG,96,True,8808,5744,0.001231165825892122,1.1223290701349335
R2B0041,F01,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,SHORT,4,True,30351,10219,-0.002204693756987077,-11.756432946375254
R2B0041,F02,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,SHORT,4,True,88333,17002,-0.002364926841777931,-17.823159046330876
R2B0041,F03,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,SHORT,4,True,108403,16915,-0.0025994387294914116,-11.027422072516423
R2B0041,F04,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,SHORT,4,True,110335,16676,-0.0023906493383457784,-16.19122414256846
R2B0041,F05,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,SHORT,4,True,111897,16760,-0.0018763875178737243,-11.04743713813897
R2B0041,F06,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,SHORT,4,True,114724,17254,-0.0021343791568723086,-18.10619161185452
R2B0041,F07,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,SHORT,4,True,113589,16891,-0.002327064032910603,-19.96380337053338
R2B0041,F08,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,SHORT,4,True,117596,17441,-0.002246368233030988,-24.926569578283175
R2B0042,F01,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,SHORT,16,True,11724,6985,-0.002439242783796978,-4.125668565898295
R2B0042,F02,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,SHORT,16,True,33576,13811,-0.0029861489015135783,-6.665271190201217
R2B0042,F03,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,SHORT,16,True,42072,14494,-0.0037810916632461038,-5.021489393876433
R2B0042,F04,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,SHORT,16,True,42526,14337,-0.0026879530884738687,-5.488025724089491
R2B0042,F05,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,SHORT,16,True,43110,14337,-0.0012789320977292112,-2.2095923832661186
R2B0042,F06,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,SHORT,16,True,44047,14986,-0.0020763215366528007,-5.329830761881899
R2B0042,F07,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,SHORT,16,True,43448,14723,-0.0026254071270447768,-6.785157119703027
R2B0042,F08,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,SHORT,16,True,44794,15397,-0.0027064940540634723,-9.359106728276195
R2B0043,F01,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,SHORT,48,True,4550,3591,-0.0037610771156833095,-2.864206329847158
R2B0043,F02,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,SHORT,48,True,12927,8253,-0.004023879274246053,-3.8116569220661227
R2B0043,F03,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,SHORT,48,True,16383,9399,-0.006004385979416512,-3.6921383562295964
R2B0043,F04,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,SHORT,48,True,16283,9337,-0.00325482938424431,-2.959313413955173
R2B0043,F05,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,SHORT,48,True,16424,9213,0.0009344168350922785,0.7324508172623861
R2B0043,F06,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,SHORT,48,True,16776,9652,-0.0013130627369117326,-1.4673501931567365
R2B0043,F07,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,SHORT,48,True,16545,9578,-0.003216057466431889,-3.5639748133573654
R2B0043,F08,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,SHORT,48,True,16995,10056,-0.003428210214600492,-5.423474508139946
R2B0044,F01,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,SHORT,96,True,2378,2084,-0.00550815470687232,-2.3308630369917034
R2B0044,F02,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,SHORT,96,True,6757,4996,-0.005907328228316867,-3.165549850330298
R2B0044,F03,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,SHORT,96,True,8559,5908,-0.008958734374557227,-3.0955099423550654
R2B0044,F04,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,SHORT,96,True,8481,5548,-0.005083260579463685,-2.6389328329217085
R2B0044,F05,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,SHORT,96,True,8486,5643,0.0036014495479056085,1.6138243074626508
R2B0044,F06,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,SHORT,96,True,8711,5651,0.0006953110935512289,0.4477709127348804
R2B0044,F07,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,SHORT,96,True,8583,5799,-0.0036351137749355174,-2.3284468296642755
R2B0044,F08,derivatives.premium_zscore,PRESSURE_CONTINUATION,15m,SHORT,96,True,8775,5925,-0.006094817311489317,-5.458642381552481
R2B0045,F01,derivatives.premium_zscore,PRESSURE_CONTINUATION,1h,LONG,4,True,7519,2551,-0.001908989295174434,-2.7888495249827034
R2B0045,F02,derivatives.premium_zscore,PRESSURE_CONTINUATION,1h,LONG,4,True,20596,4093,-0.0017679112956869684,-3.5478127933575143
R2B0045,F03,derivatives.premium_zscore,PRESSURE_CONTINUATION,1h,LONG,4,True,27424,4125,-0.0010878360918355554,-1.3189384175159338
R2B0045,F04,derivatives.premium_zscore,PRESSURE_CONTINUATION,1h,LONG,4,True,28002,4050,-0.0016320199832860498,-2.8412787499533856
R2B0045,F05,derivatives.premium_zscore,PRESSURE_CONTINUATION,1h,LONG,4,True,30448,4227,-0.003197514161726306,-4.719667596026101
R2B0045,F06,derivatives.premium_zscore,PRESSURE_CONTINUATION,1h,LONG,4,True,30266,4255,-0.002443439996938615,-5.361742404256207
R2B0045,F07,derivatives.premium_zscore,PRESSURE_CONTINUATION,1h,LONG,4,True,28931,4224,-0.0019438190542199576,-4.35865442442772
R2B0045,F08,derivatives.premium_zscore,PRESSURE_CONTINUATION,1h,LONG,4,True,30782,4366,-0.001497269614044313,-4.779044240953231
R2B0046,F01,derivatives.premium_zscore,PRESSURE_CONTINUATION,1h,LONG,12,True,3667,1955,-0.0011841734840084953,-0.6938726837130982
R2B0046,F02,derivatives.premium_zscore,PRESSURE_CONTINUATION,1h,LONG,12,True,10043,3581,-0.0006956060759225802,-0.5331486351145828
R2B0046,F03,derivatives.premium_zscore,PRESSURE_CONTINUATION,1h,LONG,12,True,13144,3730,0.0011805938850840234,0.5610875289418312
R2B0046,F04,derivatives.premium_zscore,PRESSURE_CONTINUATION,1h,LONG,12,True,13298,3649,-0.000647295044381412,-0.47056759328423586
R2B0046,F05,derivatives.premium_zscore,PRESSURE_CONTINUATION,1h,LONG,12,True,14108,3848,-0.0052645626101384966,-3.038821137355136
R2B0046,F06,derivatives.premium_zscore,PRESSURE_CONTINUATION,1h,LONG,12,True,14072,3905,-0.003371235065747666,-2.9412162222536558
R2B0046,F07,derivatives.premium_zscore,PRESSURE_CONTINUATION,1h,LONG,12,True,13574,3828,-0.001831358249444005,-1.5973736749906873
R2B0046,F08,derivatives.premium_zscore,PRESSURE_CONTINUATION,1h,LONG,12,True,14388,4060,-0.0002823546018030329,-0.3446287185285459
R2B0047,F01,derivatives.premium_zscore,PRESSURE_CONTINUATION,1h,LONG,24,True,2105,1403,-0.0002899229566680918,-0.09773847296255495
R2B0047,F02,derivatives.premium_zscore,PRESSURE_CONTINUATION,1h,LONG,24,True,5755,2810,0.0022514798972080403,1.0832654296441022
R2B0047,F03,derivatives.premium_zscore,PRESSURE_CONTINUATION,1h,LONG,24,True,7481,3133,0.004016472902303654,1.146037719323049
R2B0047,F04,derivatives.premium_zscore,PRESSURE_CONTINUATION,1h,LONG,24,True,7507,2990,0.00122722450479826,0.505577990382974
R2B0047,F05,derivatives.premium_zscore,PRESSURE_CONTINUATION,1h,LONG,24,True,7825,3106,-0.00797342337272473,-2.849612520148636
R2B0047,F06,derivatives.premium_zscore,PRESSURE_CONTINUATION,1h,LONG,24,True,7819,3127,-0.005657051009921371,-3.0081451513237893
R2B0047,F07,derivatives.premium_zscore,PRESSURE_CONTINUATION,1h,LONG,24,True,7614,3077,-0.0014603706678315079,-0.7675260789559372
R2B0047,F08,derivatives.premium_zscore,PRESSURE_CONTINUATION,1h,LONG,24,True,8017,3322,0.0007594201629718669,0.5859122234313606
R2B0048,F01,derivatives.premium_zscore,PRESSURE_CONTINUATION,1h,SHORT,4,True,7798,2550,-0.002232321195068176,-3.181481624126589
R2B0048,F02,derivatives.premium_zscore,PRESSURE_CONTINUATION,1h,SHORT,4,True,21737,4170,-0.0029191001189484644,-5.709577242731817
R2B0048,F03,derivatives.premium_zscore,PRESSURE_CONTINUATION,1h,SHORT,4,True,27649,4158,-0.0037074375958902513,-4.328107725705201
R2B0048,F04,derivatives.premium_zscore,PRESSURE_CONTINUATION,1h,SHORT,4,True,26883,4008,-0.002629175342912835,-4.5823294065907545
R2B0048,F05,derivatives.premium_zscore,PRESSURE_CONTINUATION,1h,SHORT,4,True,28024,4174,-0.0013518834244233993,-2.0290239857675303
R2B0048,F06,derivatives.premium_zscore,PRESSURE_CONTINUATION,1h,SHORT,4,True,27936,4222,-0.0018312275694259165,-4.132497919310966
R2B0048,F07,derivatives.premium_zscore,PRESSURE_CONTINUATION,1h,SHORT,4,True,27626,4199,-0.002814240068869459,-6.248396876253115
R2B0048,F08,derivatives.premium_zscore,PRESSURE_CONTINUATION,1h,SHORT,4,True,28878,4352,-0.002624852545879546,-8.049377486036422
R2B0049,F01,derivatives.premium_zscore,PRESSURE_CONTINUATION,1h,SHORT,12,True,3723,1972,-0.004525738789877483,-2.7539492906556373
R2B0049,F02,derivatives.premium_zscore,PRESSURE_CONTINUATION,1h,SHORT,12,True,10343,3616,-0.004639269297933997,-3.6515466475130087
R2B0049,F03,derivatives.premium_zscore,PRESSURE_CONTINUATION,1h,SHORT,12,True,13377,3701,-0.005443134521984268,-2.502661880411258
R2B0049,F04,derivatives.premium_zscore,PRESSURE_CONTINUATION,1h,SHORT,12,True,12945,3624,-0.0035449711474104515,-2.471582173022373
R2B0049,F05,derivatives.premium_zscore,PRESSURE_CONTINUATION,1h,SHORT,12,True,13492,3715,0.0006948629763028233,0.42583034021887595
R2B0049,F06,derivatives.premium_zscore,PRESSURE_CONTINUATION,1h,SHORT,12,True,13489,3842,-0.0010217112050609916,-0.895942494509629
R2B0049,F07,derivatives.premium_zscore,PRESSURE_CONTINUATION,1h,SHORT,12,True,13281,3849,-0.0035193185760865244,-2.985089386809139
R2B0049,F08,derivatives.premium_zscore,PRESSURE_CONTINUATION,1h,SHORT,12,True,13872,3994,-0.004293610029526157,-5.1530662138701455
R2B0050,F01,derivatives.premium_zscore,PRESSURE_CONTINUATION,1h,SHORT,24,True,2117,1395,-0.0051223730151395115,-1.713434954914277
R2B0050,F02,derivatives.premium_zscore,PRESSURE_CONTINUATION,1h,SHORT,24,True,5854,2853,-0.007286509444606306,-3.3114443115713725
R2B0050,F03,derivatives.premium_zscore,PRESSURE_CONTINUATION,1h,SHORT,24,True,7601,3019,-0.009568678413912523,-2.6273717524169937
R2B0050,F04,derivatives.premium_zscore,PRESSURE_CONTINUATION,1h,SHORT,24,True,7330,3001,-0.005177759697763447,-2.0788570489728273
R2B0050,F05,derivatives.premium_zscore,PRESSURE_CONTINUATION,1h,SHORT,24,True,7629,3129,0.0038096267002234382,1.3665620918857488
R2B0050,F06,derivatives.premium_zscore,PRESSURE_CONTINUATION,1h,SHORT,24,True,7625,3164,1.9349716762550856e-05,0.009783154189878168
R2B0050,F07,derivatives.premium_zscore,PRESSURE_CONTINUATION,1h,SHORT,24,True,7536,3136,-0.003953786644563868,-2.097444712123377
