trial_id,fold_id,scope,symbols_traded,top_symbol,top_symbol_share_abs
R2B0022,F05,fold_diagnostic,98,SUSHIUSDT,0.029385197545056006
R2B0022,F06,fold_diagnostic,86,GMTUSDT,0.03635817174525515
R2B0022,F07,fold_diagnostic,97,GRTUSDT,0.048360958436967916
R2B0022,F08,fold_diagnostic,99,TRBUSDT,0.1361784149951342
R2B0022,ALL_VALID,aggregate_valid_gate,184,TRBUSDT,0.033710116252861494
R2B0023,F01,fold_diagnostic,24,EOSUSDT,0.05356326653502689
R2B0023,F02,fold_diagnostic,62,LTCUSDT,0.03933204618059117
R2B0023,F03,fold_diagnostic,80,DOGEUSDT,0.03176619763762517
R2B0023,F04,fold_diagnostic,93,SOLUSDT,0.033128704666327925
R2B0023,F05,fold_diagnostic,98,1000SHIBUSDT,0.05092082866378961
R2B0023,F06,fold_diagnostic,85,FILUSDT,0.08314765490468112
R2B0023,F07,fold_diagnostic,97,1000SHIBUSDT,0.04301226546104716
R2B0023,F08,fold_diagnostic,99,GALAUSDT,0.0302192858391358
R2B0023,ALL_VALID,aggregate_valid_gate,183,ETHUSDT,0.02655596960526092
R2B0024,F01,fold_diagnostic,24,NEOUSDT,0.061110295106021395
R2B0024,F02,fold_diagnostic,62,ETHUSDT,0.04705035674585099
R2B0024,F03,fold_diagnostic,80,DOGEUSDT,0.05193247191796448
R2B0024,F04,fold_diagnostic,93,ALICEUSDT,0.043155980782198684
R2B0024,F05,fold_diagnostic,98,CELRUSDT,0.038549905709994906
R2B0024,F06,fold_diagnostic,85,MASKUSDT,0.07225182738018746
R2B0024,F07,fold_diagnostic,97,OPUSDT,0.03647459180487944
R2B0024,F08,fold_diagnostic,99,TRBUSDT,0.03612220880393514
R2B0024,ALL_VALID,aggregate_valid_gate,183,ETHUSDT,0.026756290560338965
R2B0025,F01,fold_diagnostic,24,VETUSDT,0.11896369287753078
R2B0025,F02,fold_diagnostic,62,LTCUSDT,0.04741829240053284
R2B0025,F03,fold_diagnostic,80,DOGEUSDT,0.0772868521244897
R2B0025,F04,fold_diagnostic,93,LUNAUSDT,0.056709605174800795
R2B0025,F05,fold_diagnostic,98,ANCUSDT,0.055468851716550464
R2B0025,F06,fold_diagnostic,85,DOGEUSDT,0.053111636448004006
R2B0025,F07,fold_diagnostic,97,APTUSDT,0.046712502928780784
R2B0025,F08,fold_diagnostic,99,TRBUSDT,0.062073506906337526
R2B0025,ALL_VALID,aggregate_valid_gate,183,DOGEUSDT,0.03561120675794228
R2B0026,F01,fold_diagnostic,24,LINKUSDT,0.10677448408504926
R2B0026,F02,fold_diagnostic,62,SUSHIUSDT,0.050622133105643376
R2B0026,F03,fold_diagnostic,80,DOGEUSDT,0.10367111157797114
R2B0026,F04,fold_diagnostic,93,SANDUSDT,0.06303522072643136
R2B0026,F05,fold_diagnostic,98,SUSHIUSDT,0.03657836486872701
R2B0026,F06,fold_diagnostic,85,DOGEUSDT,0.04429449604496234
R2B0026,F07,fold_diagnostic,97,APTUSDT,0.05272514771751813
R2B0026,F08,fold_diagnostic,99,TRBUSDT,0.07192010215641477
R2B0026,ALL_VALID,aggregate_valid_gate,183,DOGEUSDT,0.045253664495837655
R2B0027,F01,fold_diagnostic,24,ETCUSDT,0.15735887025494427
R2B0027,F02,fold_diagnostic,62,ZILUSDT,0.05728093692071558
R2B0027,F03,fold_diagnostic,80,AVAXUSDT,0.04852569274152695
R2B0027,F04,fold_diagnostic,93,GALAUSDT,0.04092783518745133
R2B0027,F05,fold_diagnostic,98,ADAUSDT,0.02639416515253856
R2B0027,F06,fold_diagnostic,86,AXSUSDT,0.02747622305442217
R2B0027,F07,fold_diagnostic,97,APEUSDT,0.038952952226790113
R2B0027,F08,fold_diagnostic,99,TRBUSDT,0.03540521222760388
R2B0027,ALL_VALID,aggregate_valid_gate,184,BTCUSDT,0.028362974803261463
R2B0028,F01,fold_diagnostic,24,LINKUSDT,0.10830530200908248
R2B0028,F02,fold_diagnostic,62,THETAUSDT,0.08715147092344643
R2B0028,F03,fold_diagnostic,80,DOGEUSDT,0.07470210204960293
R2B0028,F04,fold_diagnostic,93,LUNAUSDT,0.08406905551043203
R2B0028,F05,fold_diagnostic,98,MATICUSDT,0.030187600857207477
R2B0028,F06,fold_diagnostic,86,GMTUSDT,0.046343911562052045
R2B0028,F07,fold_diagnostic,97,IDUSDT,0.03837500980453082
R2B0028,F08,fold_diagnostic,99,TRBUSDT,0.1199320985258917
R2B0028,ALL_VALID,aggregate_valid_gate,184,DYDXUSDT,0.027334162843766944
R2B0029,F01,fold_diagnostic,24,ETHUSDT,0.094600428735086
R2B0029,F02,fold_diagnostic,62,SUSHIUSDT,0.06170131480808154
R2B0029,F03,fold_diagnostic,80,DOGEUSDT,0.07511457479075609
R2B0029,F04,fold_diagnostic,93,GALAUSDT,0.07880833010536718
R2B0029,F05,fold_diagnostic,98,SUSHIUSDT,0.027813297578479303
R2B0029,F06,fold_diagnostic,86,GMTUSDT,0.042268874079329014
R2B0029,F07,fold_diagnostic,97,BCHUSDT,0.042245941066444706
R2B0029,F08,fold_diagnostic,99,TRBUSDT,0.1515107256989628
R2B0029,ALL_VALID,aggregate_valid_gate,184,TRBUSDT,0.03085028117247728
R2B0030,F01,fold_diagnostic,24,IOSTUSDT,0.06640222341437053
R2B0030,F02,fold_diagnostic,62,BCHUSDT,0.05052861422111242
R2B0030,F03,fold_diagnostic,80,DOGEUSDT,0.04290303571319817
R2B0030,F04,fold_diagnostic,93,SOLUSDT,0.041263202236614435
R2B0030,F05,fold_diagnostic,98,CELRUSDT,0.05160657737162198
R2B0030,F06,fold_diagnostic,84,FILUSDT,0.06902798884219703
R2B0030,F07,fold_diagnostic,97,APTUSDT,0.04101017959623463
R2B0030,F08,fold_diagnostic,99,TRBUSDT,0.04228620769322311
R2B0030,ALL_VALID,aggregate_valid_gate,183,SOLUSDT,0.030473102143238003
R2B0031,F01,fold_diagnostic,24,VETUSDT,0.11002767904673501
R2B0031,F02,fold_diagnostic,62,ETHUSDT,0.04975724508036482
R2B0031,F03,fold_diagnostic,80,DOGEUSDT,0.06793892065610653
R2B0031,F04,fold_diagnostic,93,LUNAUSDT,0.06305172481804291
R2B0031,F05,fold_diagnostic,98,ANCUSDT,0.05334584144680238
R2B0031,F06,fold_diagnostic,84,LITUSDT,0.06741536685469705
R2B0031,F07,fold_diagnostic,97,OPUSDT,0.042604633559855276
R2B0031,F08,fold_diagnostic,99,TRBUSDT,0.06202006247396328
R2B0031,ALL_VALID,aggregate_valid_gate,183,SOLUSDT,0.03667939444297523
R2B0032,F01,fold_diagnostic,24,VETUSDT,0.13410867656845615
R2B0032,F02,fold_diagnostic,62,LTCUSDT,0.04564563837524299
R2B0032,F03,fold_diagnostic,80,DOGEUSDT,0.09742246569767957
R2B0032,F04,fold_diagnostic,93,1000SHIBUSDT,0.06554119683614651
R2B0032,F05,fold_diagnostic,98,1000SHIBUSDT,0.035382599234912576
R2B0032,F06,fold_diagnostic,84,ETHUSDT,0.04542513355092223
R2B0032,F07,fold_diagnostic,97,GRTUSDT,0.03587463293762501
R2B0032,F08,fold_diagnostic,99,TRBUSDT,0.06558115650219296
R2B0032,ALL_VALID,aggregate_valid_gate,183,DOGEUSDT,0.04333582993620206
R2B0033,F01,fold_diagnostic,24,XLMUSDT,0.12271178738080896
R2B0033,F02,fold_diagnostic,62,THETAUSDT,0.06589568996943605
R2B0033,F03,fold_diagnostic,76,RSRUSDT,0.06989746480908965
R2B0033,F04,fold_diagnostic,92,LUNAUSDT,0.04650376222068618
R2B0033,F05,fold_diagnostic,98,CRVUSDT,0.04114793833953114
R2B0033,F06,fold_diagnostic,86,FILUSDT,0.047165391108206084
R2B0033,F07,fold_diagnostic,97,BELUSDT,0.0363207219463664
R2B0033,F08,fold_diagnostic,98,TRBUSDT,0.10938672017694143
R2B0033,ALL_VALID,aggregate_valid_gate,183,EOSUSDT,0.02612044951256485
R2B0034,F01,fold_diagnostic,24,ETHUSDT,0.09037560118774135
R2B0034,F02,fold_diagnostic,62,WAVESUSDT,0.06898413167697878
R2B0034,F03,fold_diagnostic,75,DOGEUSDT,0.12186911193614688
R2B0034,F04,fold_diagnostic,92,LUNAUSDT,0.059100888339525474
R2B0034,F05,fold_diagnostic,98,AXSUSDT,0.03692199082121144
R2B0034,F06,fold_diagnostic,86,WAVESUSDT,0.048338841109986784
R2B0034,F07,fold_diagnostic,97,GMTUSDT,0.04320233939062882
R2B0034,F08,fold_diagnostic,98,TRBUSDT,0.09885613224519121
R2B0034,ALL_VALID,aggregate_valid_gate,183,DOGEUSDT,0.0431423741058954
R2B0035,F01,fold_diagnostic,24,BATUSDT,0.11233752473034497
R2B0035,F02,fold_diagnostic,62,RLCUSDT,0.051711787639209986
R2B0035,F03,fold_diagnostic,80,DOGEUSDT,0.056274146908571486
R2B0035,F04,fold_diagnostic,92,1000SHIBUSDT,0.05815823703117449
R2B0035,F05,fold_diagnostic,97,GALAUSDT,0.05667413362636869
R2B0035,F06,fold_diagnostic,83,HNTUSDT,0.07518556685757324
R2B0035,F07,fold_diagnostic,97,OPUSDT,0.0402250133122599
R2B0035,F08,fold_diagnostic,99,TRBUSDT,0.08658589801930902
R2B0035,ALL_VALID,aggregate_valid_gate,183,SOLUSDT,0.04107419196239169
R2B0036,F01,fold_diagnostic,24,VETUSDT,0.12046252694939738
R2B0036,F02,fold_diagnostic,62,XRPUSDT,0.05767661002743821
R2B0036,F03,fold_diagnostic,80,DOGEUSDT,0.12926692809352194
R2B0036,F04,fold_diagnostic,92,1000SHIBUSDT,0.07428134085164446
