trial_id,cohort,trades,mean_net_return,sharpe
T0087,top20,387,0.0007991266953805901,3.5516040776795297
T0087,top50,938,9.530259290806195e-05,0.412496382402703
T0087,top100,938,9.530259290806195e-05,0.412496382402703
T0088,top20,355,0.001157478731990738,5.232451935286639
T0088,top50,866,-7.561479368109476e-05,-0.3441502962676526
T0088,top100,866,-7.561479368109476e-05,-0.3441502962676526
T0089,top20,369,0.00041183507603530266,1.908051666162443
T0089,top50,898,-0.00015042999969796665,-0.6935966643000804
T0089,top100,898,-0.00015042999969796665,-0.6935966643000804
T0090,top20,341,0.0006784117262795267,3.1459822817935925
T0090,top50,830,0.00010250443906103671,0.48068386745151825
T0090,top100,830,0.00010250443906103671,0.48068386745151825
T0091,top20,304,0.002010104316430865,9.227552714964766
T0091,top50,727,0.0008523386013443985,3.916020168085989
T0091,top100,727,0.0008523386013443985,3.916020168085989
T0092,top20,299,0.0022086126428601085,10.132698835462532
T0092,top50,715,0.0015793780926869217,7.155674348422202
T0092,top100,715,0.0015793780926869217,7.155674348422202
T0093,top20,387,0.00029733376671147707,1.521157131078502
T0093,top50,938,-0.0005547899221504641,-2.7455362944415236
T0093,top100,938,-0.0005547899221504641,-2.7455362944415236
T0094,top20,387,0.0010846413466929225,5.264926625108696
T0094,top50,938,0.0002321089327041788,1.0938213392293132
T0094,top100,938,0.0002321089327041788,1.0938213392293132
T0095,top20,387,0.0008299735390889881,3.680972430779621
T0095,top50,938,0.00015273403599631196,0.6604747552562334
T0095,top100,938,0.00015273403599631196,0.6604747552562334
T0096,top20,352,0.000862527801426051,4.116088252728199
T0096,top50,854,0.0007560401641555928,3.430325781011171
T0096,top100,854,0.0007560401641555928,3.430325781011171
T0097,top20,257,0.001279161446472432,5.84579979824427
T0097,top50,608,-0.0009107431425614324,-4.222746436162818
T0097,top100,608,-0.0009107431425614324,-4.222746436162818
T0098,top20,142,0.0019368430865446887,8.290026681257821
T0098,top50,343,-0.00015017196108485704,-0.6429789100021411
T0098,top100,343,-0.00015017196108485704,-0.6429789100021411
T0099,top20,101,-0.006600457487489839,-24.92481255339473
T0099,top50,205,-0.0036472864803288995,-12.501469753147974
T0099,top100,205,-0.0036472864803288995,-12.501469753147974
T0100,top20,369,0.0012514954607543236,5.716144070683137
T0100,top50,899,0.000543189299868646,2.487554785852094
T0100,top100,899,0.000543189299868646,2.487554785852094
T0101,top20,254,-0.0013970483370571907,-5.868403047193112
T0101,top50,630,7.223945553225817e-05,0.30413564836158496
T0101,top100,630,7.223945553225817e-05,0.30413564836158496
T0102,top20,327,0.0010883469355286494,5.048671619746389
T0102,top50,787,0.0013838490757961946,6.211331796873251
T0102,top100,787,0.0013838490757961946,6.211331796873251
T0103,top20,387,3.5062652161453253e-06,0.015289268879790876
T0103,top50,938,-0.0009603419291628997,-4.045029291344497
T0103,top100,938,-0.0009603419291628997,-4.045029291344497
T0104,top20,387,-0.0004924915228400219,-2.4831739865675564
T0104,top50,938,-0.00139904714573928,-6.880640261609593
T0104,top100,938,-0.00139904714573928,-6.880640261609593
T0105,top20,387,0.0003705267828276763,1.8879378217695142
T0105,top50,938,-0.0005342502141749286,-2.6492511434130672
T0105,top100,938,-0.0005342502141749286,-2.6492511434130672
T0106,top20,331,0.0010109281079813208,5.0719231235940585
T0106,top50,811,0.0011146214207354013,5.343712075947214
T0106,top100,811,0.0011146214207354013,5.343712075947214
T0107,top20,387,0.0016419452757665133,7.8146324142072725
