trial_id,feature_id,variant,market,timeframe,side,cohort,horizon_bars_24h,status,observations,signals,executed_trades,signal_frequency,exposure,turnover,gross_return,net_return,hit_rate,mean_net_return,median_net_return,sharpe,sortino,max_drawdown,calmar,hac_t_stat,bootstrap_ci_low,bootstrap_ci_high
T0011,trend.donchian,donchian_48,spot,15m,LONG,top50,96,REGISTERED,174194,1366,1366,0.007841831521177537,0.7528158260330436,2732.0,-0.8342864162244056,-0.9972963771755923,0.4568081991215227,-0.0028241530913985335,-0.0035534170467970113,-9.598979362004473,-13.890798634381857,-0.9978278163758448,-99.17374791376899,-2.1642642199230644,-0.005639963694218841,0.006609709183018548
T0012,trend.donchian,donchian_55,spot,15m,LONG,top50,96,REGISTERED,174194,1341,1341,0.007698313374743103,0.7390380839753379,2682.0,-0.3261313102916995,-0.9880950759590695,0.45786726323639076,-0.001829600917455209,-0.0034512635379062547,-6.263001243480641,-9.329179994641523,-0.9964993663579237,-64.33442740856064,-1.3476277814512914,-0.004100201417821623,0.005817959074006916
T0013,momentum.roc,roc_6,spot,15m,LONG,top50,96,REGISTERED,174194,1763,1763,0.010120899686556368,0.9716063699094113,3526.0,-0.9734379663485263,-0.9998694751575752,0.4169030062393647,-0.003575596333015964,-0.006705075954057002,-12.175546294027395,-17.903068996538813,-0.9998671187853777,-125.30554626206559,-3.3816761981779324,-0.005944799321791366,0.004497462851236219
T0014,momentum.roc,roc_12,spot,15m,LONG,top50,96,REGISTERED,174194,1763,1763,0.010120899686556368,0.9716063699094113,3526.0,-0.7011872623672,-0.9985205097193174,0.4378899602949518,-0.0022523079477231723,-0.004910584638899482,-7.797945733674606,-11.567822225065054,-0.9986800827040764,-79.02517718640172,-2.1414669424472392,-0.004475855161149098,0.005324429182025673
T0015,momentum.roc,roc_24,spot,15m,LONG,top50,96,REGISTERED,174194,1763,1763,0.010120899686556368,0.9716063699094113,3526.0,-0.916714377706311,-0.9995895185886362,0.44809982983550767,-0.0028358481839422353,-0.004311762133799799,-9.36446254875402,-13.754841518328341,-0.999579903918815,-99.40988206722342,-2.6223573256187542,-0.004954333455172438,0.004382890377774677
T0016,momentum.rsi,rsi_7_30_70,spot,15m,LONG,top50,96,REGISTERED,174194,1622,1622,0.009311457340666154,0.8938999047039508,3244.0,-0.9434900890571137,-0.9995742515317642,0.43896424167694204,-0.003457285511455475,-0.005270443565416558,-12.50508891774039,-18.055618283680552,-0.999579111664836,-121.19429358585856,-3.1986406656604127,-0.006083139697453951,0.005490598046267592
T0017,momentum.rsi,rsi_14_30_70,spot,15m,LONG,top50,96,REGISTERED,174194,1180,1180,0.00677405651170534,0.6503094251237126,2360.0,1.0365481257701021,-0.9414358833788988,0.461864406779661,-0.0007661768550705655,-0.0031729248250285643,-2.4794553789126628,-3.7881993327370522,-0.9854604520371726,-27.242936990697142,-0.5404197526545729,-0.0029817422874908865,0.0070349903188538605
T0018,momentum.rsi,rsi_21_30_70,spot,15m,LONG,top50,96,REGISTERED,174194,711,711,0.004081656084595336,0.39183898412115226,1422.0,3274.1947906006403,393.7723771559434,0.549929676511955,0.010317714127867878,0.005991399530883459,30.954430693015702,56.41001639429623,-0.381726947577247,947.0976710841982,4.64353455745628,0.004708328037614485,0.011717596069547986
T0019,volatility.atr_natr,natr14_filter,spot,15m,LONG,top50,96,REGISTERED,174194,735,735,0.004219433505172394,0.4050656164965498,1470.0,-0.8049188355835643,-0.9787600138797103,0.42448979591836733,-0.003251046933501778,-0.008456349206349186,-9.55358249037011,-14.322747584832218,-0.9845643239170203,-115.70263291350304,-1.5261783018166568,-0.0034268487169001422,-0.0007898219659246771
T0020,volatility.bollinger_bandwidth,bb20_2s_filter,spot,15m,LONG,top50,96,REGISTERED,174194,1719,1719,0.009868307748831762,0.9473575438878492,3438.0,-0.8339204272941778,-0.9990631256186115,0.4432809773123909,-0.002566203179157344,-0.004822738664843948,-8.70533679404802,-13.02024476475458,-0.9990697788326586,-90.0034825422686,-2.3202284772636252,-0.005115224564791805,0.005949845541030515
T0021,volatility.realized_percentile,rv20_p100_filter,spot,15m,LONG,top50,96,REGISTERED,174194,1212,1212,0.006957759739141417,0.667944934957576,2424.0,-0.9758174427252856,-0.999376173409896,0.42161716171617164,-0.0047299181445800646,-0.007528900198560171,-16.944430332911484,-24.248005510843917,-0.9994710689099983,-165.82404127698658,-3.3270763227201208,-0.007559442179080188,0.004865859015898608
T0022,volume.rvol,rvol20_filter,spot,15m,LONG,top50,96,REGISTERED,174194,1514,1514,0.008691458948069395,0.8343800590146618,3028.0,-0.8383103369628064,-0.9983099817783658,0.452443857331572,-0.0027404855020736357,-0.004225374765070231,-9.404022661684209,-13.646765801448726,-0.9983416491832431,-96.18612232718216,-2.3090404502014725,-0.005125268473009813,0.0051029508414303345
T0023,volume.vwap_deviation,vwap_dev20_reversal,spot,15m,LONG,top50,96,REGISTERED,174194,1763,1763,0.010120899686556368,0.9716063699094113,3526.0,-0.9494315839578639,-0.9997510114862376,0.45830969937606353,-0.0032302487880258458,-0.0040148849797021465,-11.112187124416447,-15.851972500381672,-0.9997463243542714,-113.21663783613593,-3.054301036020778,-0.005369090568048649,0.004057854577401854
T0024,orderflow.taker_ratio,ratio_sign,spot,15m,LONG,top50,96,REGISTERED,174194,1763,1763,0.010120899686556368,0.9716063699094113,3526.0,-0.9698863303560541,-0.9998518237924349,0.4367555303460011,-0.0036952675463750137,-0.0054619516562220945,-13.532258727061539,-19.164009946663683,-0.9998488213380945,-129.50175272667212,-3.5535208461465433,-0.006004086863295343,0.004172034276031006
T0025,orderflow.cvd,cvd_slope6_sign,spot,15m,LONG,top50,96,REGISTERED,174194,1763,1763,0.010120899686556368,0.9716063699094113,3526.0,-0.9709353278397073,-0.9998571410259137,0.4163357912648894,-0.0035203993028534715,-0.006813559322033977,-11.966848817332943,-17.64191778559875,-0.9998545619849554,-123.37273465762487,-3.305336767256294,-0.005917210591670253,0.004646735163789712
T0026,context.btc_regime,regime_follow,spot,15m,LONG,top50,96,REGISTERED,174194,1640,1640,0.009414790406098947,0.903819878985499,3280.0,0.5020428906104981,-0.9891799665619322,0.474390243902439,-0.0013132114813711852,-0.002495115167616688,-4.524205116723852,-6.763266990329873,-0.9896883311779735,-46.49436479914561,-1.2645612235318378,-0.003127155353964355,0.005023167799604956
T0027,context.market_breadth,breadth_0.4_0.6,spot,15m,LONG,top50,96,REGISTERED,174194,1763,1763,0.010120899686556368,0.9716063699094113,3526.0,-0.9805358187074323,-0.9999044213040801,0.4231423709585933,-0.003806884050209227,-0.006382187147688787,-13.26462994500722,-18.963116068489644,-0.9999026779059228,-133.4062004901259,-3.576283337912043,-0.00631122598212413,0.004726661082790803
T0028,trend.ema_20_50_spread,ema_10_30,spot,1h,LONG,top50,24,REGISTERED,43586,1675,1675,0.038429771027394116,0.9223145046574588,3350.0,-0.9649387334759068,-0.9997751628411303,0.4173134328358209,-0.0036149681668904373,-0.0059022082018926865,-6.321729114737885,-9.566954459451166,-0.99977076250103,-31.674382098093815,-3.1355624368010084,-0.006354113833064622,0.0051160586440397796
T0029,trend.ema_20_50_spread,ema_20_50,spot,1h,LONG,top50,24,REGISTERED,43586,1631,1631,0.03742027256458496,0.898086541550039,3262.0,-0.9958585334470381,-0.9999699096141603,0.43654199877375843,-0.004788178171277281,-0.004751313485113926,-7.93560888191314,-11.16501349223413,-0.9999697172919599,-41.94571101010903,-4.449601326153577,-0.00859298220736918,0.006921106249795533
T0030,trend.ema_20_50_spread,ema_50_200,spot,1h,LONG,top50,24,REGISTERED,43586,1367,1367,0.031363281787730006,0.7527187629055201,2734.0,-0.20972433874079233,-0.987070248489007,0.4520848573518654,-0.0019347540813012558,-0.003160333493666842,-3.580798298615018,-5.447957980990007,-0.9880754083739524,-17.152988130825538,-1.6173853011191301,-0.0055979848283940325,0.006921106249795533
T0031,trend.ema_50_200_regime,ema_10_30,spot,1h,LONG,top50,24,REGISTERED,43586,1675,1675,0.038429771027394116,0.9223145046574588,3350.0,-0.9649387334759068,-0.9997751628411303,0.4173134328358209,-0.0036149681668904373,-0.0059022082018926865,-6.321729114737885,-9.566954459451166,-0.99977076250103,-31.674382098093815,-3.1355624368010084,-0.006354113833064622,0.0051160586440397796
T0032,trend.ema_50_200_regime,ema_20_50,spot,1h,LONG,top50,24,REGISTERED,43586,1631,1631,0.03742027256458496,0.898086541550039,3262.0,-0.9958585334470381,-0.9999699096141603,0.43654199877375843,-0.004788178171277281,-0.004751313485113926,-7.93560888191314,-11.16501349223413,-0.9999697172919599,-41.94571101010903,-4.449601326153577,-0.00859298220736918,0.006921106249795533
T0033,trend.ema_50_200_regime,ema_50_200,spot,1h,LONG,top50,24,REGISTERED,43586,1367,1367,0.031363281787730006,0.7527187629055201,2734.0,-0.20972433874079233,-0.987070248489007,0.4520848573518654,-0.0019347540813012558,-0.003160333493666842,-3.580798298615018,-5.447957980990007,-0.9880754083739524,-17.152988130825538,-1.6173853011191301,-0.0055979848283940325,0.006921106249795533
T0034,trend.ema_slope,default,spot,1h,LONG,top50,24,REGISTERED,43586,1675,1675,0.038429771027394116,0.9223145046574588,3350.0,-0.9980221785489847,-0.9999874388785402,0.4316417910447761,-0.005158454103899622,-0.005092050209204999,-8.600636882191532,-12.05215417727018,-0.9999873585943415,-45.18862919795353,-4.768315384016935,-0.00894812009721575,0.006921106249795533
T0035,trend.adx_dmi,adx14_threshold20,spot,1h,LONG,top50,24,REGISTERED,43586,1374,1374,0.03152388381590419,0.7565732115817005,2748.0,-0.9941616462681061,-0.9999078793165885,0.4294032023289665,-0.005424129510674337,-0.006465030090292587,-9.825835215777076,-13.719413370056493,-0.9999075357771574,-47.519768391961215,-4.7414514680390925,-0.008524531094819687,0.005581269490000549
T0036,trend.kaufman_er,er10_threshold0.3,spot,1h,LONG,top50,24,REGISTERED,43586,1537,1537,0.03526361675767448,0.8463268021841875,3074.0,-0.9165556954482073,-0.999187525348725,0.46193884189980483,-0.0032154488799853733,-0.0036184838310655528,-5.643894829270979,-8.106701534614864,-0.9991441189996279,-28.191460724278517,-2.9288067527957815,-0.005710946949382025,0.005185588654773239
T0037,trend.donchian,donchian_20,spot,1h,LONG,top50,24,REGISTERED,43586,1129,1129,0.025902812829807737,0.6216675079153857,2258.0,-0.9828579105229602,-0.9994330164409152,0.4286979627989371,-0.0052212895996686,-0.007497457958545059,-9.205175652142387,-13.137814353982169,-0.9996488543739003,-45.754563407911725,-3.9047879411034594,-0.008360321001537954,0.005872475997299396
T0038,trend.donchian,donchian_48,spot,1h,LONG,top50,24,REGISTERED,43586,754,754,0.01729913274904786,0.41517918597714865,1508.0,8.569390258291097,-0.0036068994675538812,0.4907161803713528,0.0016207562351853372,-0.001042324188606611,2.614242636533194,4.230425128220561,-0.8962837520551284,15.840769831728778,0.8771555528788426,0.0002830461500101505,0.006181487110373255
T0039,trend.donchian,donchian_55,spot,1h,LONG,top50,24,REGISTERED,43586,672,672,0.0154177947047217,0.37002707291332076,1344.0,12.247121891670925,0.767962729416781,0.4880952380952381,0.0022027568573033444,-0.0007879082756154761,3.923454995565309,6.209367426934497,-0.6314308187832909,30.55940491970158,1.2434370114333626,0.0011638866970038577,0.005582372442075091
T0040,momentum.roc,roc_6,spot,1h,LONG,top50,24,REGISTERED,43586,1719,1719,0.03943926949020327,0.9465424677648786,3438.0,-0.70819301983495,-0.9983489300079874,0.4566608493310064,-0.002502983897958954,-0.003394477317554154,-4.70403551895576,-6.935918875409167,-0.9983117465566234,-21.963218425254507,-2.437494068138204,-0.005151120142497537,0.006229245368407022
T0041,momentum.roc,roc_12,spot,1h,LONG,top50,24,REGISTERED,43586,1684,1684,0.038636259349332354,0.9272702243839765,3368.0,-0.9921769828825688,-0.999951388501493,0.43883610451306415,-0.00454780058022543,-0.003817560620585578,-8.21636483139357,-11.323872781582866,-0.9999497550071976,-39.84073488021206,-4.610815183053416,-0.00653472731244209,0.002632353830168476
T0042,momentum.roc,roc_24,spot,1h,LONG,top50,24,REGISTERED,43586,1675,1675,0.038429771027394116,0.9223145046574588,3350.0,-0.9983017197208244,-0.9999892191708113,0.4274626865671642,-0.005249703583106558,-0.005203097011809874,-8.75411116987882,-12.263749930355665,-0.999989150265321,-45.98790234455234,-4.837488858592167,-0.009051426947823227,0.0068682896419278204
T0043,momentum.rsi,rsi_7_30_70,spot,1h,LONG,top50,24,REGISTERED,43586,1289,1289,0.029573716330931952,0.7097691919423668,2578.0,-0.5263704203261629,-0.9902259963403003,0.460822342901474,-0.0021187914213387053,-0.004669449081802998,-3.6402502054079164,-5.332348952705529,-0.991735737711663,-18.71528084059361,-1.6908500372313386,-0.003993780281217288,0.004699963029514699
T0044,momentum.rsi,rsi_14_30_70,spot,1h,LONG,top50,24,REGISTERED,43586,634,634,0.0145459551232047,0.34910292295691275,1268.0,34.718176711689864,4.359310757781494,0.5189274447949527,0.004098044570537322,0.0014353764907838488,7.058427946544795,11.442175657086755,-0.6368744932750032,56.36726045237575,1.901367987206255,0.0026068776055735055,0.010293055294899198
T0045,momentum.rsi,rsi_21_30_70,spot,1h,LONG,top50,24,REGISTERED,43586,310,310,0.007112375533428165,0.17069701280227595,620.0,12.951499118401077,4.532763625074668,0.532258064516129,0.007079337082431809,0.0035317375516327213,11.769037725065388,20.46252404538977,-0.3618580998494556,171.37931379151897,2.410665673415511,0.005783216730486147,0.013661595340351938
T0046,volatility.atr_natr,natr14_filter,spot,1h,LONG,top50,24,REGISTERED,43586,298,298,0.006837057770843849,0.16408938650025237,596.0,614.6011176256446,254.77161588967942,0.5,0.02131068258400509,-0.00011055049930608091,27.08643459017501,63.96605513591547,-0.23862151060850634,782.333407243252,6.135781882889702,-0.003261293659102756,0.022613084151660984
T0047,volatility.bollinger_bandwidth,bb20_2s_filter,spot,1h,LONG,top50,24,REGISTERED,43586,1546,1546,0.03547010507961272,0.8512825219107053,3092.0,-0.9578078589298085,-0.9996009121955246,0.4482535575679172,-0.003678945618899812,-0.005058348514365316,-6.516714819718078,-9.45829607122769,-0.9995999254863377,-32.240462208800786,-3.359396100277624,-0.006557068421432842,0.005837298856327781
T0048,volatility.realized_percentile,rv20_p100_filter,spot,1h,LONG,top50,24,REGISTERED,43586,482,482,0.011058596797136696,0.2654063231312807,964.0,601.9408055766357,143.05439565470044,0.549792531120332,0.012258701166812769,0.004951236713301557,18.165595075166657,35.45892885627763,-0.3326079438351677,322.86126718157345,4.70837773970965,0.011942638346507217,0.013407467956000249
T0049,volume.rvol,rvol20_filter,spot,1h,LONG,top50,24,REGISTERED,43586,1067,1067,0.0244803377231221,0.5875281053549305,2134.0,-0.8607036062213145,-0.9944130336799669,0.4386129334582943,-0.003450989115861784,-0.006877551020408099,-6.042554914771318,-8.940600601995152,-0.9968884045576701,-30.325023860983606,-2.2172050987884586,-0.005489856541398738,0.0033896191445111825
T0050,volume.vwap_deviation,vwap_dev20_reversal,spot,1h,LONG,top50,24,REGISTERED,43586,1675,1675,0.038429771027394116,0.9223145046574588,3350.0,-0.9985463709540977,-0.9999907659771539,0.4256716417910448,-0.0055637591781384065,-0.007814743957655686,-10.013862486396768,-14.003533894000405,-0.99999056974178,-48.73899002175373,-5.257355461283458,-0.008803926482107295,0.004764274103262425
T0051,orderflow.taker_ratio,ratio_sign,spot,1h,LONG,top50,24,REGISTERED,43586,1719,1719,0.03943926949020327,0.9465424677648786,3438.0,-0.990383673445241,-0.9999461947733781,0.42292030250145435,-0.004318182722984537,-0.006088445546439167,-7.624250414817188,-10.91609717618967,-0.9999454128702387,-37.82934564874426,-4.140719287102303,-0.007099949674800936,0.004854693800630035
T0052,orderflow.cvd,cvd_slope6_sign,spot,1h,LONG,top50,24,REGISTERED,43586,1719,1719,0.03943926949020327,0.9465424677648786,3438.0,-0.585029131239462,-0.9976495213711472,0.4572425828970332,-0.0023015668075395245,-0.0033810975609755963,-4.330881659668058,-6.404842788552833,-0.9977107337376951,-20.207986696218992,-2.265560709535169,-0.004944434056901445,0.006413287947231407
T0053,context.btc_regime,regime_follow,spot,1h,LONG,top50,24,REGISTERED,43586,1684,1684,0.038636259349332354,0.9272702243839765,3368.0,-0.5730288068553735,-0.9973130754549161,0.44239904988123513,-0.002268206516074352,-0.004515564968885219,-4.207508614214749,-6.371124778975825,-0.9983426186941498,-19.90247507093404,-2.2210698819239543,-0.003707936050600777,0.0029345421306115516
T0054,trend.ema_20_50_spread,ema_10_30,spot,4h,LONG,top50,6,REGISTERED,10934,1361,1361,0.12447411743186391,0.7468447045911835,2722.0,4.453041401026593,-0.9086779714154075,0.4423218221895665,-0.00037266722102742626,-0.006054545454545421,-0.3259823063802773,-0.5224501086867097,-0.9032237055982585,-0.9035870172489383,-0.3669628803885818,-0.0024370518456307347,0.005590455223183843
T0055,trend.ema_20_50_spread,ema_20_50,spot,4h,LONG,top50,6,REGISTERED,10934,1229,1229,0.11240168282421803,0.6744100969453082,2458.0,0.27634522318356125,-0.9683139112179899,0.3946297803091945,-0.0016584082430610898,-0.007867853646921882,-1.584626046409246,-2.631802199435136,-0.970909385200728,-3.7407343132777697,-1.2780340138964332,-0.004595157497716893,0.0057170277422030555
T0056,trend.ema_20_50_spread,ema_50_200,spot,4h,LONG,top50,6,REGISTERED,10934,250,250,0.022864459484177795,0.13718675690506676,500.0,0.6454974431884601,-0.22269525985007999,0.48,-0.0005541262671580842,-0.0012128894288125887,-0.8550512609991765,-1.2810131441949852,-0.3600800895598014,-3.370185023447853,-0.3355187206653164,-0.0005541262671580842,-0.0005541262671580842
T0057,trend.ema_50_200_regime,ema_10_30,spot,4h,LONG,top50,6,REGISTERED,10934,1361,1361,0.12447411743186391,0.7468447045911835,2722.0,4.453041401026593,-0.9086779714154075,0.4423218221895665,-0.00037266722102742626,-0.006054545454545421,-0.3259823063802773,-0.5224501086867097,-0.9032237055982585,-0.9035870172489383,-0.3669628803885818,-0.0024370518456307347,0.005590455223183843
T0058,trend.ema_50_200_regime,ema_20_50,spot,4h,LONG,top50,6,REGISTERED,10934,1229,1229,0.11240168282421803,0.6744100969453082,2458.0,0.27634522318356125,-0.9683139112179899,0.3946297803091945,-0.0016584082430610898,-0.007867853646921882,-1.584626046409246,-2.631802199435136,-0.970909385200728,-3.7407343132777697,-1.2780340138964332,-0.004595157497716893,0.0057170277422030555
T0059,trend.ema_50_200_regime,ema_50_200,spot,4h,LONG,top50,6,REGISTERED,10934,250,250,0.022864459484177795,0.13718675690506676,500.0,0.6454974431884601,-0.22269525985007999,0.48,-0.0005541262671580842,-0.0012128894288125887,-0.8550512609991765,-1.2810131441949852,-0.3600800895598014,-3.370185023447853,-0.3355187206653164,-0.0005541262671580842,-0.0005541262671580842
T0060,trend.ema_slope,default,spot,4h,LONG,top50,6,REGISTERED,10934,1370,1370,0.1252972379732943,0.7517834278397658,2740.0,-0.7304145029874143,-0.9956383840090792,0.472992700729927,-0.002994403677090761,-0.002895735585444645,-3.1607361850588016,-4.540275198572999,-0.995278329132738,-6.588854454957369,-3.1350444058145865,-0.004149618193993893,0.000874648117616558
T0061,trend.adx_dmi,adx14_threshold20,spot,4h,LONG,top50,6,REGISTERED,10934,1006,1006,0.09200658496433144,0.5520395097859887,2012.0,-0.3027941760987003,-0.9662092752293314,0.4552683896620278,-0.0022597135255604905,-0.004310941317922698,-2.2277957080200483,-3.3279054975437856,-0.9662196440205001,-5.121788458352309,-1.8099594697804255,-0.004311068689440337,0.005854760349294273
T0062,trend.kaufman_er,er10_threshold0.3,spot,4h,LONG,top50,6,REGISTERED,10934,1083,1083,0.0990488384854582,0.5942930309127492,2166.0,-0.9613994856331409,-0.9985306210374976,0.45891043397968606,-0.0045454034006024695,-0.003192049164586372,-3.912585773303827,-5.483846750633366,-0.9985649226597688,-9.968739359284587,-3.201928111314125,-0.0075205761008744106,0.004968230233988042
T0063,trend.donchian,donchian_20,spot,4h,LONG,top50,6,REGISTERED,10934,415,415,0.03795500274373514,0.22773001646241084,830.0,282.36021053049205,81.67416634132933,0.5759036144578313,0.012217962850942394,0.00761721404303495,10.177226536236144,19.58241061413392,-0.25426680546480285,105.23331425292065,4.826455522890316,0.011654995089091116,0.014063568503197099
T0064,trend.donchian,donchian_48,spot,4h,LONG,top50,6,REGISTERED,10934,174,174,0.015913663800987746,0.09548198280592647,348.0,-0.1862979653864807,-0.5182330896853378,0.5,-0.002812541035934964,0.0008332108515940488,-2.5199401724621313,-3.4008110217919216,-0.7032013847799661,-8.759176250235752,-0.6780608208821503,-0.007866003004319222,0.01124926618043862
T0065,trend.donchian,donchian_55,spot,4h,LONG,top50,6,REGISTERED,10934,139,139,0.012712639473202853,0.07627583683921713,278.0,0.35207542956890947,-0.10926223626900056,0.5035971223021583,0.0006573015570127,0.0007174721189590087,0.5649946854748064,0.8094579386359398,-0.6278798017765417,2.2926209853938224,0.13480084814771148,-0.0028489796808424126,0.011485523026859372
T0066,momentum.roc,roc_6,spot,4h,LONG,top50,6,REGISTERED,10934,1493,1493,0.1365465520395098,0.8192793122370587,2986.0,-0.8585064797682538,-0.9984233893949066,0.4447421299397187,-0.003114036635864175,-0.00545007962758792,-2.961358030273663,-4.23530364415151,-0.9983592262541089,-6.830948273128633,-2.9487439073194985,-0.006449461190532329,0.0077785069812378255
T0067,momentum.roc,roc_12,spot,4h,LONG,top50,6,REGISTERED,10934,1449,1449,0.13252240717029448,0.795134443021767,2898.0,-0.9902578027817351,-0.999877111946986,0.4499654934437543,-0.004945592648272638,-0.004306847882906359,-4.617136155363013,-6.330075059300677,-0.9998718133883715,-10.832236447403629,-4.6034984344574355,-0.009020019443002654,0.007848107487179611
T0068,momentum.roc,roc_24,spot,4h,LONG,top50,6,REGISTERED,10934,1370,1370,0.1252972379732943,0.7517834278397658,2740.0,-0.7304145029874143,-0.9956383840090792,0.472992700729927,-0.002994403677090761,-0.002895735585444645,-3.1607361850588016,-4.540275198572999,-0.995278329132738,-6.588854454957369,-3.1350444058145865,-0.004149618193993893,0.000874648117616558
T0069,momentum.rsi,rsi_7_30_70,spot,4h,LONG,top50,6,REGISTERED,10934,734,734,0.067130053045546,0.40278031827327604,1468.0,35.72840405541251,3.0801846876350902,0.5068119891008175,0.003273493438428301,0.0005541909680275596,2.905089916152983,4.796059232493454,-0.5917526960701845,12.114774766159595,1.768077662180144,0.0016334041413963874,0.009400020554437836
T0070,momentum.rsi,rsi_14_30_70,spot,4h,LONG,top50,6,REGISTERED,10934,220,220,0.02012072434607646,0.12072434607645875,440.0,2.2025561828445834,0.6570894364934372,0.4681818181818182,0.004465334042853473,-0.0024984297494238224,3.1221170062411487,5.2874168421577945,-0.35595751089083183,27.472609102630344,1.2170563402349779,0.0031124835477191735,0.01115645946473393
T0071,momentum.rsi,rsi_21_30_70,spot,4h,LONG,top50,6,REGISTERED,10934,83,83,0.0075910005487470275,0.045546003292482165,166.0,2.249834089730718,1.540193238885728,0.5662650602409639,0.013401896283656392,0.014847629195524736,9.581827317645338,16.784290655124764,-0.2543695156322795,115.38392400619472,1.8530717953352622,0.01333978354695678,0.013412394210985905
T0072,volatility.atr_natr,natr14_filter,spot,4h,LONG,top50,6,REGISTERED,10934,16,16,0.0014633254069873788,0.008779952441924272,32.0,-0.1744126739115045,-0.21364435923246705,0.4375,-0.014236462660881181,-0.006013539983992174,-18.3907503717682,-18.466267454509808,-0.17737061968769052,-175.77800247993113,-1.3323340418381644,,
T0073,volatility.bollinger_bandwidth,bb20_2s_filter,spot,4h,LONG,top50,6,REGISTERED,10934,1028,1028,0.0940186573989391,0.5641119443936345,2056.0,0.45998939417833373,-0.93365946533505,0.45136186770428016,-0.0013524940831897896,-0.003737850763380954,-1.2346903267436597,-1.8915129649874196,-0.9607775496007643,-3.08288015619894,-0.916107649731672,-0.0042727545818323515,0.007098562814397018
T0074,volatility.realized_percentile,rv20_p100_filter,spot,4h,LONG,top50,6,REGISTERED,10934,38,38,0.003475397841595025,0.020852387049570147,76.0,-0.14703103758269087,-0.23949841886711054,0.3157894736842105,-0.006363711897371887,-0.00993242291978796,-7.391107067676026,-9.708251314328956,-0.3064516168930711,-45.47709421976145,-0.9888244889776606,-0.007509993384885725,-0.0035501118825651944
T0075,volume.rvol,rvol20_filter,spot,4h,LONG,top50,6,REGISTERED,10934,346,346,0.03164441192610207,0.1898664715566124,692.0,4.779984129020105,1.051032738087673,0.4797687861271676,0.003805982996493341,-0.0011221672090325737,3.0043199024618543,4.876815995037518,-0.6807852661749425,12.24336538472989,1.1493918916706132,0.0026661400162187104,0.007788031849660558
T0076,volume.vwap_deviation,vwap_dev20_reversal,spot,4h,LONG,top50,6,REGISTERED,10934,1405,1405,0.1284982623010792,0.7709895738064753,2810.0,-0.6722045531062202,-0.9952265100948925,0.4597864768683274,-0.002687115675900725,-0.0033209242618742448,-2.6438385557025876,-3.877960489162896,-0.9952803663842368,-5.91268905625203,-2.51050092930681,-0.006187211239591333,0.007863172380366676
T0077,orderflow.taker_ratio,ratio_sign,spot,4h,LONG,top50,6,REGISTERED,10934,1537,1537,0.1405706969087251,0.8434241814523504,3074.0,0.20687712665524027,-0.9881576687517513,0.3890696161353286,-0.001367315287788898,-0.00948648648648653,-1.1381336201307821,-1.8868003483892049,-0.9911767343970123,-3.021076238315217,-1.1888955235080958,-0.003456211716177427,0.0057170277422030555
T0078,orderflow.cvd,cvd_slope6_sign,spot,4h,LONG,top50,6,REGISTERED,10934,1493,1493,0.1365465520395098,0.8192793122370587,2986.0,-0.8556911273854815,-0.9983919441367919,0.44675150703281985,-0.003097426923052852,-0.005334111370456693,-2.9404955935344197,-4.208533304692885,-0.9983265012719347,-6.79473594344464,-2.9268292660451216,-0.006465349826190263,0.007901247014907322
T0079,context.btc_regime,regime_follow,spot,4h,LONG,top50,6,REGISTERED,10934,1502,1502,0.13736967258094018,0.8242180354856411,3004.0,144.6274255621134,0.6104547404958007,0.44806924101198403,0.0018666289933016629,-0.005469789308245152,1.5366388125026387,2.6354048735397084,-0.8780989319603999,4.65541791083171,1.6640373073993686,0.0012432340580328131,0.004215739431917932
T0080,context.market_breadth,breadth_0.4_0.6,spot,4h,LONG,top50,6,REGISTERED,10934,1449,1449,0.13252240717029448,0.795134443021767,2898.0,8.137339996359879,-0.8824489398362316,0.44582470669427193,4.17114593395933e-05,-0.00515879107699668,0.034687224923043616,0.05772118492902604,-0.9597050479785026,0.09518351096112554,0.03567208108501814,-0.0021355448267314646,0.006878296197602717
T0081,trend.ema_20_50_spread,ema_10_30,um,15m,LONG,top50,96,REGISTERED,177170,1793,1793,0.010120223514138963,0.9715414573573404,3586.0,-0.9426220777183834,-0.9990920581900632,0.44617958728388174,-0.0023444826040186335,-0.004419471247699289,-7.767517376752903,-11.631534194124178,-0.9992621809326773,-82.21132752981433,-2.122306767545875,-0.004189911991158846,0.004082225236697161
T0082,trend.ema_20_50_spread,ema_20_50,um,15m,LONG,top50,96,REGISTERED,177170,1793,1793,0.010120223514138963,0.9715414573573404,3586.0,-0.9709858583653294,-0.9995415216826447,0.45231455660903513,-0.002503927665756716,-0.00462288037166084,-7.754091767304194,-11.627240281313535,-0.9996235984088283,-87.77066242511033,-2.2204791872131096,-0.004981538694819544,0.006124352742954584
T0083,trend.ema_20_50_spread,ema_50_200,um,15m,LONG,top50,96,REGISTERED,177170,1703,1703,0.009612236834678557,0.9227747361291415,3406.0,-0.9989071311067008,-0.9999767254084477,0.4221961244862008,-0.004707989218195464,-0.006774272930648726,-15.752165445535251,-22.73155764310482,-0.9999800044785929,-164.97124089154786,-4.378069652326985,-0.007791177175172442,0.005335495551657044
