source_url,market,symbol,dataset,interval,archive_month,row_count,first_timestamp,last_timestamp,published_sha256,computed_sha256,downloaded_at,integrity
https://data.binance.vision/data/spot/monthly/klines/BTCUSDT/15m/BTCUSDT-15m-2024-01.zip,spot,BTCUSDT,klines,15m,2024-01,2976,2024-01-01T00:00:00+00:00,2024-01-31T23:45:00+00:00,20c617e34b350f61d4bba493154ddec76b9f2ecd449a94410a60ba75efd488ce,20c617e34b350f61d4bba493154ddec76b9f2ecd449a94410a60ba75efd488ce,2026-08-21T05:12:27.853481+00:00,VERIFIED
https://data.binance.vision/data/spot/monthly/klines/ETHUSDT/15m/ETHUSDT-15m-2024-01.zip,spot,ETHUSDT,klines,15m,2024-01,2976,2024-01-01T00:00:00+00:00,2024-01-31T23:45:00+00:00,a52f64be0752ffd8f1abeed7446045ff2d3c39855e77b636c30ccf2c06ddd008,a52f64be0752ffd8f1abeed7446045ff2d3c39855e77b636c30ccf2c06ddd008,2026-08-21T05:12:28.155140+00:00,VERIFIED
https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/15m/BTCUSDT-15m-2024-01.zip,um,BTCUSDT,klines,15m,2024-01,2976,2024-01-01T00:00:00+00:00,2024-01-31T23:45:00+00:00,76953983fcd4cc35ac181c4a1c69d28cbb4ef8b983021aac84a111ea4e82ef69,76953983fcd4cc35ac181c4a1c69d28cbb4ef8b983021aac84a111ea4e82ef69,2026-08-21T05:12:50.999397+00:00,VERIFIED
https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/15m/ETHUSDT-15m-2024-01.zip,um,ETHUSDT,klines,15m,2024-01,2976,2024-01-01T00:00:00+00:00,2024-01-31T23:45:00+00:00,297428b35c676c697975fb7e9e9d3ca4c00f89ac7796df5560854822764b0d1c,297428b35c676c697975fb7e9e9d3ca4c00f89ac7796df5560854822764b0d1c,2026-08-21T05:12:51.288603+00:00,VERIFIED
