trial_id,seed,blocks,preserve,samples,ci95_low,ci95_high
T0322,1729,calendar_month,all symbols together,1000,-0.0024924565778114338,-0.001369766573306075
T0323,1729,calendar_month,all symbols together,1000,-0.002820126828172486,0.0003307390027092047
T0324,1729,calendar_month,all symbols together,1000,-0.0026472894399658248,0.0026598284715888083
T0325,1729,calendar_month,all symbols together,1000,-0.002481504468648537,-0.0020907252073652204
T0326,1729,calendar_month,all symbols together,1000,-0.0029038954225405773,-0.002078690561226381
T0327,1729,calendar_month,all symbols together,1000,-0.003631852798936478,-0.001073478697041467
T0328,1729,calendar_month,all symbols together,1000,-0.003266917441286152,0.001799624250414755
T0329,1729,calendar_month,all symbols together,1000,-0.001953319645363013,-0.0017081909140268655
T0330,1729,calendar_month,all symbols together,1000,-0.0020935037414766544,-0.0011630312119511174
T0331,1729,calendar_month,all symbols together,1000,-0.0026936004945783522,-6.828985462800515e-05
T0332,1729,calendar_month,all symbols together,1000,-0.003346472712956077,0.0017171441524363748
T0333,1729,calendar_month,all symbols together,1000,-0.002121801068728503,-0.0019300075963616322
T0334,1729,calendar_month,all symbols together,1000,-0.0022800414945653557,-0.0014654780724287616
T0335,1729,calendar_month,all symbols together,1000,-0.0023874927544262152,-4.520941674755198e-05
T0336,1729,calendar_month,all symbols together,1000,-0.002731255060822784,0.0018957704589290282
T0337,1729,calendar_month,all symbols together,1000,-0.0021388417832651184,-0.0019596145687260083
T0338,1729,calendar_month,all symbols together,1000,-0.002199891899770171,-0.0015005368341436112
T0339,1729,calendar_month,all symbols together,1000,-0.002592516337946148,-0.00010779534810796633
T0340,1729,calendar_month,all symbols together,1000,-0.002650090830816851,0.0023662453790541742
T0341,1729,calendar_month,all symbols together,1000,-0.0019873801720958896,-0.001727223031213401
T0342,1729,calendar_month,all symbols together,1000,-0.00213278374057507,-0.001233399453145622
T0343,1729,calendar_month,all symbols together,1000,-0.002401504401914906,0.0008858059788256071
T0344,1729,calendar_month,all symbols together,1000,-0.004310396733028026,0.00174872640151515
T0345,1729,calendar_month,all symbols together,1000,-0.0020388789193313164,-0.0018159483361939765
T0346,1729,calendar_month,all symbols together,1000,-0.0018660277644681452,-0.0010510295465835755
T0347,1729,calendar_month,all symbols together,1000,-0.0025365737425904152,-0.00015770109961478243
T0348,1729,calendar_month,all symbols together,1000,-0.0033757183503767144,0.0016627051500079828
T0349,1729,calendar_month,all symbols together,1000,-0.0019436922488552022,-0.001680171159100131
T0350,1729,calendar_month,all symbols together,1000,-0.0015432287152170247,-0.0005773645685002356
T0351,1729,calendar_month,all symbols together,1000,-0.0009428831222271397,0.001901253699013948
T0352,1729,calendar_month,all symbols together,1000,-0.0006449060921458734,0.004458863737668853
T0353,1729,calendar_month,all symbols together,1000,-0.0018644746095354318,-0.0010707933011657046
T0354,1729,calendar_month,all symbols together,1000,-0.0013350835994453874,0.0017705134369481832
T0355,1729,calendar_month,all symbols together,1000,-0.0014711636125585355,0.004125996595024583
T0356,1729,calendar_month,all symbols together,1000,-0.0003443788919670261,0.010257637893919412
T0357,1729,calendar_month,all symbols together,1000,-0.002073365025799402,-0.001126697329236059
T0358,1729,calendar_month,all symbols together,1000,-0.0027253277482723478,-2.141675807381859e-05
T0359,1729,calendar_month,all symbols together,1000,-0.004212442965294043,0.0012607849294463734
T0360,1729,calendar_month,all symbols together,1000,-0.002000020300731361,-0.00109065551932968
T0361,1729,calendar_month,all symbols together,1000,-0.002609728304587363,0.00023848008824499641
T0362,1729,calendar_month,all symbols together,1000,-0.0029984261492880873,0.0022165619835540756
T0363,1729,calendar_month,all symbols together,1000,-0.0019603415403323656,-0.0009586481011381616
T0364,1729,calendar_month,all symbols together,1000,-0.0019139228741047807,0.0008965968845638825
T0365,1729,calendar_month,all symbols together,1000,-0.001842840284293318,0.0038524775512414388
T0366,1729,calendar_month,all symbols together,1000,-0.002073365025799402,-0.001126697329236059
T0367,1729,calendar_month,all symbols together,1000,-0.0027253277482723478,-2.141675807381859e-05
T0368,1729,calendar_month,all symbols together,1000,-0.004212442965294043,0.0012607849294463734
T0369,1729,calendar_month,all symbols together,1000,-0.002000020300731361,-0.00109065551932968
T0370,1729,calendar_month,all symbols together,1000,-0.002609728304587363,0.00023848008824499641
T0371,1729,calendar_month,all symbols together,1000,-0.0029984261492880873,0.0022165619835540756
T0372,1729,calendar_month,all symbols together,1000,-0.0019603415403323656,-0.0009586481011381616
T0373,1729,calendar_month,all symbols together,1000,-0.0019139228741047807,0.0008965968845638825
T0374,1729,calendar_month,all symbols together,1000,-0.001842840284293318,0.0038524775512414388
T0375,1729,calendar_month,all symbols together,1000,-0.0021473564349295754,-0.0011941980261305182
T0376,1729,calendar_month,all symbols together,1000,-0.002566818534250516,0.00010416881871645585
T0377,1729,calendar_month,all symbols together,1000,-0.0034719510526741854,0.0015519963325620874
T0378,1729,calendar_month,all symbols together,1000,-0.0023202727504090396,-0.001337315699280907
T0379,1729,calendar_month,all symbols together,1000,-0.0027773421051331282,-6.150526256053709e-07
T0380,1729,calendar_month,all symbols together,1000,-0.0038982881157269595,0.0011130450804758183
T0381,1729,calendar_month,all symbols together,1000,-0.002551159581606091,-0.001668120332944177
T0382,1729,calendar_month,all symbols together,1000,-0.003460618444577701,-0.0007325626787234037
T0383,1729,calendar_month,all symbols together,1000,-0.003917312027695021,0.0014010178337550883
T0384,1729,calendar_month,all symbols together,1000,-0.0030502614956917484,-0.0018142315333930352
T0385,1729,calendar_month,all symbols together,1000,-0.004102427429437394,-0.0010903472393127198
T0386,1729,calendar_month,all symbols together,1000,-0.004964573370695442,0.001295615933422981
T0387,1729,calendar_month,all symbols together,1000,-0.0026924561979007307,-0.0013789078299788434
T0388,1729,calendar_month,all symbols together,1000,-0.003338121509428152,4.809025406481964e-05
T0389,1729,calendar_month,all symbols together,1000,-0.0038602302868929795,0.0034671295561138744
T0390,1729,calendar_month,all symbols together,1000,-0.0029075164756316467,-0.0016768393774449725
T0391,1729,calendar_month,all symbols together,1000,-0.00353340242601587,-0.0001969559719031517
T0392,1729,calendar_month,all symbols together,1000,-0.004612299710337827,0.0026096413486188896
T0393,1729,calendar_month,all symbols together,1000,-0.002498925048622641,-0.001545181314719476
T0394,1729,calendar_month,all symbols together,1000,-0.0033267416146556057,-0.000748827284785318
T0395,1729,calendar_month,all symbols together,1000,-0.003227069273991978,0.0013399481344914894
T0396,1729,calendar_month,all symbols together,1000,-0.002270778780464291,-0.001377805925325867
T0397,1729,calendar_month,all symbols together,1000,-0.002723705032509564,-5.111929423709478e-05
T0398,1729,calendar_month,all symbols together,1000,-0.0035358346564953592,0.0017426811791415389
T0399,1729,calendar_month,all symbols together,1000,-0.0023498448515579203,-0.0012481076472005408
T0400,1729,calendar_month,all symbols together,1000,-0.0032134512128322895,-0.00031990569410121736
T0401,1729,calendar_month,all symbols together,1000,-0.0038619503705998727,0.0020469495793004793
T0402,1729,calendar_month,all symbols together,1000,-0.002520991127574514,-0.0010504095882997153
T0403,1729,calendar_month,all symbols together,1000,-0.0026003710439613356,0.0005491147264150929
T0404,1729,calendar_month,all symbols together,1000,-0.002466334027282343,0.0035512380056291278
T0405,1729,calendar_month,all symbols together,1000,-0.002692473871819107,-0.00035293977546159937
T0406,1729,calendar_month,all symbols together,1000,-0.0031508838691324836,0.0013901991252126078
T0407,1729,calendar_month,all symbols together,1000,-0.0014604189449363301,0.005441107749112701
T0408,1729,calendar_month,all symbols together,1000,-0.0033936379203204116,0.0021422233549010434
T0409,1729,calendar_month,all symbols together,1000,-0.003300711316883129,0.004552780470226759
T0410,1729,calendar_month,all symbols together,1000,-0.0009106533520658552,0.011457329883104514
T0411,1729,calendar_month,all symbols together,1000,-0.0021655917743321207,-0.0003653225263653894
T0412,1729,calendar_month,all symbols together,1000,-0.0024261091526378465,0.0015652434688864891
T0413,1729,calendar_month,all symbols together,1000,-0.0001493987190959882,0.006762831345339353
T0414,1729,calendar_month,all symbols together,1000,-0.0023446039906854367,-0.0014893936611765014
T0415,1729,calendar_month,all symbols together,1000,-0.0028087240304469634,-0.00027112649791034897
T0416,1729,calendar_month,all symbols together,1000,-0.0036010996319658655,0.0018365820609206902
T0417,1729,calendar_month,all symbols together,1000,-0.0021303665640869055,-0.0005458380479529889
T0418,1729,calendar_month,all symbols together,1000,-0.00269907654226644,0.001284775214493988
T0419,1729,calendar_month,all symbols together,1000,-0.001424359311569047,0.0048809645339507575
T0420,1729,calendar_month,all symbols together,1000,-0.0031932686811925676,-0.0018604574530997559
T0421,1729,calendar_month,all symbols together,1000,-0.003225682682477835,-0.00011364568816556364
T0422,1729,calendar_month,all symbols together,1000,-0.0035945481940500633,0.002795532573681428
T0423,1729,calendar_month,all symbols together,1000,-0.0022282518452493927,-0.0013295216415057634
T0424,1729,calendar_month,all symbols together,1000,-0.002797530471258028,8.628258220683737e-06
T0425,1729,calendar_month,all symbols together,1000,-0.003272106655348348,0.001810667777807415
T0426,1729,calendar_month,all symbols together,1000,-0.0022601166554744308,-0.0014977842394465037
T0427,1729,calendar_month,all symbols together,1000,-0.002320427154289185,8.058649093860309e-05
T0428,1729,calendar_month,all symbols together,1000,-0.0027626244496779563,0.0019009128996401018
T0429,1729,calendar_month,all symbols together,1000,-0.002119546696025592,-0.0011790197152872928
T0430,1729,calendar_month,all symbols together,1000,-0.0022071418890408107,0.00038351985202853147
T0431,1729,calendar_month,all symbols together,1000,-0.0021363825938321597,0.002928795981073173
T0432,1729,calendar_month,all symbols together,1000,-0.00228324626691599,-0.001001176731089072
T0433,1729,calendar_month,all symbols together,1000,-0.0019054054818424277,0.001058688764238845
T0434,1729,calendar_month,all symbols together,1000,-0.0026408431589258546,0.003354510393781395
T0435,1729,calendar_month,all symbols together,1000,-0.0017796448030575173,-0.0007581299878846927
T0436,1729,calendar_month,all symbols together,1000,-0.001430757770483959,0.00161046789133452
T0437,1729,calendar_month,all symbols together,1000,-0.0009640274236488086,0.004595235157825108
T0438,1729,calendar_month,all symbols together,1000,-0.0017922248094347144,0.0017221143877457078
T0439,1729,calendar_month,all symbols together,1000,-0.0009518492416764448,0.004491834818475102
T0440,1729,calendar_month,all symbols together,1000,-0.0018147472019588713,0.007871237256768054
T0441,1729,calendar_month,all symbols together,1000,-0.0020882541943737206,0.0009597681861562717
T0442,1729,calendar_month,all symbols together,1000,-0.002499408017357778,0.0037295210707218346
T0443,1729,calendar_month,all symbols together,1000,-0.0016440707697647332,0.0013464955865193796
T0444,1729,calendar_month,all symbols together,1000,-0.0015733099386856762,0.004391173056117282
T0445,1729,calendar_month,all symbols together,1000,-0.0022755815523894793,0.00046523598531451177
T0446,1729,calendar_month,all symbols together,1000,-0.00258717012434435,0.002934643539664144
T0447,1729,calendar_month,all symbols together,1000,-0.0020882541943737206,0.0009597681861562717
T0448,1729,calendar_month,all symbols together,1000,-0.002499408017357778,0.0037295210707218346
T0449,1729,calendar_month,all symbols together,1000,-0.0016440707697647332,0.0013464955865193796
T0450,1729,calendar_month,all symbols together,1000,-0.0015733099386856762,0.004391173056117282
T0451,1729,calendar_month,all symbols together,1000,-0.0022755815523894793,0.00046523598531451177
T0452,1729,calendar_month,all symbols together,1000,-0.00258717012434435,0.002934643539664144
T0453,1729,calendar_month,all symbols together,1000,-0.0020304904923637906,0.000579965540637757
T0454,1729,calendar_month,all symbols together,1000,-0.0020727956205044786,0.004469607302810585
T0455,1729,calendar_month,all symbols together,1000,-0.002540421347978818,0.0004067671975759251
T0456,1729,calendar_month,all symbols together,1000,-0.0014887477298486443,0.004794490034876306
T0457,1729,calendar_month,all symbols together,1000,-0.002857080545354157,0.0005440241649240665
T0458,1729,calendar_month,all symbols together,1000,-0.0036132339602177543,0.004204734068314637
T0459,1729,calendar_month,all symbols together,1000,-0.0026774991157166436,0.001955286886931386
T0460,1729,calendar_month,all symbols together,1000,-0.0028563254748834813,0.005745617759242106
T0461,1729,calendar_month,all symbols together,1000,-0.0010064640878184481,0.00395146137447939
T0462,1729,calendar_month,all symbols together,1000,-0.0034496269156092697,0.007150405155637208
T0463,1729,calendar_month,all symbols together,1000,-0.0005087092611816749,0.004520842754869979
T0464,1729,calendar_month,all symbols together,1000,-0.0022873870579419283,0.00824164155084571
T0465,1729,calendar_month,all symbols together,1000,-0.0028247593210343406,0.00017803896615839902
T0466,1729,calendar_month,all symbols together,1000,-0.005250095316226322,0.0004888919269496268
T0467,1729,calendar_month,all symbols together,1000,-0.0017814767859513098,0.001412511073708684
T0468,1729,calendar_month,all symbols together,1000,-0.0025731138598973024,0.003600552783399957
T0469,1729,calendar_month,all symbols together,1000,-0.002018289267171919,0.0009306302212739498
T0470,1729,calendar_month,all symbols together,1000,-0.001708159838216155,0.004686956366073639
T0471,1729,calendar_month,all symbols together,1000,-0.003916720668600914,5.049342642778087e-06
T0472,1729,calendar_month,all symbols together,1000,-0.003956780551877294,0.003923496304251351
T0473,1729,calendar_month,all symbols together,1000,-0.005450960963496036,0.00034279301644454417
T0474,1729,calendar_month,all symbols together,1000,-0.002987721584819418,0.007254991228584676
T0475,1729,calendar_month,all symbols together,1000,-0.00463098658162318,0.004463220322181898
T0476,1729,calendar_month,all symbols together,1000,-0.002409875095448145,0.01448419955149516
T0477,1729,calendar_month,all symbols together,1000,-0.0027310906450607113,0.0022580266270529727
T0478,1729,calendar_month,all symbols together,1000,-0.003184614021190014,0.007765324677346972
T0479,1729,calendar_month,all symbols together,1000,-0.002495817081319351,-3.554294619058398e-05
T0480,1729,calendar_month,all symbols together,1000,-0.0032486819336819167,0.002120918373408312
T0481,1729,calendar_month,all symbols together,1000,-0.0031367133101142955,0.0014267372905090534
T0482,1729,calendar_month,all symbols together,1000,-0.0038015826250142435,0.0067288913804266414
T0483,1729,calendar_month,all symbols together,1000,-0.003382030290752464,0.001657636376692685
T0484,1729,calendar_month,all symbols together,1000,-0.005422207888370701,0.0027862703612609504
T0485,1729,calendar_month,all symbols together,1000,-0.0028301883256672497,-0.0002538743778299177
T0486,1729,calendar_month,all symbols together,1000,-0.003549398600135936,0.00219637963455366
T0487,1729,calendar_month,all symbols together,1000,-0.0024152061292276035,0.000288468375190826
T0488,1729,calendar_month,all symbols together,1000,-0.0017383307511682987,0.003551140664615599
T0489,1729,calendar_month,all symbols together,1000,-0.0023779528425353774,0.0006774213287467825
T0490,1729,calendar_month,all symbols together,1000,-0.002420818129920372,0.0039148532370580705
T0491,1729,calendar_month,all symbols together,1000,-0.0006247328796659948,0.0031425436103778735
T0492,1729,calendar_month,all symbols together,1000,-0.004857258036675782,0.0033752284011532314
T0493,1729,calendar_month,all symbols together,1000,-0.0026201718277830324,0.0007292861109765904
T0494,1729,calendar_month,all symbols together,1000,-0.003078272567720999,0.003284941501418228
T0495,1729,calendar_month,all symbols together,1000,-0.0018003756589496918,0.0016462436155198622
T0496,1729,calendar_month,all symbols together,1000,-0.0013669938129333753,0.005052045019666495
T0497,1729,calendar_month,all symbols together,1000,-0.0015472323874092574,0.004603251614918335
T0498,1729,calendar_month,all symbols together,1000,-0.001621942914836695,0.006766826928408955
T0499,1729,calendar_month,all symbols together,1000,-0.00221983683191743,-0.00200788461881136
T0500,1729,calendar_month,all symbols together,1000,-0.0027786085904171567,-0.0019102602612367386
T0501,1729,calendar_month,all symbols together,1000,-0.004274280040747732,-0.0018334685603711193
T0502,1729,calendar_month,all symbols together,1000,-0.005740481153580867,-0.0006297469877562685
T0503,1729,calendar_month,all symbols together,1000,-0.002225131467849061,-0.0019990139148107627
T0504,1729,calendar_month,all symbols together,1000,-0.002825103516504085,-0.0019308225935973115
T0505,1729,calendar_month,all symbols together,1000,-0.004360856109244781,-0.0017736468035995055
T0506,1729,calendar_month,all symbols together,1000,-0.0061409926122633594,-0.0008527754306979186
T0507,1729,calendar_month,all symbols together,1000,-0.0021467679088541932,-0.0019462650900125857
T0508,1729,calendar_month,all symbols together,1000,-0.0025653633677254605,-0.0017345261097694074
T0509,1729,calendar_month,all symbols together,1000,-0.0039424950237675884,-0.001515086556402798
T0510,1729,calendar_month,all symbols together,1000,-0.0058004890698414805,-0.0008473259447825421
T0511,1729,calendar_month,all symbols together,1000,-0.00221983683191743,-0.00200788461881136
T0512,1729,calendar_month,all symbols together,1000,-0.0027786085904171567,-0.0019102602612367386
T0513,1729,calendar_month,all symbols together,1000,-0.004274280040747732,-0.0018334685603711193
T0514,1729,calendar_month,all symbols together,1000,-0.005740481153580867,-0.0006297469877562685
T0515,1729,calendar_month,all symbols together,1000,-0.002225131467849061,-0.0019990139148107627
T0516,1729,calendar_month,all symbols together,1000,-0.002825103516504085,-0.0019308225935973115
T0517,1729,calendar_month,all symbols together,1000,-0.004360856109244781,-0.0017736468035995055
T0518,1729,calendar_month,all symbols together,1000,-0.0061409926122633594,-0.0008527754306979186
T0519,1729,calendar_month,all symbols together,1000,-0.0021467679088541932,-0.0019462650900125857
T0520,1729,calendar_month,all symbols together,1000,-0.0025653633677254605,-0.0017345261097694074
T0521,1729,calendar_month,all symbols together,1000,-0.0039424950237675884,-0.001515086556402798
T0522,1729,calendar_month,all symbols together,1000,-0.0058004890698414805,-0.0008473259447825421
T0523,1729,calendar_month,all symbols together,1000,-0.0022669802062155234,-0.0020414922951324916
T0524,1729,calendar_month,all symbols together,1000,-0.0027673998696953177,-0.0019444619292536376
T0525,1729,calendar_month,all symbols together,1000,-0.004194029566917392,-0.0015213492102626334
T0526,1729,calendar_month,all symbols together,1000,-0.00568336570150631,-0.0007067741388648829
T0527,1729,calendar_month,all symbols together,1000,-0.0023163181202255933,-0.0020633105997625674
T0528,1729,calendar_month,all symbols together,1000,-0.002854636765926027,-0.0018794510029805805
T0529,1729,calendar_month,all symbols together,1000,-0.004524211388837014,-0.0019820250399755998
T0530,1729,calendar_month,all symbols together,1000,-0.0060271912832622265,-0.0008773455335844599
T0531,1729,calendar_month,all symbols together,1000,-0.002323777745022893,-0.0020518874546038746
T0532,1729,calendar_month,all symbols together,1000,-0.0029471785041384813,-0.00200189182812002
T0533,1729,calendar_month,all symbols together,1000,-0.004355846048756949,-0.0016282071544337334
T0534,1729,calendar_month,all symbols together,1000,-0.006094074807443129,-0.0010889103329217709
T0535,1729,calendar_month,all symbols together,1000,-0.0027589998919471705,-0.0022876312609708288
T0536,1729,calendar_month,all symbols together,1000,-0.003255482859045084,-0.002151189562064911
T0537,1729,calendar_month,all symbols together,1000,-0.004768843528781035,-0.002027828737847416
T0538,1729,calendar_month,all symbols together,1000,-0.00573644213107479,-0.00034664675745495535
T0539,1729,calendar_month,all symbols together,1000,-0.0028332492039788745,-0.0021527414871750617
T0540,1729,calendar_month,all symbols together,1000,-0.003908306416212411,-0.0022999506336930406
T0541,1729,calendar_month,all symbols together,1000,-0.00513613797955348,-0.001431596013125676
T0542,1729,calendar_month,all symbols together,1000,-0.008100853692378047,-0.002002665802142095
T0543,1729,calendar_month,all symbols together,1000,-0.0028787895981059676,-0.0021654758525989594
T0544,1729,calendar_month,all symbols together,1000,-0.003945612244065663,-0.0023103244149537704
T0545,1729,calendar_month,all symbols together,1000,-0.005283874012852586,-0.0013373709025641788
T0546,1729,calendar_month,all symbols together,1000,-0.007954046103469867,-0.0019370155890279417
T0547,1729,calendar_month,all symbols together,1000,-0.0022923157888005367,-0.00204357553451105
T0548,1729,calendar_month,all symbols together,1000,-0.0028898642718459618,-0.0020067539698049603
T0549,1729,calendar_month,all symbols together,1000,-0.0040835520511448556,-0.0014848214614804232
T0550,1729,calendar_month,all symbols together,1000,-0.006121530456247504,-0.0010138715164393064
T0551,1729,calendar_month,all symbols together,1000,-0.0022805283616046798,-0.0020072149646553393
T0552,1729,calendar_month,all symbols together,1000,-0.0027374402093035236,-0.001797068236208658
T0553,1729,calendar_month,all symbols together,1000,-0.004185176360054572,-0.0014781674438306704
T0554,1729,calendar_month,all symbols together,1000,-0.005961194342276158,-0.0008679288769484966
T0555,1729,calendar_month,all symbols together,1000,-0.0022515201242625975,-0.002038505589378101
T0556,1729,calendar_month,all symbols together,1000,-0.0027517620242984327,-0.0018389147841290207
T0557,1729,calendar_month,all symbols together,1000,-0.004147359949527459,-0.0017287789177477695
T0558,1729,calendar_month,all symbols together,1000,-0.006067933617769692,-0.000986173951582479
T0559,1729,calendar_month,all symbols together,1000,-0.001775703746573889,-0.0014866263510347232
T0560,1729,calendar_month,all symbols together,1000,-0.001960120383208358,-0.0010771420869888093
T0561,1729,calendar_month,all symbols together,1000,-0.0026465668456620655,-9.504835374669535e-05
T0562,1729,calendar_month,all symbols together,1000,-0.0047803021472829,4.698957781815554e-05
T0563,1729,calendar_month,all symbols together,1000,-0.001688065119232994,-0.0014278277102179214
T0564,1729,calendar_month,all symbols together,1000,-0.0021820189924393494,-0.0011442814043940298
T0565,1729,calendar_month,all symbols together,1000,-0.0034026675128357824,-0.0005266341954161194
T0566,1729,calendar_month,all symbols together,1000,-0.006220260446680715,-0.00026249673937348076
T0567,1729,calendar_month,all symbols together,1000,-0.0017650290683266985,-0.0010216068795929642
T0568,1729,calendar_month,all symbols together,1000,-0.0027870108366035273,-0.0013511018424468655
T0569,1729,calendar_month,all symbols together,1000,-0.005275808896951925,-0.0014104313464377786
T0570,1729,calendar_month,all symbols together,1000,-0.007729143456216676,-0.0007525670879999722
T0571,1729,calendar_month,all symbols together,1000,-0.0026492593730513348,-0.0022352605484617584
T0572,1729,calendar_month,all symbols together,1000,-0.004267402205167653,-0.002949022874605148
T0573,1729,calendar_month,all symbols together,1000,-0.0069576397561219895,-0.0033161894598592164
T0574,1729,calendar_month,all symbols together,1000,-0.011205210979501577,-0.003614477012302542
T0575,1729,calendar_month,all symbols together,1000,-0.0022178018981594432,-0.0019918391726153725
T0576,1729,calendar_month,all symbols together,1000,-0.0027205414745127728,-0.0018827724889639787
T0577,1729,calendar_month,all symbols together,1000,-0.004031925792105809,-0.0016977276935142528
T0578,1729,calendar_month,all symbols together,1000,-0.005879564707031262,-0.0010651874045020041
T0579,1729,calendar_month,all symbols together,1000,-0.002594572907895507,-0.002129167743222244
T0580,1729,calendar_month,all symbols together,1000,-0.0034542273554963557,-0.0021166388831379292
T0581,1729,calendar_month,all symbols together,1000,-0.004950575274385921,-0.001620420194956362
T0582,1729,calendar_month,all symbols together,1000,-0.007534778048566397,-0.001497211881794486
T0583,1729,calendar_month,all symbols together,1000,-0.002667518830522742,-0.002262102596036117
T0584,1729,calendar_month,all symbols together,1000,-0.0031416562609048546,-0.0020211127852057397
T0585,1729,calendar_month,all symbols together,1000,-0.0045488949655765444,-0.0017513109687380588
T0586,1729,calendar_month,all symbols together,1000,-0.006605826788161348,-0.001273368317017292
T0587,1729,calendar_month,all symbols together,1000,-0.0020814354526827,-0.001860582678616655
T0588,1729,calendar_month,all symbols together,1000,-0.0024660295348466377,-0.0016731063376506617
T0589,1729,calendar_month,all symbols together,1000,-0.0035400274136109014,-0.0010903535414168554
T0590,1729,calendar_month,all symbols together,1000,-0.0058210084781138245,-0.0012811644509043189
T0591,1729,calendar_month,all symbols together,1000,-0.0022372425421485517,-0.0020296381043888615
T0592,1729,calendar_month,all symbols together,1000,-0.002755273821219686,-0.0019422907269968392
T0593,1729,calendar_month,all symbols together,1000,-0.0039046276641508445,-0.0014309534282098083
T0594,1729,calendar_month,all symbols together,1000,-0.005860050781904296,-0.0013990505311060437
T0595,1729,calendar_month,all symbols together,1000,-0.002242733780012152,-0.0020379216936677975
T0596,1729,calendar_month,all symbols together,1000,-0.002699485676900805,-0.0019125746282786461
T0597,1729,calendar_month,all symbols together,1000,-0.0042312637670405915,-0.001772586835136919
T0598,1729,calendar_month,all symbols together,1000,-0.006263046183759496,-0.0015372853011246957
T0599,1729,calendar_month,all symbols together,1000,-0.0023272450482787646,-0.001806527054998464
T0600,1729,calendar_month,all symbols together,1000,-0.0036946399172957936,-0.001969071053045744
T0601,1729,calendar_month,all symbols together,1000,-0.005753624818069719,-0.002097048665109903
T0602,1729,calendar_month,all symbols together,1000,-0.00946404963230776,-0.002109206607229842
T0603,1729,calendar_month,all symbols together,1000,-0.0024287906400426063,-0.002056776716816063
T0604,1729,calendar_month,all symbols together,1000,-0.0032526086243609737,-0.002034157911490277
T0605,1729,calendar_month,all symbols together,1000,-0.0060036622755864555,-0.0026821695222666595
T0606,1729,calendar_month,all symbols together,1000,-0.0065864637166702465,-0.0005473111728499809
T0607,1729,calendar_month,all symbols together,1000,-0.0021497796703786416,-0.0019482783749888133
T0608,1729,calendar_month,all symbols together,1000,-0.0026214657176165082,-0.0017539742726420302
T0609,1729,calendar_month,all symbols together,1000,-0.003827657393158911,-0.0012758726736582947
T0610,1729,calendar_month,all symbols together,1000,-0.005519789280264523,-0.0005211204587870961
T0611,1729,calendar_month,all symbols together,1000,-0.002228016513685725,-0.0015650917855747396
T0612,1729,calendar_month,all symbols together,1000,-0.0029753810766311828,-0.0004056993807911501
T0613,1729,calendar_month,all symbols together,1000,-0.004231129035296385,0.0014219575656959818
T0614,1729,calendar_month,all symbols together,1000,-0.004007147646151413,0.005286093886911445
T0615,1729,calendar_month,all symbols together,1000,-0.002550603605075738,-0.0017867095938384917
T0616,1729,calendar_month,all symbols together,1000,-0.003879293605167715,-0.0015471792067926148
T0617,1729,calendar_month,all symbols together,1000,-0.006265839662555279,-0.0009312490294717637
T0618,1729,calendar_month,all symbols together,1000,-0.0025833987870563404,-0.0018037092616191978
T0619,1729,calendar_month,all symbols together,1000,-0.003800626087026628,-0.001412999580273902
T0620,1729,calendar_month,all symbols together,1000,-0.00543335244240329,-0.0004875871102766814
T0621,1729,calendar_month,all symbols together,1000,-0.0024594277053283614,-0.001678474780973684
T0622,1729,calendar_month,all symbols together,1000,-0.0032623077976478487,-0.000809886939774745
T0623,1729,calendar_month,all symbols together,1000,-0.005045831052752231,-0.00029806518237459863
T0624,1729,calendar_month,all symbols together,1000,-0.002550603605075738,-0.0017867095938384917
T0625,1729,calendar_month,all symbols together,1000,-0.003879293605167715,-0.0015471792067926148
T0626,1729,calendar_month,all symbols together,1000,-0.006265839662555279,-0.0009312490294717637
T0627,1729,calendar_month,all symbols together,1000,-0.0025833987870563404,-0.0018037092616191978
T0628,1729,calendar_month,all symbols together,1000,-0.003800626087026628,-0.001412999580273902
T0629,1729,calendar_month,all symbols together,1000,-0.00543335244240329,-0.0004875871102766814
T0630,1729,calendar_month,all symbols together,1000,-0.0024594277053283614,-0.001678474780973684
T0631,1729,calendar_month,all symbols together,1000,-0.0032623077976478487,-0.000809886939774745
T0632,1729,calendar_month,all symbols together,1000,-0.005045831052752231,-0.00029806518237459863
T0633,1729,calendar_month,all symbols together,1000,-0.0026352899317668706,-0.0018183218515205558
T0634,1729,calendar_month,all symbols together,1000,-0.0040851467325170865,-0.0016172075016847736
T0635,1729,calendar_month,all symbols together,1000,-0.0068884497653954645,-0.001327434618631658
T0636,1729,calendar_month,all symbols together,1000,-0.0026710866246512617,-0.0018259667704810106
T0637,1729,calendar_month,all symbols together,1000,-0.0038866816398130566,-0.001408838849511743
T0638,1729,calendar_month,all symbols together,1000,-0.005982916915961751,-0.0011280727623637452
T0639,1729,calendar_month,all symbols together,1000,-0.002953606919309192,-0.0019179083526197627
T0640,1729,calendar_month,all symbols together,1000,-0.004440380205323924,-0.0015805103975804035
T0641,1729,calendar_month,all symbols together,1000,-0.006513029590770467,-0.0012073169649412683
T0642,1729,calendar_month,all symbols together,1000,-0.0035531799402476207,-0.0018196472158832687
T0643,1729,calendar_month,all symbols together,1000,-0.004981011999459567,-0.0012355735858789142
T0644,1729,calendar_month,all symbols together,1000,-0.008252718110243504,-0.0022180431839782713
T0645,1729,calendar_month,all symbols together,1000,-0.0035371740010102966,-0.001454895980936808
T0646,1729,calendar_month,all symbols together,1000,-0.004419134231575796,-0.0002891166072912706
