market,universe_month,symbol,selected_top20_old,selected_top50_old,selected_top100_old,selected_top20_new,selected_top50_new,selected_top100_new,membership_changed
spot,2025-09,OMNIUSDT,False,False,True,,,,True
spot,2025-09,OMUSDT,False,False,True,,,,True
spot,2025-09,ONDOUSDT,False,True,True,,,,True
spot,2025-09,OPUSDT,False,True,True,,,,True
spot,2025-09,ORDIUSDT,False,False,True,,,,True
spot,2025-09,PAXGUSDT,False,False,True,,,,True
spot,2025-09,PENDLEUSDT,False,True,True,,,,True
spot,2025-09,PENGUUSDT,True,True,True,,,,True
spot,2025-09,PEPEUSDT,True,True,True,,,,True
spot,2025-09,PNUTUSDT,False,False,True,,,,True
spot,2025-09,POLUSDT,False,True,True,,,,True
spot,2025-09,PYTHUSDT,False,True,True,,,,True
spot,2025-09,QTUMUSDT,False,False,True,,,,True
spot,2025-09,RAYUSDT,False,True,True,,,,True
spot,2025-09,RENDERUSDT,False,False,True,,,,True
spot,2025-09,RUNEUSDT,False,False,True,,,,True
spot,2025-09,SAHARAUSDT,False,False,True,,,,True
spot,2025-09,SEIUSDT,False,True,True,,,,True
spot,2025-09,SHIBUSDT,False,True,True,,,,True
spot,2025-09,SKLUSDT,False,False,True,,,,True
spot,2025-09,SOLUSDT,True,True,True,,,,True
spot,2025-09,SPKUSDT,False,True,True,,,,True
spot,2025-09,SUIUSDT,True,True,True,,,,True
spot,2025-09,SUSDT,False,True,True,,,,True
spot,2025-09,TAOUSDT,False,True,True,,,,True
spot,2025-09,TIAUSDT,False,False,True,,,,True
spot,2025-09,TONUSDT,False,True,True,,,,True
spot,2025-09,TREEUSDT,False,True,True,,,,True
spot,2025-09,TRUMPUSDT,False,True,True,,,,True
spot,2025-09,TRXUSDT,True,True,True,,,,True
spot,2025-09,TSTUSDT,False,False,True,,,,True
spot,2025-09,UNIUSDT,True,True,True,,,,True
spot,2025-09,USD1USDT,False,False,True,,,,True
spot,2025-09,VETUSDT,False,False,True,,,,True
spot,2025-09,VIRTUALUSDT,False,True,True,,,,True
spot,2025-09,WBTCUSDT,False,False,True,,,,True
spot,2025-09,WCTUSDT,False,False,True,,,,True
spot,2025-09,WIFUSDT,False,True,True,,,,True
spot,2025-09,WLDUSDT,False,True,True,,,,True
spot,2025-09,WUSDT,False,False,True,,,,True
spot,2025-09,XLMUSDT,False,True,True,,,,True
spot,2025-09,XRPUSDT,True,True,True,,,,True
spot,2025-09,XUSDUSDT,False,False,True,,,,True
spot,2025-09,ZROUSDT,False,False,True,,,,True
spot,2025-10,1000SATSUSDT,False,False,True,,,,True
spot,2025-10,AAVEUSDT,False,True,True,,,,True
spot,2025-10,ADAUSDT,True,True,True,,,,True
spot,2025-10,AEVOUSDT,False,False,True,,,,True
spot,2025-10,ALGOUSDT,False,False,True,,,,True
spot,2025-10,ALPINEUSDT,False,True,True,,,,True
spot,2025-10,APTUSDT,False,True,True,,,,True
spot,2025-10,ARBUSDT,True,True,True,,,,True
spot,2025-10,ARKMUSDT,False,False,True,,,,True
spot,2025-10,AVAXUSDT,True,True,True,,,,True
spot,2025-10,BBUSDT,False,False,True,,,,True
spot,2025-10,BCHUSDT,False,True,True,,,,True
spot,2025-10,BERAUSDT,False,False,True,,,,True
spot,2025-10,BFUSDUSDT,False,False,True,,,,True
spot,2025-10,BIOUSDT,False,True,True,,,,True
spot,2025-10,BNBUSDT,True,True,True,,,,True
spot,2025-10,BONKUSDT,True,True,True,,,,True
spot,2025-10,BTCUSDT,True,True,True,,,,True
spot,2025-10,CAKEUSDT,False,False,True,,,,True
spot,2025-10,CFXUSDT,False,False,True,,,,True
spot,2025-10,CRVUSDT,False,True,True,,,,True
spot,2025-10,CUSDT,False,False,True,,,,True
spot,2025-10,DOGEUSDT,True,True,True,,,,True
spot,2025-10,DOLOUSDT,False,True,True,,,,True
spot,2025-10,DOTUSDT,False,True,True,,,,True
spot,2025-10,EIGENUSDT,False,True,True,,,,True
spot,2025-10,ENAUSDT,True,True,True,,,,True
spot,2025-10,ETCUSDT,False,False,True,,,,True
spot,2025-10,ETHFIUSDT,False,True,True,,,,True
spot,2025-10,ETHUSDT,True,True,True,,,,True
spot,2025-10,FETUSDT,False,False,True,,,,True
spot,2025-10,FILUSDT,False,False,True,,,,True
spot,2025-10,FLOKIUSDT,False,False,True,,,,True
spot,2025-10,FORMUSDT,False,True,True,,,,True
spot,2025-10,GALAUSDT,False,False,True,,,,True
spot,2025-10,HBARUSDT,False,True,True,,,,True
spot,2025-10,ICPUSDT,False,False,True,,,,True
spot,2025-10,IMXUSDT,False,False,True,,,,True
spot,2025-10,INJUSDT,False,False,True,,,,True
spot,2025-10,IOUSDT,False,False,True,,,,True
spot,2025-10,KAITOUSDT,False,False,True,,,,True
spot,2025-10,LDOUSDT,False,True,True,,,,True
spot,2025-10,LINKUSDT,True,True,True,,,,True
spot,2025-10,LISTAUSDT,False,False,True,,,,True
spot,2025-10,LTCUSDT,True,True,True,,,,True
spot,2025-10,MAVUSDT,False,False,True,,,,True
spot,2025-10,MEMEUSDT,False,False,True,,,,True
spot,2025-10,MITOUSDT,True,True,True,,,,True
spot,2025-10,MUBARAKUSDT,False,False,True,,,,True
spot,2025-10,NEARUSDT,True,True,True,,,,True
spot,2025-10,NEIROUSDT,False,False,True,,,,True
spot,2025-10,NMRUSDT,False,False,True,,,,True
spot,2025-10,OGUSDT,False,False,True,,,,True
spot,2025-10,OMUSDT,False,False,True,,,,True
spot,2025-10,ONDOUSDT,False,True,True,,,,True
spot,2025-10,OPUSDT,False,True,True,,,,True
spot,2025-10,ORDIUSDT,False,False,True,,,,True
spot,2025-10,PAXGUSDT,False,True,True,,,,True
spot,2025-10,PENDLEUSDT,False,False,True,,,,True
spot,2025-10,PENGUUSDT,True,True,True,,,,True
spot,2025-10,PEPEUSDT,True,True,True,,,,True
spot,2025-10,PLUMEUSDT,False,True,True,,,,True
spot,2025-10,PNUTUSDT,False,False,True,,,,True
spot,2025-10,POLUSDT,False,True,True,,,,True
spot,2025-10,PROVEUSDT,False,False,True,,,,True
spot,2025-10,PYTHUSDT,False,True,True,,,,True
spot,2025-10,RAYUSDT,False,False,True,,,,True
spot,2025-10,REDUSDT,False,False,True,,,,True
spot,2025-10,RENDERUSDT,False,False,True,,,,True
spot,2025-10,SEIUSDT,False,True,True,,,,True
spot,2025-10,SHIBUSDT,False,True,True,,,,True
spot,2025-10,SIGNUSDT,False,False,True,,,,True
spot,2025-10,SNXUSDT,False,False,True,,,,True
spot,2025-10,SOLUSDT,True,True,True,,,,True
spot,2025-10,SPKUSDT,False,False,True,,,,True
spot,2025-10,SUIUSDT,True,True,True,,,,True
spot,2025-10,SUNUSDT,False,True,True,,,,True
spot,2025-10,SUSDT,False,False,True,,,,True
spot,2025-10,TAOUSDT,False,True,True,,,,True
spot,2025-10,THEUSDT,False,False,True,,,,True
spot,2025-10,TIAUSDT,False,False,True,,,,True
spot,2025-10,TONUSDT,False,False,True,,,,True
spot,2025-10,TOWNSUSDT,False,False,True,,,,True
spot,2025-10,TREEUSDT,False,False,True,,,,True
spot,2025-10,TRUMPUSDT,False,True,True,,,,True
spot,2025-10,TRXUSDT,True,True,True,,,,True
spot,2025-10,TSTUSDT,False,True,True,,,,True
spot,2025-10,TUTUSDT,False,True,True,,,,True
spot,2025-10,TWTUSDT,False,False,True,,,,True
spot,2025-10,UNIUSDT,False,True,True,,,,True
spot,2025-10,USD1USDT,False,True,True,,,,True
spot,2025-10,VIRTUALUSDT,False,False,True,,,,True
spot,2025-10,WIFUSDT,False,True,True,,,,True
spot,2025-10,WLDUSDT,True,True,True,,,,True
spot,2025-10,WUSDT,False,False,True,,,,True
spot,2025-10,XLMUSDT,False,True,True,,,,True
spot,2025-10,XRPUSDT,True,True,True,,,,True
spot,2025-10,XUSDUSDT,False,False,True,,,,True
spot,2025-10,YGGUSDT,False,False,True,,,,True
spot,2025-10,ZROUSDT,False,False,True,,,,True
spot,2025-11,0GUSDT,False,False,True,,,,True
spot,2025-11,1000CHEEMSUSDT,False,False,True,,,,True
spot,2025-11,AAVEUSDT,False,True,True,,,,True
spot,2025-11,ADAUSDT,True,True,True,,,,True
spot,2025-11,ALICEUSDT,False,False,True,,,,True
spot,2025-11,ALPINEUSDT,False,False,True,,,,True
spot,2025-11,APTUSDT,False,True,True,,,,True
spot,2025-11,ARBUSDT,False,True,True,,,,True
spot,2025-11,ARKMUSDT,False,False,True,,,,True
spot,2025-11,ATOMUSDT,False,False,True,,,,True
spot,2025-11,AVAXUSDT,True,True,True,,,,True
spot,2025-11,AVNTUSDT,False,True,True,,,,True
spot,2025-11,BARDUSDT,False,True,True,,,,True
spot,2025-11,BCHUSDT,False,True,True,,,,True
spot,2025-11,BELUSDT,False,False,True,,,,True
spot,2025-11,BFUSDUSDT,False,False,True,,,,True
spot,2025-11,BIOUSDT,False,False,True,,,,True
spot,2025-11,BNBUSDT,True,True,True,,,,True
spot,2025-11,BNSOLUSDT,False,False,True,,,,True
spot,2025-11,BONKUSDT,False,True,True,,,,True
spot,2025-11,BROCCOLI714USDT,False,False,True,,,,True
spot,2025-11,BTCUSDT,True,True,True,,,,True
spot,2025-11,CAKEUSDT,False,True,True,,,,True
spot,2025-11,CRVUSDT,False,False,True,,,,True
spot,2025-11,DASHUSDT,False,True,True,,,,True
spot,2025-11,DEGOUSDT,False,False,True,,,,True
spot,2025-11,DOGEUSDT,True,True,True,,,,True
spot,2025-11,DOTUSDT,False,True,True,,,,True
spot,2025-11,EDENUSDT,False,True,True,,,,True
spot,2025-11,EIGENUSDT,False,False,True,,,,True
spot,2025-11,ENAUSDT,True,True,True,,,,True
spot,2025-11,ETCUSDT,False,False,True,,,,True
spot,2025-11,ETHFIUSDT,False,False,True,,,,True
spot,2025-11,ETHUSDT,True,True,True,,,,True
spot,2025-11,FETUSDT,False,True,True,,,,True
spot,2025-11,FFUSDT,True,True,True,,,,True
spot,2025-11,FILUSDT,False,False,True,,,,True
spot,2025-11,FLOKIUSDT,False,True,True,,,,True
spot,2025-11,FORMUSDT,False,True,True,,,,True
spot,2025-11,GALAUSDT,False,False,True,,,,True
spot,2025-11,HBARUSDT,False,True,True,,,,True
spot,2025-11,HEMIUSDT,False,True,True,,,,True
spot,2025-11,ICPUSDT,False,False,True,,,,True
spot,2025-11,INJUSDT,False,False,True,,,,True
spot,2025-11,KDAUSDT,False,False,True,,,,True
spot,2025-11,LDOUSDT,False,False,True,,,,True
spot,2025-11,LINEAUSDT,False,False,True,,,,True
spot,2025-11,LINKUSDT,True,True,True,,,,True
spot,2025-11,LISTAUSDT,False,False,True,,,,True
spot,2025-11,LTCUSDT,True,True,True,,,,True
spot,2025-11,MIRAUSDT,True,True,True,,,,True
spot,2025-11,MLNUSDT,False,False,True,,,,True
spot,2025-11,NEARUSDT,False,True,True,,,,True
spot,2025-11,NEIROUSDT,False,False,True,,,,True
spot,2025-11,OGUSDT,False,False,True,,,,True
spot,2025-11,ONDOUSDT,False,False,True,,,,True
spot,2025-11,OPENUSDT,False,False,True,,,,True
spot,2025-11,OPUSDT,False,False,True,,,,True
spot,2025-11,PAXGUSDT,False,True,True,,,,True
spot,2025-11,PENDLEUSDT,False,False,True,,,,True
spot,2025-11,PENGUUSDT,False,True,True,,,,True
spot,2025-11,PEPEUSDT,True,True,True,,,,True
spot,2025-11,PLUMEUSDT,False,False,True,,,,True
spot,2025-11,PNUTUSDT,False,False,True,,,,True
spot,2025-11,POLUSDT,False,False,True,,,,True
spot,2025-11,PROVEUSDT,False,False,True,,,,True
spot,2025-11,PUMPUSDT,True,True,True,,,,True
spot,2025-11,RENDERUSDT,False,False,True,,,,True
spot,2025-11,SEIUSDT,False,True,True,,,,True
spot,2025-11,SHIBUSDT,False,False,True,,,,True
spot,2025-11,SNXUSDT,False,True,True,,,,True
spot,2025-11,SOLUSDT,True,True,True,,,,True
spot,2025-11,SOMIUSDT,False,True,True,,,,True
spot,2025-11,STOUSDT,False,False,True,,,,True
spot,2025-11,STRKUSDT,False,False,True,,,,True
spot,2025-11,SUIUSDT,True,True,True,,,,True
spot,2025-11,SUSDT,False,False,True,,,,True
spot,2025-11,TAOUSDT,True,True,True,,,,True
spot,2025-11,TIAUSDT,False,False,True,,,,True
spot,2025-11,TONUSDT,False,False,True,,,,True
spot,2025-11,TRUMPUSDT,False,True,True,,,,True
spot,2025-11,TRXUSDT,True,True,True,,,,True
spot,2025-11,TUTUSDT,False,False,True,,,,True
spot,2025-11,TWTUSDT,False,False,True,,,,True
spot,2025-11,UNIUSDT,False,True,True,,,,True
spot,2025-11,USD1USDT,False,False,True,,,,True
spot,2025-11,VIRTUALUSDT,False,True,True,,,,True
spot,2025-11,WBETHUSDT,False,True,True,,,,True
spot,2025-11,WBTCUSDT,False,False,True,,,,True
spot,2025-11,WIFUSDT,False,True,True,,,,True
spot,2025-11,WLDUSDT,False,True,True,,,,True
spot,2025-11,WLFIUSDT,False,True,True,,,,True
spot,2025-11,WUSDT,False,False,True,,,,True
spot,2025-11,XLMUSDT,False,False,True,,,,True
spot,2025-11,XPLUSDT,True,True,True,,,,True
spot,2025-11,XRPUSDT,True,True,True,,,,True
spot,2025-11,XUSDUSDT,False,False,True,,,,True
spot,2025-11,ZECUSDT,True,True,True,,,,True
spot,2025-11,ZENUSDT,False,True,True,,,,True
spot,2025-11,ZKCUSDT,False,False,True,,,,True
spot,2025-12,0GUSDT,False,False,True,,,,True
spot,2025-12,AAVEUSDT,False,True,True,,,,True
spot,2025-12,ADAUSDT,True,True,True,,,,True
spot,2025-12,ALCXUSDT,False,False,True,,,,True
spot,2025-12,APTUSDT,False,True,True,,,,True
spot,2025-12,ARBUSDT,False,True,True,,,,True
spot,2025-12,ARUSDT,False,True,True,,,,True
spot,2025-12,ASTERUSDT,True,True,True,,,,True
spot,2025-12,ATOMUSDT,False,False,True,,,,True
spot,2025-12,AVAXUSDT,False,True,True,,,,True
spot,2025-12,AVNTUSDT,False,False,True,,,,True
spot,2025-12,BANANAS31USDT,False,False,True,,,,True
spot,2025-12,BATUSDT,False,False,True,,,,True
spot,2025-12,BCHUSDT,False,True,True,,,,True
spot,2025-12,BFUSDUSDT,False,True,True,,,,True
spot,2025-12,BNBUSDT,True,True,True,,,,True
spot,2025-12,BONKUSDT,False,True,True,,,,True
spot,2025-12,BTCUSDT,True,True,True,,,,True
spot,2025-12,CAKEUSDT,False,True,True,,,,True
spot,2025-12,CFXUSDT,False,False,True,,,,True
spot,2025-12,CRVUSDT,False,False,True,,,,True
spot,2025-12,DASHUSDT,True,True,True,,,,True
spot,2025-12,DCRUSDT,False,False,True,,,,True
spot,2025-12,DOGEUSDT,True,True,True,,,,True
spot,2025-12,DOTUSDT,False,True,True,,,,True
spot,2025-12,DYMUSDT,False,False,True,,,,True
spot,2025-12,EIGENUSDT,False,False,True,,,,True
spot,2025-12,ENAUSDT,False,True,True,,,,True
spot,2025-12,ENSOUSDT,False,False,True,,,,True
spot,2025-12,ETCUSDT,False,False,True,,,,True
spot,2025-12,ETHFIUSDT,False,False,True,,,,True
spot,2025-12,ETHUSDT,True,True,True,,,,True
spot,2025-12,FETUSDT,False,True,True,,,,True
spot,2025-12,FFUSDT,False,False,True,,,,True
spot,2025-12,FILUSDT,True,True,True,,,,True
spot,2025-12,FLOKIUSDT,False,False,True,,,,True
spot,2025-12,FLUXUSDT,False,False,True,,,,True
spot,2025-12,FORMUSDT,False,False,True,,,,True
spot,2025-12,FUSDT,False,False,True,,,,True
spot,2025-12,GALAUSDT,False,False,True,,,,True
spot,2025-12,GIGGLEUSDT,True,True,True,,,,True
spot,2025-12,HBARUSDT,False,True,True,,,,True
spot,2025-12,ICPUSDT,True,True,True,,,,True
spot,2025-12,INJUSDT,False,False,True,,,,True
spot,2025-12,KERNELUSDT,False,True,True,,,,True
spot,2025-12,LDOUSDT,False,False,True,,,,True
spot,2025-12,LINEAUSDT,False,False,True,,,,True
spot,2025-12,LINKUSDT,False,True,True,,,,True
spot,2025-12,LSKUSDT,False,False,True,,,,True
spot,2025-12,LTCUSDT,True,True,True,,,,True
spot,2025-12,MINAUSDT,False,False,True,,,,True
spot,2025-12,NEARUSDT,False,True,True,,,,True
spot,2025-12,NEIROUSDT,False,False,True,,,,True
spot,2025-12,ONDOUSDT,False,False,True,,,,True
spot,2025-12,OPUSDT,False,False,True,,,,True
spot,2025-12,ORDIUSDT,False,False,True,,,,True
spot,2025-12,PARTIUSDT,False,False,True,,,,True
spot,2025-12,PAXGUSDT,False,True,True,,,,True
spot,2025-12,PENDLEUSDT,False,False,True,,,,True
spot,2025-12,PENGUUSDT,False,True,True,,,,True
spot,2025-12,PEPEUSDT,False,True,True,,,,True
spot,2025-12,PLUMEUSDT,False,False,True,,,,True
spot,2025-12,PNUTUSDT,False,False,True,,,,True
spot,2025-12,POLUSDT,False,False,True,,,,True
spot,2025-12,PUMPUSDT,False,True,True,,,,True
spot,2025-12,RENDERUSDT,False,False,True,,,,True
spot,2025-12,RESOLVUSDT,False,False,True,,,,True
spot,2025-12,SAHARAUSDT,False,False,True,,,,True
spot,2025-12,SEIUSDT,False,True,True,,,,True
spot,2025-12,SHIBUSDT,False,False,True,,,,True
spot,2025-12,SOLUSDT,True,True,True,,,,True
spot,2025-12,STRKUSDT,True,True,True,,,,True
spot,2025-12,SUIUSDT,True,True,True,,,,True
spot,2025-12,SUSDT,False,False,True,,,,True
spot,2025-12,TAOUSDT,True,True,True,,,,True
spot,2025-12,TIAUSDT,False,False,True,,,,True
spot,2025-12,TNSRUSDT,False,True,True,,,,True
spot,2025-12,TONUSDT,False,False,True,,,,True
spot,2025-12,TRBUSDT,False,False,True,,,,True
spot,2025-12,TRUMPUSDT,False,True,True,,,,True
spot,2025-12,TRXUSDT,True,True,True,,,,True
spot,2025-12,TURTLEUSDT,False,False,True,,,,True
spot,2025-12,UNIUSDT,True,True,True,,,,True
spot,2025-12,USD1USDT,False,False,True,,,,True
spot,2025-12,VIRTUALUSDT,False,True,True,,,,True
spot,2025-12,WBTCUSDT,False,False,True,,,,True
spot,2025-12,WCTUSDT,False,False,True,,,,True
spot,2025-12,WIFUSDT,False,True,True,,,,True
spot,2025-12,WLDUSDT,False,True,True,,,,True
spot,2025-12,WLFIUSDT,False,True,True,,,,True
spot,2025-12,XLMUSDT,False,False,True,,,,True
spot,2025-12,XPLUSDT,False,True,True,,,,True
spot,2025-12,XRPUSDT,True,True,True,,,,True
spot,2025-12,XUSDUSDT,False,False,True,,,,True
spot,2025-12,XVGUSDT,False,False,True,,,,True
spot,2025-12,YBUSDT,False,False,True,,,,True
spot,2025-12,ZBTUSDT,False,True,True,,,,True
spot,2025-12,ZECUSDT,True,True,True,,,,True
spot,2025-12,ZENUSDT,True,True,True,,,,True
spot,2025-12,ZKUSDT,False,True,True,,,,True
spot,2026-01,0GUSDT,False,False,True,,,,True
spot,2026-01,AAVEUSDT,False,True,True,,,,True
spot,2026-01,ACEUSDT,False,False,True,,,,True
spot,2026-01,ACTUSDT,False,False,True,,,,True
spot,2026-01,ADAUSDT,True,True,True,,,,True
spot,2026-01,ALLOUSDT,False,False,True,,,,True
spot,2026-01,ANIMEUSDT,False,False,True,,,,True
spot,2026-01,APTUSDT,False,True,True,,,,True
spot,2026-01,ARBUSDT,False,True,True,,,,True
spot,2026-01,ARUSDT,False,False,True,,,,True
spot,2026-01,ASTERUSDT,True,True,True,,,,True
spot,2026-01,ATUSDT,True,True,True,,,,True
spot,2026-01,AVAXUSDT,True,True,True,,,,True
spot,2026-01,AVNTUSDT,False,False,True,,,,True
spot,2026-01,BANANAS31USDT,False,False,True,,,,True
spot,2026-01,BARDUSDT,False,False,True,,,,True
spot,2026-01,BATUSDT,False,False,True,,,,True
spot,2026-01,BCHUSDT,True,True,True,,,,True
spot,2026-01,BFUSDUSDT,False,True,True,,,,True
spot,2026-01,BIOUSDT,False,False,True,,,,True
spot,2026-01,BNBUSDT,True,True,True,,,,True
spot,2026-01,BONKUSDT,False,True,True,,,,True
spot,2026-01,BROCCOLI714USDT,False,False,True,,,,True
spot,2026-01,BTCUSDT,True,True,True,,,,True
spot,2026-01,CAKEUSDT,False,False,True,,,,True
spot,2026-01,CHZUSDT,False,False,True,,,,True
spot,2026-01,COMPUSDT,False,False,True,,,,True
spot,2026-01,CRVUSDT,False,False,True,,,,True
spot,2026-01,DASHUSDT,False,True,True,,,,True
spot,2026-01,DOGEUSDT,True,True,True,,,,True
spot,2026-01,DOTUSDT,False,True,True,,,,True
spot,2026-01,EIGENUSDT,False,False,True,,,,True
spot,2026-01,ENAUSDT,False,True,True,,,,True
spot,2026-01,ETCUSDT,False,False,True,,,,True
spot,2026-01,ETHFIUSDT,False,False,True,,,,True
spot,2026-01,ETHUSDT,True,True,True,,,,True
spot,2026-01,FETUSDT,False,True,True,,,,True
spot,2026-01,FILUSDT,False,True,True,,,,True
spot,2026-01,FLOKIUSDT,False,False,True,,,,True
spot,2026-01,FLOWUSDT,False,False,True,,,,True
spot,2026-01,FORMUSDT,False,False,True,,,,True
spot,2026-01,GIGGLEUSDT,False,True,True,,,,True
spot,2026-01,HBARUSDT,False,True,True,,,,True
spot,2026-01,HEMIUSDT,False,False,True,,,,True
spot,2026-01,ICPUSDT,False,True,True,,,,True
spot,2026-01,INJUSDT,False,False,True,,,,True
spot,2026-01,KITEUSDT,False,False,True,,,,True
spot,2026-01,LDOUSDT,False,False,True,,,,True
spot,2026-01,LINKUSDT,True,True,True,,,,True
spot,2026-01,LRCUSDT,False,False,True,,,,True
spot,2026-01,LTCUSDT,False,True,True,,,,True
spot,2026-01,LUNAUSDT,False,True,True,,,,True
spot,2026-01,LUNCUSDT,True,True,True,,,,True
spot,2026-01,METUSDT,False,False,True,,,,True
spot,2026-01,MMTUSDT,False,False,True,,,,True
spot,2026-01,NEARUSDT,False,True,True,,,,True
spot,2026-01,NEIROUSDT,False,False,True,,,,True
spot,2026-01,ONDOUSDT,False,False,True,,,,True
spot,2026-01,OPUSDT,False,False,True,,,,True
spot,2026-01,ORDIUSDT,False,False,True,,,,True
spot,2026-01,PARTIUSDT,False,False,True,,,,True
spot,2026-01,PAXGUSDT,True,True,True,,,,True
spot,2026-01,PENDLEUSDT,False,False,True,,,,True
spot,2026-01,PENGUUSDT,False,True,True,,,,True
spot,2026-01,PEPEUSDT,True,True,True,,,,True
spot,2026-01,POLUSDT,False,False,True,,,,True
spot,2026-01,PUMPUSDT,False,True,True,,,,True
spot,2026-01,RENDERUSDT,False,False,True,,,,True
spot,2026-01,RESOLVUSDT,False,False,True,,,,True
spot,2026-01,SAPIENUSDT,False,False,True,,,,True
spot,2026-01,SEIUSDT,False,True,True,,,,True
spot,2026-01,SHIBUSDT,False,False,True,,,,True
spot,2026-01,SOLUSDT,True,True,True,,,,True
spot,2026-01,SOMIUSDT,False,False,True,,,,True
spot,2026-01,STRKUSDT,False,False,True,,,,True
spot,2026-01,SUIUSDT,True,True,True,,,,True
spot,2026-01,SUSDT,False,False,True,,,,True
spot,2026-01,TAOUSDT,False,True,True,,,,True
spot,2026-01,TIAUSDT,False,False,True,,,,True
spot,2026-01,TNSRUSDT,False,False,True,,,,True
spot,2026-01,TONUSDT,False,True,True,,,,True
spot,2026-01,TRUMPUSDT,False,True,True,,,,True
spot,2026-01,TRXUSDT,True,True,True,,,,True
spot,2026-01,TURBOUSDT,False,False,True,,,,True
spot,2026-01,UNIUSDT,True,True,True,,,,True
spot,2026-01,USD1USDT,True,True,True,,,,True
spot,2026-01,USTCUSDT,False,True,True,,,,True
spot,2026-01,VIRTUALUSDT,False,True,True,,,,True
spot,2026-01,WBTCUSDT,False,False,True,,,,True
spot,2026-01,WIFUSDT,False,True,True,,,,True
spot,2026-01,WLDUSDT,False,True,True,,,,True
spot,2026-01,WLFIUSDT,False,True,True,,,,True
spot,2026-01,XLMUSDT,False,False,True,,,,True
spot,2026-01,XPLUSDT,False,True,True,,,,True
spot,2026-01,XRPUSDT,True,True,True,,,,True
spot,2026-01,XUSDUSDT,False,True,True,,,,True
spot,2026-01,ZBTUSDT,False,False,True,,,,True
spot,2026-01,ZECUSDT,True,True,True,,,,True
spot,2026-01,ZENUSDT,False,True,True,,,,True
spot,2026-01,ZKUSDT,False,False,True,,,,True
spot,2026-02,0GUSDT,False,False,True,,,,True
spot,2026-02,AAVEUSDT,False,True,True,,,,True
spot,2026-02,ACHUSDT,False,False,True,,,,True
spot,2026-02,ADAUSDT,True,True,True,,,,True
spot,2026-02,AIXBTUSDT,False,False,True,,,,True
spot,2026-02,APTUSDT,False,True,True,,,,True
spot,2026-02,ARBUSDT,False,True,True,,,,True
spot,2026-02,ARKMUSDT,False,False,True,,,,True
spot,2026-02,ARUSDT,False,False,True,,,,True
spot,2026-02,ASTERUSDT,True,True,True,,,,True
spot,2026-02,ATOMUSDT,False,False,True,,,,True
spot,2026-02,AUCTIONUSDT,False,False,True,,,,True
spot,2026-02,AVAXUSDT,True,True,True,,,,True
spot,2026-02,AVNTUSDT,False,False,True,,,,True
spot,2026-02,AXSUSDT,False,True,True,,,,True
spot,2026-02,BARDUSDT,False,False,True,,,,True
spot,2026-02,BCHUSDT,True,True,True,,,,True
spot,2026-02,BERAUSDT,False,False,True,,,,True
spot,2026-02,BFUSDUSDT,False,False,True,,,,True
spot,2026-02,BIFIUSDT,False,False,True,,,,True
spot,2026-02,BIOUSDT,False,False,True,,,,True
spot,2026-02,BNBUSDT,True,True,True,,,,True
spot,2026-02,BONKUSDT,False,True,True,,,,True
spot,2026-02,BROCCOLI714USDT,False,True,True,,,,True
spot,2026-02,BTCUSDT,True,True,True,,,,True
spot,2026-02,CAKEUSDT,False,False,True,,,,True
spot,2026-02,CHZUSDT,False,True,True,,,,True
spot,2026-02,CRVUSDT,False,False,True,,,,True
spot,2026-02,DASHUSDT,True,True,True,,,,True
spot,2026-02,DOGEUSDT,True,True,True,,,,True
spot,2026-02,DOLOUSDT,False,False,True,,,,True
spot,2026-02,DOTUSDT,False,True,True,,,,True
spot,2026-02,DUSKUSDT,False,True,True,,,,True
spot,2026-02,EIGENUSDT,False,False,True,,,,True
spot,2026-02,ENAUSDT,False,True,True,,,,True
spot,2026-02,ENSOUSDT,False,False,True,,,,True
spot,2026-02,ETCUSDT,False,False,True,,,,True
spot,2026-02,ETHFIUSDT,False,False,True,,,,True
spot,2026-02,ETHUSDT,True,True,True,,,,True
spot,2026-02,FETUSDT,False,True,True,,,,True
spot,2026-02,FILUSDT,False,True,True,,,,True
spot,2026-02,FLOKIUSDT,False,False,True,,,,True
spot,2026-02,GALAUSDT,False,False,True,,,,True
spot,2026-02,GIGGLEUSDT,False,True,True,,,,True
spot,2026-02,GUNUSDT,False,False,True,,,,True
spot,2026-02,HBARUSDT,False,True,True,,,,True
spot,2026-02,ICPUSDT,False,True,True,,,,True
spot,2026-02,INJUSDT,False,False,True,,,,True
spot,2026-02,JASMYUSDT,False,False,True,,,,True
spot,2026-02,KAITOUSDT,False,False,True,,,,True
spot,2026-02,KITEUSDT,False,False,True,,,,True
spot,2026-02,LDOUSDT,False,False,True,,,,True
spot,2026-02,LINEAUSDT,False,False,True,,,,True
spot,2026-02,LINKUSDT,True,True,True,,,,True
spot,2026-02,LTCUSDT,True,True,True,,,,True
spot,2026-02,METUSDT,False,False,True,,,,True
spot,2026-02,NEARUSDT,False,True,True,,,,True
spot,2026-02,NEIROUSDT,False,False,True,,,,True
spot,2026-02,NOMUSDT,False,False,True,,,,True
spot,2026-02,OGUSDT,False,False,True,,,,True
spot,2026-02,ONDOUSDT,False,False,True,,,,True
spot,2026-02,OPUSDT,False,False,True,,,,True
spot,2026-02,PAXGUSDT,True,True,True,,,,True
spot,2026-02,PENDLEUSDT,False,False,True,,,,True
spot,2026-02,PENGUUSDT,False,True,True,,,,True
